group,item,user-1,rating-1,user-2,rating-2,user-3,rating-3,user-4,rating-4
3846,58,92,4.0,196,3.0,60,3.5,216,4.0
3846,13,92,4.0,196,2.0,60,3.0,216,4.0
3846,54,92,3.0,196,3.0,60,3.0,216,4.0
3846,59,92,4.0,196,4.0,60,4.0,216,4.0
3846,53,92,3.5,196,4.0,60,3.5,216,4.0
3847,57,325,3.0,197,2.0,68,1.5,298,4.0
3847,63,325,3.0,197,2.5,68,1.0,298,2.5
3847,56,325,3.5,197,3.0,68,3.5,298,2.0
3847,60,325,3.5,197,2.5,68,2.5,298,3.0
3847,59,325,3.0,197,2.0,68,3.0,298,2.0
3848,52,402,3.5,209,2.0,332,3.0,233,4.0
3848,61,402,0.5,209,3.0,332,1.5,233,2.0
3848,57,402,2.0,209,2.5,332,2.5,233,3.0
3848,55,402,3.0,209,4.0,332,2.0,233,2.0
3848,60,402,2.0,209,3.5,332,2.5,233,4.0
3849,57,292,4.0,209,2.5,413,4.0,323,3.5
3849,53,292,2.5,209,1.5,413,1.5,323,3.5
3849,55,292,3.0,209,4.0,413,2.0,323,4.0
3849,58,292,4.0,209,3.5,413,3.5,323,3.5
3849,61,292,2.5,209,3.0,413,3.0,323,0.5
3850,62,142,3.5,157,1.0,325,4.0,169,4.0
3850,55,142,2.5,157,1.5,325,4.0,169,3.0
3850,59,142,4.0,157,2.0,325,3.0,169,3.5
3850,13,142,1.5,157,3.0,325,3.5,169,3.5
3850,54,142,2.5,157,2.0,325,3.5,169,3.5
3851,63,194,3.0,31,3.0,384,3.0,90,2.5
3851,57,194,3.0,31,2.5,384,3.5,90,3.0
3851,60,194,3.0,31,3.5,384,3.5,90,3.5
3851,54,194,2.0,31,3.0,384,4.0,90,2.0
3851,53,194,4.0,31,3.0,384,4.0,90,4.0
3852,54,142,2.5,359,2.5,388,2.0,24,3.5
3852,62,142,3.5,359,4.0,388,1.0,24,3.0
3852,52,142,1.0,359,2.5,388,4.0,24,4.0
3852,57,142,1.0,359,4.0,388,0.5,24,1.5
3852,63,142,0.5,359,2.0,388,4.0,24,2.0
3853,59,24,4.0,410,3.5,129,4.0,2,3.0
3853,62,24,3.0,410,4.0,129,4.0,2,3.0
3853,13,24,4.0,410,3.0,129,1.5,2,2.0
3853,58,24,4.0,410,3.5,129,4.0,2,3.5
3853,56,24,4.0,410,3.5,129,2.0,2,4.0
3854,53,233,4.0,351,3.0,407,4.0,24,1.0
3854,52,233,4.0,351,3.0,407,4.0,24,4.0
3854,61,233,2.0,351,4.0,407,4.0,24,1.5
3854,60,233,4.0,351,4.0,407,4.0,24,3.0
3854,59,233,4.0,351,4.0,407,4.0,24,4.0
3855,63,315,4.0,404,2.5,224,0.5,18,2.0
3855,53,315,4.0,404,4.0,224,4.0,18,2.0
3855,54,315,3.0,404,3.0,224,3.0,18,3.5
3855,59,315,4.0,404,3.5,224,2.0,18,3.0
3855,57,315,4.0,404,2.5,224,2.5,18,4.0
3856,52,388,4.0,8,3.5,323,4.0,144,3.5
3856,63,388,4.0,8,4.0,323,3.5,144,1.5
3856,58,388,4.0,8,4.0,323,3.5,144,3.5
3856,55,388,2.5,8,3.5,323,4.0,144,3.0
3856,57,388,0.5,8,4.0,323,3.5,144,2.5
3857,58,225,3.5,136,4.0,275,3.5,350,3.5
3857,52,225,4.0,136,4.0,275,4.0,350,2.0
3857,13,225,3.0,136,3.0,275,3.0,350,3.0
3857,56,225,3.0,136,4.0,275,3.0,350,3.0
3857,57,225,3.0,136,2.0,275,2.5,350,2.5
3858,52,8,3.5,365,0.5,2,2.5,31,4.0
3858,61,8,3.5,365,0.5,2,3.5,31,2.0
3858,56,8,4.0,365,1.5,2,4.0,31,3.0
3858,63,8,4.0,365,2.0,2,2.0,31,3.0
3858,54,8,4.0,365,2.0,2,3.5,31,3.0
3859,61,144,4.0,165,1.5,157,2.5,197,2.5
3859,56,144,4.0,165,3.0,157,2.5,197,3.0
3859,58,144,3.5,165,4.0,157,3.5,197,3.0
3859,52,144,3.5,165,3.0,157,3.5,197,3.0
3859,13,144,3.0,165,3.5,157,3.0,197,1.0
3860,60,267,4.0,209,3.5,106,2.5,410,3.5
3860,56,267,4.0,209,4.0,106,3.0,410,3.5
3860,61,267,4.0,209,3.0,106,3.0,410,3.5
3860,58,267,4.0,209,3.5,106,3.0,410,3.5
3860,59,267,4.0,209,4.0,106,4.0,410,3.5
3861,13,100,2.0,351,4.0,395,3.5,315,1.0
3861,57,100,1.5,351,4.0,395,1.5,315,4.0
3861,61,100,2.5,351,4.0,395,2.5,315,0.5
3861,52,100,3.0,351,3.0,395,1.5,315,4.0
3861,62,100,3.5,351,4.0,395,4.0,315,4.0
3862,52,250,2.5,20,4.0,281,4.0,247,4.0
3862,61,250,2.5,20,3.0,281,2.0,247,4.0
3862,56,250,3.0,20,4.0,281,4.0,247,4.0
3862,63,250,3.5,20,4.0,281,4.0,247,4.0
3862,53,250,4.0,20,4.0,281,4.0,247,4.0
3863,13,90,1.5,24,4.0,325,3.5,167,3.0
3863,59,90,4.0,24,4.0,325,3.0,167,1.5
3863,63,90,2.5,24,2.0,325,3.0,167,2.5
3863,53,90,4.0,24,1.0,325,3.0,167,3.5
3863,58,90,1.0,24,4.0,325,3.5,167,3.5
3864,63,194,3.0,267,4.0,411,3.0,167,2.5
3864,60,194,3.0,267,4.0,411,3.5,167,2.5
3864,56,194,2.5,267,4.0,411,3.5,167,3.0
3864,52,194,2.5,267,4.0,411,2.0,167,3.5
3864,62,194,4.0,267,4.0,411,4.0,167,3.0
3865,59,119,3.5,224,2.0,289,3.0,24,4.0
3865,57,119,3.0,224,2.5,289,2.5,24,1.5
3865,54,119,3.5,224,3.0,289,2.5,24,3.5
3865,13,119,3.5,224,3.0,289,3.0,24,4.0
3865,63,119,3.5,224,0.5,289,3.0,24,2.0
3866,52,359,2.5,215,3.0,350,2.0,196,4.0
3866,60,359,3.5,215,1.5,350,3.5,196,4.0
3866,57,359,4.0,215,2.0,350,2.5,196,3.0
3866,53,359,2.0,215,3.0,350,3.5,196,4.0
3866,54,359,2.5,215,1.5,350,3.0,196,3.0
3867,63,54,4.0,219,4.0,37,2.5,79,1.0
3867,13,54,4.0,219,3.5,37,3.0,79,1.0
3867,61,54,4.0,219,3.0,37,3.5,79,1.0
3867,62,54,4.0,219,4.0,37,4.0,79,3.5
3867,57,54,4.0,219,3.0,37,3.5,79,1.5
3868,55,142,2.5,216,4.0,110,3.5,18,3.5
3868,54,142,2.5,216,4.0,110,2.0,18,3.5
3868,13,142,1.5,216,4.0,110,3.0,18,2.5
3868,56,142,4.0,216,4.0,110,3.0,18,3.5
3868,53,142,0.5,216,4.0,110,2.5,18,2.0
3869,13,384,4.0,224,3.0,38,2.0,196,2.0
3869,55,384,4.0,224,3.5,38,3.5,196,3.5
3869,59,384,4.0,224,2.0,38,1.0,196,4.0
3869,53,384,4.0,224,4.0,38,2.0,196,4.0
3869,56,384,4.0,224,3.0,38,3.0,196,2.5
3870,61,100,2.5,325,3.5,31,2.0,157,2.5
3870,53,100,2.5,325,3.0,31,3.0,157,1.5
3870,52,100,3.0,325,4.0,31,4.0,157,3.5
3870,58,100,3.5,325,3.5,31,3.0,157,3.5
3870,57,100,1.5,325,3.0,31,2.5,157,2.0
3871,53,142,0.5,24,1.0,209,1.5,365,2.0
3871,61,142,4.0,24,1.5,209,3.0,365,0.5
3871,54,142,2.5,24,3.5,209,2.5,365,2.0
3871,63,142,0.5,24,2.0,209,3.5,365,2.0
3871,13,142,1.5,24,4.0,209,4.0,365,2.5
3872,56,37,4.0,409,3.5,144,4.0,406,4.0
3872,57,37,3.5,409,3.5,144,2.5,406,2.0
3872,54,37,3.5,409,2.5,144,3.5,406,4.0
3872,61,37,3.5,409,2.5,144,4.0,406,2.5
3872,60,37,3.0,409,3.0,144,3.0,406,3.0
3873,59,2,3.0,31,4.0,350,4.0,410,3.5
3873,55,2,3.0,31,3.5,350,4.0,410,4.0
3873,53,2,3.0,31,3.0,350,3.5,410,3.5
3873,63,2,2.0,31,3.0,350,1.0,410,3.5
3873,62,2,3.0,31,4.0,350,4.0,410,4.0
3874,56,209,4.0,100,1.5,395,3.0,325,3.5
3874,63,209,3.5,100,3.0,395,2.5,325,3.0
3874,60,209,3.5,100,2.5,395,3.0,325,3.5
3874,61,209,3.0,100,2.5,395,2.5,325,3.5
3874,57,209,2.5,100,1.5,395,1.5,325,3.0
3875,62,402,3.0,281,4.0,194,4.0,395,4.0
3875,57,402,2.0,281,1.5,194,3.0,395,1.5
3875,60,402,2.0,281,4.0,194,3.0,395,3.0
3875,59,402,3.5,281,4.0,194,3.0,395,3.5
3875,61,402,0.5,281,2.0,194,3.5,395,2.5
3876,58,413,3.5,298,3.0,194,3.0,404,3.5
3876,60,413,3.5,298,3.0,194,3.0,404,3.5
3876,55,413,2.0,298,2.0,194,4.0,404,3.0
3876,59,413,2.0,298,2.0,194,3.0,404,3.5
3876,61,413,3.0,298,2.0,194,3.5,404,2.0
3877,52,250,2.5,98,4.0,144,3.5,194,2.5
3877,60,250,3.5,98,4.0,144,3.0,194,3.0
3877,62,250,4.0,98,2.5,144,4.0,194,4.0
3877,59,250,4.0,98,4.0,144,3.5,194,3.0
3877,61,250,2.5,98,3.0,144,4.0,194,3.5
3878,59,365,1.0,413,2.0,350,4.0,37,3.5
3878,13,365,2.5,413,2.5,350,3.0,37,3.0
3878,53,365,2.0,413,1.5,350,3.5,37,3.0
3878,55,365,4.0,413,2.0,350,4.0,37,4.0
3878,60,365,1.5,413,3.5,350,3.5,37,3.0
3879,62,110,4.0,92,3.5,141,3.5,332,2.5
3879,54,110,2.0,92,3.0,141,3.0,332,1.5
3879,55,110,3.5,92,4.0,141,3.0,332,2.0
3879,59,110,2.5,92,4.0,141,3.0,332,2.5
3879,58,110,2.0,92,4.0,141,4.0,332,3.0
3880,13,106,3.5,409,3.0,325,3.5,124,3.5
3880,57,106,3.0,409,3.5,325,3.0,124,1.0
3880,56,106,3.0,409,3.5,325,3.5,124,3.5
3880,61,106,3.0,409,2.5,325,3.5,124,1.0
3880,60,106,2.5,409,3.0,325,3.5,124,2.5
3881,53,407,4.0,8,4.0,165,2.0,24,1.0
3881,59,407,4.0,8,4.0,165,3.5,24,4.0
3881,58,407,4.0,8,4.0,165,4.0,24,4.0
3881,61,407,4.0,8,3.5,165,1.5,24,1.5
3881,62,407,1.0,8,4.0,165,4.0,24,3.0
3882,54,136,4.0,413,2.5,370,3.0,395,2.5
3882,52,136,4.0,413,2.5,370,3.0,395,1.5
3882,59,136,4.0,413,2.0,370,4.0,395,3.5
3882,63,136,3.5,413,3.0,370,3.5,395,2.5
3882,55,136,4.0,413,2.0,370,4.0,395,3.5
3883,55,359,2.5,233,2.0,384,4.0,9,2.0
3883,60,359,3.5,233,4.0,384,3.5,9,2.5
3883,52,359,2.5,233,4.0,384,3.0,9,1.0
3883,57,359,4.0,233,3.0,384,3.5,9,1.0
3883,62,359,4.0,233,4.0,384,4.0,9,3.0
3884,58,42,4.0,79,1.5,388,4.0,2,3.5
3884,63,42,2.0,79,1.0,388,4.0,2,2.0
3884,60,42,3.0,79,1.5,388,0.5,2,3.0
3884,59,42,3.5,79,2.0,388,1.5,2,3.0
3884,54,42,3.0,79,2.0,388,2.0,2,3.5
3885,58,37,3.0,402,1.5,198,4.0,136,4.0
3885,59,37,3.5,402,3.5,198,3.5,136,4.0
3885,54,37,3.5,402,4.0,198,3.5,136,4.0
3885,63,37,2.5,402,1.5,198,4.0,136,3.5
3885,61,37,3.5,402,0.5,198,3.5,136,2.5
3886,57,250,3.5,60,4.0,410,3.0,8,4.0
3886,52,250,2.5,60,4.0,410,4.0,8,3.5
3886,53,250,4.0,60,3.5,410,3.5,8,4.0
3886,56,250,3.0,60,4.0,410,3.5,8,4.0
3886,60,250,3.5,60,4.0,410,3.5,8,3.5
3887,54,298,2.5,367,4.0,359,2.5,68,2.5
3887,62,298,3.0,367,4.0,359,4.0,68,2.0
3887,59,298,2.0,367,4.0,359,3.0,68,3.0
3887,52,298,3.5,367,4.0,359,2.5,68,3.5
3887,60,298,3.0,367,3.0,359,3.5,68,2.5
3888,57,209,2.5,8,4.0,100,1.5,303,2.5
3888,54,209,2.5,8,4.0,100,2.5,303,1.5
3888,60,209,3.5,8,3.5,100,2.5,303,3.5
3888,52,209,2.0,8,3.5,100,3.0,303,3.0
3888,59,209,4.0,8,4.0,100,2.0,303,1.5
3889,57,365,2.0,412,0.5,410,3.0,90,3.0
3889,54,365,2.0,412,3.5,410,4.0,90,2.0
3889,55,365,4.0,412,3.5,410,4.0,90,4.0
3889,60,365,1.5,412,2.5,410,3.5,90,3.5
3889,61,365,0.5,412,2.5,410,3.5,90,0.5
3890,60,8,3.5,395,3.0,247,3.5,303,3.5
3890,59,8,4.0,395,3.5,247,4.0,303,1.5
3890,13,8,3.5,395,3.5,247,4.0,303,3.5
3890,55,8,3.5,395,3.5,247,4.0,303,0.5
3890,63,8,4.0,395,2.5,247,4.0,303,1.0
3891,52,68,3.5,351,3.0,409,1.5,37,3.0
3891,62,68,2.0,351,4.0,409,3.5,37,4.0
3891,56,68,3.5,351,3.0,409,3.5,37,4.0
3891,57,68,1.5,351,4.0,409,3.5,37,3.5
3891,61,68,4.0,351,4.0,409,2.5,37,3.5
3892,59,267,4.0,407,4.0,129,4.0,20,4.0
3892,56,267,4.0,407,4.0,129,2.0,20,4.0
3892,55,267,4.0,407,2.0,129,3.5,20,4.0
3892,63,267,4.0,407,4.0,129,1.5,20,4.0
3892,60,267,4.0,407,4.0,129,3.0,20,3.5
3893,61,225,3.5,166,2.0,404,2.0,388,1.0
3893,13,225,3.0,166,3.0,404,3.5,388,2.5
3893,59,225,3.0,166,2.0,404,3.5,388,1.5
3893,58,225,3.5,166,0.5,404,3.5,388,4.0
3893,52,225,4.0,166,2.5,404,3.5,388,4.0
3894,61,209,3.0,212,3.5,79,1.0,24,1.5
3894,56,209,4.0,212,2.0,79,3.5,24,4.0
3894,57,209,2.5,212,3.0,79,1.5,24,1.5
3894,60,209,3.5,212,3.5,79,1.5,24,3.0
3894,13,209,4.0,212,3.5,79,1.0,24,4.0
3895,55,395,3.5,332,2.0,152,4.0,350,4.0
3895,53,395,2.0,332,2.5,152,2.5,350,3.5
3895,13,395,3.5,332,3.0,152,3.5,350,3.0
3895,56,395,3.0,332,3.0,152,3.0,350,3.0
3895,63,395,2.5,332,2.0,152,3.5,350,1.0
3896,61,219,3.0,165,1.5,54,4.0,144,4.0
3896,52,219,3.0,165,3.0,54,4.0,144,3.5
3896,62,219,4.0,165,4.0,54,4.0,144,4.0
3896,53,219,4.0,165,2.0,54,4.0,144,0.5
3896,13,219,3.5,165,3.5,54,4.0,144,3.0
3897,60,166,3.0,197,2.5,49,2.0,198,4.0
3897,53,166,1.0,197,2.0,49,1.0,198,3.5
3897,61,166,2.0,197,2.5,49,1.5,198,3.5
3897,52,166,2.5,197,3.0,49,3.5,198,3.5
3897,54,166,1.5,197,2.0,49,1.5,198,3.5
3898,61,167,2.5,90,0.5,289,1.5,53,3.5
3898,63,167,2.5,90,2.5,289,3.0,53,2.0
3898,54,167,1.5,90,2.0,289,2.5,53,4.0
3898,53,167,3.5,90,4.0,289,2.0,53,2.5
3898,62,167,3.0,90,4.0,289,3.0,53,3.5
3899,57,407,4.0,53,3.5,38,3.5,167,2.5
3899,54,407,4.0,53,4.0,38,3.0,167,1.5
3899,52,407,4.0,53,3.5,38,4.0,167,3.5
3899,13,407,4.0,53,4.0,38,2.0,167,3.0
3899,63,407,4.0,53,2.0,38,2.0,167,2.5
3900,56,48,4.0,332,3.0,106,3.0,247,4.0
3900,13,48,3.5,332,3.0,106,3.5,247,4.0
3900,63,48,3.0,332,2.0,106,3.5,247,4.0
3900,55,48,3.0,332,2.0,106,4.0,247,4.0
3900,61,48,2.5,332,1.5,106,3.0,247,4.0
3901,56,24,4.0,303,1.0,119,4.0,194,2.5
3901,59,24,4.0,303,1.5,119,3.5,194,3.0
3901,52,24,4.0,303,3.0,119,4.0,194,2.5
3901,55,24,2.5,303,0.5,119,3.5,194,4.0
3901,54,24,3.5,303,1.5,119,3.5,194,2.0
3902,63,212,4.0,406,2.0,38,2.0,319,4.0
3902,57,212,3.0,406,2.0,38,3.5,319,1.0
3902,54,212,4.0,406,4.0,38,3.0,319,4.0
3902,62,212,4.0,406,4.0,38,3.0,319,4.0
3902,60,212,3.5,406,3.0,38,2.0,319,3.0
3903,52,300,1.0,247,4.0,136,4.0,157,3.5
3903,60,300,4.0,247,3.5,136,3.5,157,1.5
3903,59,300,4.0,247,4.0,136,4.0,157,2.0
3903,63,300,3.0,247,4.0,136,3.5,157,2.0
3903,53,300,3.0,247,4.0,136,4.0,157,1.5
3904,55,409,3.5,106,4.0,68,4.0,303,0.5
3904,59,409,3.0,106,4.0,68,3.0,303,1.5
3904,63,409,2.0,106,3.5,68,1.0,303,1.0
3904,57,409,3.5,106,3.0,68,1.5,303,2.5
3904,13,409,3.0,106,3.5,68,2.5,303,3.5
3905,57,325,3.0,197,2.0,216,4.0,20,3.0
3905,59,325,3.0,197,2.0,216,4.0,20,4.0
3905,53,325,3.0,197,2.0,216,4.0,20,4.0
3905,52,325,4.0,197,3.0,216,3.5,20,4.0
3905,60,325,3.5,197,2.5,216,3.5,20,3.5
3906,13,383,2.0,407,4.0,209,4.0,9,1.0
3906,55,383,3.5,407,2.0,209,4.0,9,2.0
3906,52,383,3.5,407,4.0,209,2.0,9,1.0
3906,59,383,4.0,407,4.0,209,4.0,9,3.5
3906,63,383,1.5,407,4.0,209,3.5,9,0.5
3907,54,124,3.5,18,3.5,298,2.5,409,2.5
3907,58,124,3.0,18,4.0,298,3.0,409,3.0
3907,52,124,3.5,18,4.0,298,3.5,409,1.5
3907,53,124,3.5,18,2.0,298,3.0,409,3.5
3907,57,124,1.0,18,4.0,298,4.0,409,3.5
3908,53,212,4.0,410,3.5,117,2.5,267,4.0
3908,57,212,3.0,410,3.0,117,3.0,267,4.0
3908,59,212,3.5,410,3.5,117,3.0,267,4.0
3908,63,212,4.0,410,3.5,117,2.5,267,4.0
3908,52,212,3.0,410,4.0,117,3.5,267,4.0
3909,59,141,3.0,49,1.5,167,1.5,406,4.0
3909,52,141,2.5,49,3.5,167,3.5,406,4.0
3909,57,141,1.0,49,1.5,167,2.5,406,2.0
3909,62,141,3.5,49,3.0,167,3.0,406,4.0
3909,13,141,2.0,49,1.5,167,3.0,406,4.0
3910,61,413,3.0,9,0.5,225,3.5,197,2.5
3910,56,413,2.0,9,4.0,225,3.0,197,3.0
3910,53,413,1.5,9,2.5,225,3.0,197,2.0
3910,59,413,2.0,9,3.5,225,3.0,197,2.0
3910,60,413,3.5,9,2.5,225,2.5,197,2.5
3911,61,42,1.5,300,1.5,98,3.0,250,2.5
3911,59,42,3.5,300,4.0,98,4.0,250,4.0
3911,60,42,3.0,300,4.0,98,4.0,250,3.5
3911,54,42,3.0,300,4.0,98,4.0,250,4.0
3911,63,42,2.0,300,3.0,98,3.0,250,3.5
3912,56,152,3.0,42,4.0,119,4.0,410,3.5
3912,58,152,3.0,42,4.0,119,4.0,410,3.5
3912,13,152,3.5,42,3.0,119,3.5,410,3.0
3912,63,152,3.5,42,2.0,119,3.5,410,3.5
3912,60,152,4.0,42,3.0,119,3.0,410,3.5
3913,58,2,3.5,409,3.0,407,4.0,267,4.0
3913,63,2,2.0,409,2.0,407,4.0,267,4.0
3913,56,2,4.0,409,3.5,407,4.0,267,4.0
3913,54,2,3.5,409,2.5,407,4.0,267,4.0
3913,61,2,3.5,409,2.5,407,4.0,267,4.0
3914,56,309,3.5,351,3.0,172,4.0,247,4.0
3914,53,309,1.0,351,3.0,172,4.0,247,4.0
3914,63,309,3.5,351,3.5,172,2.5,247,4.0
3914,58,309,2.5,351,4.0,172,4.0,247,0.5
3914,52,309,4.0,351,3.0,172,3.0,247,4.0
3915,61,42,1.5,124,1.0,402,0.5,410,3.5
3915,63,42,2.0,124,1.5,402,1.5,410,3.5
3915,54,42,3.0,124,3.5,402,4.0,410,4.0
3915,13,42,3.0,124,3.5,402,1.5,410,3.0
3915,59,42,3.5,124,4.0,402,3.5,410,3.5
3916,53,79,2.0,292,2.5,247,4.0,48,3.5
3916,63,79,1.0,292,2.5,247,4.0,48,3.0
3916,61,79,1.0,292,2.5,247,4.0,48,2.5
3916,60,79,1.5,292,3.0,247,3.5,48,3.0
3916,55,79,2.5,292,3.0,247,4.0,48,3.0
3917,56,409,3.5,332,3.0,292,2.5,167,3.0
3917,52,409,1.5,332,3.0,292,4.0,167,3.5
3917,63,409,2.0,332,2.0,292,2.5,167,2.5
3917,13,409,3.0,332,3.0,292,2.5,167,3.0
3917,61,409,2.5,332,1.5,292,2.5,167,2.5
3918,63,407,4.0,367,2.5,332,2.0,289,3.0
3918,55,407,2.0,367,3.0,332,2.0,289,3.5
3918,59,407,4.0,367,4.0,332,2.5,289,3.0
3918,13,407,4.0,367,3.5,332,3.0,289,3.0
3918,58,407,4.0,367,4.0,332,3.0,289,4.0
3919,63,315,4.0,18,2.0,289,3.0,212,4.0
3919,61,315,0.5,18,2.5,289,1.5,212,3.5
3919,62,315,4.0,18,3.5,289,3.0,212,4.0
3919,53,315,4.0,18,2.0,289,2.0,212,4.0
3919,52,315,4.0,18,4.0,289,0.5,212,3.0
3920,52,127,3.5,18,4.0,144,3.5,90,4.0
3920,63,127,1.5,18,2.0,144,1.5,90,2.5
3920,53,127,2.0,18,2.0,144,0.5,90,4.0
3920,56,127,2.0,18,3.5,144,4.0,90,3.5
3920,60,127,3.5,18,3.0,144,3.0,90,3.5
3921,62,144,4.0,212,4.0,136,4.0,54,4.0
3921,13,144,3.0,212,3.5,136,3.0,54,4.0
3921,55,144,3.0,212,3.0,136,4.0,54,4.0
3921,63,144,1.5,212,4.0,136,3.5,54,4.0
3921,60,144,3.0,212,3.5,136,3.5,54,4.0
3922,58,212,4.0,384,4.0,367,4.0,215,3.5
3922,52,212,3.0,384,3.0,367,4.0,215,3.0
3922,53,212,4.0,384,4.0,367,4.0,215,3.0
3922,54,212,4.0,384,4.0,367,4.0,215,1.5
3922,59,212,3.5,384,4.0,367,4.0,215,2.0
3923,52,267,4.0,388,4.0,167,3.5,319,0.5
3923,56,267,4.0,388,4.0,167,3.0,319,4.0
3923,13,267,4.0,388,2.5,167,3.0,319,4.0
3923,55,267,4.0,388,2.5,167,2.0,319,4.0
3923,53,267,4.0,388,0.5,167,3.5,319,4.0
3924,63,247,4.0,194,3.0,343,3.0,325,3.0
3924,56,247,4.0,194,2.5,343,4.0,325,3.5
3924,52,247,4.0,194,2.5,343,3.0,325,4.0
3924,13,247,4.0,194,3.0,343,3.0,325,3.5
3924,55,247,4.0,194,4.0,343,3.0,325,4.0
3925,61,406,2.5,9,0.5,20,3.0,38,2.5
3925,63,406,2.0,9,0.5,20,4.0,38,2.0
3925,13,406,4.0,9,1.0,20,4.0,38,2.0
3925,58,406,4.0,9,3.5,20,3.0,38,3.0
3925,59,406,4.0,9,3.5,20,4.0,38,1.0
3926,13,129,1.5,8,3.5,247,4.0,384,4.0
3926,62,129,4.0,8,4.0,247,4.0,384,4.0
3926,52,129,2.5,8,3.5,247,4.0,384,3.0
3926,57,129,3.0,8,4.0,247,4.0,384,3.5
3926,59,129,4.0,8,4.0,247,4.0,384,4.0
3927,63,172,2.5,409,2.0,42,2.0,289,3.0
3927,59,172,3.5,409,3.0,42,3.5,289,3.0
3927,58,172,4.0,409,3.0,42,4.0,289,4.0
3927,53,172,4.0,409,3.5,42,2.0,289,2.0
3927,57,172,4.0,409,3.5,42,3.0,289,2.5
3928,53,247,4.0,388,0.5,219,4.0,365,2.0
3928,60,247,3.5,388,0.5,219,3.5,365,1.5
3928,13,247,4.0,388,2.5,219,3.5,365,2.5
3928,59,247,4.0,388,1.5,219,4.0,365,1.0
3928,52,247,4.0,388,4.0,219,3.0,365,0.5
3929,55,129,3.5,68,4.0,124,4.0,202,3.0
3929,58,129,4.0,68,2.5,124,3.0,202,3.0
3929,52,129,2.5,68,3.5,124,3.5,202,2.5
3929,13,129,1.5,68,2.5,124,3.5,202,3.0
3929,62,129,4.0,68,2.0,124,3.0,202,3.5
3930,61,209,3.0,106,3.0,98,3.0,365,0.5
3930,13,209,4.0,106,3.5,98,4.0,365,2.5
3930,60,209,3.5,106,2.5,98,4.0,365,1.5
3930,57,209,2.5,106,3.0,98,3.0,365,2.0
3930,55,209,4.0,106,4.0,98,3.0,365,4.0
3931,56,98,4.0,367,3.0,48,4.0,332,3.0
3931,54,98,4.0,367,4.0,48,2.5,332,1.5
3931,53,98,4.0,367,4.0,48,3.5,332,2.5
3931,13,98,4.0,367,3.5,48,3.5,332,3.0
3931,57,98,3.0,367,2.5,48,2.5,332,2.5
3932,54,31,3.0,407,4.0,219,3.5,119,3.5
3932,60,31,3.5,407,4.0,219,3.5,119,3.0
3932,57,31,2.5,407,4.0,219,3.0,119,3.0
3932,61,31,2.0,407,4.0,219,3.0,119,3.5
3932,62,31,4.0,407,1.0,219,4.0,119,3.5
3933,55,98,3.0,110,3.5,407,2.0,332,2.0
3933,63,98,3.0,110,0.5,407,4.0,332,2.0
3933,59,98,4.0,110,2.5,407,4.0,332,2.5
3933,62,98,2.5,110,4.0,407,1.0,332,2.5
3933,52,98,4.0,110,3.0,407,4.0,332,3.0
3934,59,319,4.0,402,3.5,167,1.5,18,3.0
3934,61,319,3.5,402,0.5,167,2.5,18,2.5
3934,13,319,4.0,402,1.5,167,3.0,18,2.5
3934,56,319,4.0,402,3.5,167,3.0,18,3.5
3934,62,319,4.0,402,3.0,167,3.0,18,3.5
3935,54,8,4.0,250,4.0,412,3.5,384,4.0
3935,53,8,4.0,250,4.0,412,1.5,384,4.0
3935,57,8,4.0,250,3.5,412,0.5,384,3.5
3935,63,8,4.0,250,3.5,412,2.0,384,3.0
3935,62,8,4.0,250,4.0,412,2.5,384,4.0
3936,54,219,3.5,209,2.5,165,2.5,212,4.0
3936,13,219,3.5,209,4.0,165,3.5,212,3.5
3936,53,219,4.0,209,1.5,165,2.0,212,4.0
3936,63,219,4.0,209,3.5,165,2.5,212,4.0
3936,58,219,3.0,209,3.5,165,4.0,212,4.0
3937,60,384,3.5,129,3.0,281,4.0,38,2.0
3937,13,384,4.0,129,1.5,281,4.0,38,2.0
3937,57,384,3.5,129,3.0,281,1.5,38,3.5
3937,63,384,3.0,129,1.5,281,4.0,38,2.0
3937,62,384,4.0,129,4.0,281,4.0,38,3.0
3938,59,37,3.5,98,4.0,79,2.0,42,3.5
3938,56,37,4.0,98,4.0,79,3.5,42,4.0
3938,13,37,3.0,98,4.0,79,1.0,42,3.0
3938,62,37,4.0,98,2.5,79,3.5,42,4.0
3938,60,37,3.0,98,4.0,79,1.5,42,3.0
3939,57,106,3.0,212,3.0,53,3.5,37,3.5
3939,58,106,3.0,212,4.0,53,4.0,37,3.0
3939,56,106,3.0,212,2.0,53,4.0,37,4.0
3939,63,106,3.5,212,4.0,53,2.0,37,2.5
3939,62,106,3.5,212,4.0,53,3.5,37,4.0
3940,60,196,4.0,292,3.0,119,3.0,250,3.5
3940,57,196,3.0,292,4.0,119,3.0,250,3.5
3940,13,196,2.0,292,2.5,119,3.5,250,4.0
3940,58,196,3.0,292,4.0,119,4.0,250,4.0
3940,61,196,1.5,292,2.5,119,3.5,250,2.5
3941,52,407,4.0,142,1.0,332,3.0,384,3.0
3941,63,407,4.0,142,0.5,332,2.0,384,3.0
3941,13,407,4.0,142,1.5,332,3.0,384,4.0
3941,59,407,4.0,142,4.0,332,2.5,384,4.0
3941,53,407,4.0,142,0.5,332,2.5,384,4.0
3942,60,412,2.5,384,3.5,397,4.0,100,2.5
