group,item,user-1,rating-1,user-2,rating-2,user-3,rating-3,user-4,rating-4,user-5,rating-5,user-6,rating-6,user-7,rating-7,user-8,rating-8
4826,59,215,2.0,407,4.0,198,3.5,20,4.0,332,2.5,409,3.0,142,4.0,259,4.0
4826,52,215,3.0,407,4.0,198,3.5,20,4.0,332,3.0,409,1.5,142,1.0,259,3.5
4826,61,215,2.5,407,4.0,198,3.5,20,3.0,332,1.5,409,2.5,142,4.0,259,4.0
4826,60,215,1.5,407,4.0,198,4.0,20,3.5,332,2.5,409,3.0,142,1.0,259,3.0
4826,62,215,2.5,407,1.0,198,4.0,20,3.0,332,2.5,409,3.5,142,3.5,259,4.0
4827,57,38,3.5,275,2.5,90,3.0,129,3.0,124,1.0,310,3.0,20,3.0,250,3.5
4827,62,38,3.0,275,1.0,90,4.0,129,4.0,124,3.0,310,3.5,20,3.0,250,4.0
4827,58,38,3.0,275,3.5,90,1.0,129,4.0,124,3.0,310,2.0,20,3.0,250,4.0
4827,56,38,3.0,275,3.0,90,3.5,129,2.0,124,3.5,310,3.5,20,4.0,250,3.0
4827,63,38,2.0,275,3.5,90,2.5,129,1.5,124,1.5,310,3.5,20,4.0,250,3.5
4828,63,388,4.0,407,4.0,9,0.5,98,3.0,325,3.0,119,3.5,144,1.5,310,3.5
4828,62,388,1.0,407,1.0,9,3.0,98,2.5,325,4.0,119,3.5,144,4.0,310,3.5
4828,54,388,2.0,407,4.0,9,1.0,98,4.0,325,3.5,119,3.5,144,3.5,310,2.5
4828,61,388,1.0,407,4.0,9,0.5,98,3.0,325,3.5,119,3.5,144,4.0,310,1.5
4828,52,388,4.0,407,4.0,9,1.0,98,4.0,325,4.0,119,4.0,144,3.5,310,2.0
4829,58,325,3.5,105,3.0,110,2.0,49,1.5,165,4.0,332,3.0,250,4.0,14,4.0
4829,62,325,4.0,105,3.5,110,4.0,49,3.0,165,4.0,332,2.5,250,4.0,14,3.5
4829,61,325,3.5,105,2.0,110,3.0,49,1.5,165,1.5,332,1.5,250,2.5,14,3.5
4829,55,325,4.0,105,4.0,110,3.5,49,3.0,165,4.0,332,2.0,250,1.5,14,4.0
4829,59,325,3.0,105,3.0,110,2.5,49,1.5,165,3.5,332,2.5,250,4.0,14,4.0
4830,52,367,4.0,289,0.5,14,4.0,212,3.0,225,4.0,406,4.0,49,3.5,165,3.0
4830,60,367,3.0,289,3.5,14,3.0,212,3.5,225,2.5,406,3.0,49,2.0,165,2.5
4830,62,367,4.0,289,3.0,14,3.5,212,4.0,225,3.0,406,4.0,49,3.0,165,4.0
4830,63,367,2.5,289,3.0,14,3.0,212,4.0,225,3.0,406,2.0,49,2.5,165,2.5
4830,59,367,4.0,289,3.0,14,4.0,212,3.5,225,3.0,406,4.0,49,1.5,165,3.5
4831,58,90,1.0,406,4.0,129,4.0,209,3.5,219,3.0,355,2.5,351,4.0,298,3.0
4831,63,90,2.5,406,2.0,129,1.5,209,3.5,219,4.0,355,2.5,351,3.5,298,2.5
4831,54,90,2.0,406,4.0,129,2.0,209,2.5,219,3.5,355,2.5,351,3.0,298,2.5
4831,55,90,4.0,406,3.5,129,3.5,209,4.0,219,4.0,355,3.5,351,4.0,298,2.0
4831,57,90,3.0,406,2.0,129,3.0,209,2.5,219,3.0,355,3.0,351,4.0,298,4.0
4832,63,367,2.5,319,4.0,9,0.5,259,2.0,351,3.5,209,3.5,18,2.0,119,3.5
4832,59,367,4.0,319,4.0,9,3.5,259,4.0,351,4.0,209,4.0,18,3.0,119,3.5
4832,58,367,4.0,319,2.5,9,3.5,259,3.0,351,4.0,209,3.5,18,4.0,119,4.0
4832,57,367,2.5,319,1.0,9,1.0,259,1.0,351,4.0,209,2.5,18,4.0,119,3.0
4832,53,367,4.0,319,4.0,9,2.5,259,1.0,351,3.0,209,1.5,18,2.0,119,3.0
4833,60,407,4.0,100,2.5,292,3.0,281,4.0,42,3.0,106,2.5,219,3.5,412,2.5
4833,57,407,4.0,100,1.5,292,4.0,281,1.5,42,3.0,106,3.0,219,3.0,412,0.5
4833,63,407,4.0,100,3.0,292,2.5,281,4.0,42,2.0,106,3.5,219,4.0,412,2.0
4833,61,407,4.0,100,2.5,292,2.5,281,2.0,42,1.5,106,3.0,219,3.0,412,2.5
4833,13,407,4.0,100,2.0,292,2.5,281,4.0,42,3.0,106,3.5,219,3.5,412,3.5
4834,59,247,4.0,79,2.0,196,4.0,289,3.0,260,2.5,224,2.0,281,4.0,110,2.5
4834,53,247,4.0,79,2.0,196,4.0,289,2.0,260,0.5,224,4.0,281,4.0,110,2.5
4834,62,247,4.0,79,3.5,196,3.5,289,3.0,260,0.5,224,3.0,281,4.0,110,4.0
4834,13,247,4.0,79,1.0,196,2.0,289,3.0,260,2.5,224,3.0,281,4.0,110,3.0
4834,52,247,4.0,79,1.5,196,4.0,289,0.5,260,0.5,224,1.5,281,4.0,110,3.0
4835,55,196,3.5,281,4.0,42,3.5,18,3.5,216,4.0,124,4.0,215,2.0,53,4.0
4835,62,196,3.5,281,4.0,42,4.0,18,3.5,216,3.0,124,3.0,215,2.5,53,3.5
4835,13,196,2.0,281,4.0,42,3.0,18,2.5,216,4.0,124,3.5,215,2.0,53,4.0
4835,53,196,4.0,281,4.0,42,2.0,18,2.0,216,4.0,124,3.5,215,3.0,53,2.5
4835,54,196,3.0,281,4.0,42,3.0,18,3.5,216,4.0,124,3.5,215,1.5,53,4.0
4836,52,31,4.0,388,4.0,225,4.0,367,4.0,127,3.5,259,3.5,196,4.0,9,1.0
4836,59,31,4.0,388,1.5,225,3.0,367,4.0,127,2.5,259,4.0,196,4.0,9,3.5
4836,62,31,4.0,388,1.0,225,3.0,367,4.0,127,1.0,259,4.0,196,3.5,9,3.0
4836,60,31,3.5,388,0.5,225,2.5,367,3.0,127,3.5,259,3.0,196,4.0,9,2.5
4836,56,31,3.0,388,4.0,225,3.0,367,3.0,127,2.0,259,2.0,196,2.5,9,4.0
4837,13,247,4.0,225,3.0,395,3.5,14,3.5,402,1.5,68,2.5,350,3.0,367,3.5
4837,55,247,4.0,225,3.0,395,3.5,14,4.0,402,3.0,68,4.0,350,4.0,367,3.0
4837,63,247,4.0,225,3.0,395,2.5,14,3.0,402,1.5,68,1.0,350,1.0,367,2.5
4837,60,247,3.5,225,2.5,395,3.0,14,3.0,402,2.0,68,2.5,350,3.5,367,3.0
4837,62,247,4.0,225,3.0,395,4.0,14,3.5,402,3.0,68,2.0,350,4.0,367,4.0
4838,58,49,1.5,20,3.0,2,3.5,219,3.0,119,4.0,281,3.5,259,3.0,209,3.5
4838,57,49,1.5,20,3.0,2,2.0,219,3.0,119,3.0,281,1.5,259,1.0,209,2.5
4838,62,49,3.0,20,3.0,2,3.0,219,4.0,119,3.5,281,4.0,259,4.0,209,4.0
4838,54,49,1.5,20,4.0,2,3.5,219,3.5,119,3.5,281,4.0,259,2.5,209,2.5
4838,61,49,1.5,20,3.0,2,3.5,219,3.0,119,3.5,281,2.0,259,4.0,209,3.0
4839,61,406,2.5,226,4.0,395,2.5,259,4.0,247,4.0,31,2.0,124,1.0,18,2.5
4839,57,406,2.0,226,3.5,395,1.5,259,1.0,247,4.0,31,2.5,124,1.0,18,4.0
4839,52,406,4.0,226,4.0,395,1.5,259,3.5,247,4.0,31,4.0,124,3.5,18,4.0
4839,59,406,4.0,226,3.5,395,3.5,259,4.0,247,4.0,31,4.0,124,4.0,18,3.0
4839,58,406,4.0,226,4.0,395,3.5,259,3.0,247,0.5,31,3.0,124,3.0,18,4.0
4840,52,225,4.0,365,0.5,323,4.0,2,2.5,410,4.0,105,3.5,250,2.5,267,4.0
4840,53,225,3.0,365,2.0,323,3.5,2,3.0,410,3.5,105,3.0,250,4.0,267,4.0
4840,63,225,3.0,365,2.0,323,3.5,2,2.0,410,3.5,105,4.0,250,3.5,267,4.0
4840,61,225,3.5,365,0.5,323,0.5,2,3.5,410,3.5,105,2.0,250,2.5,267,4.0
4840,55,225,3.0,365,4.0,323,4.0,2,3.0,410,4.0,105,4.0,250,1.5,267,4.0
4841,60,384,3.5,48,3.0,101,2.0,225,2.5,365,1.5,328,2.5,136,3.5,2,3.0
4841,55,384,4.0,48,3.0,101,3.0,225,3.0,365,4.0,328,4.0,136,4.0,2,3.0
4841,57,384,3.5,48,2.5,101,3.0,225,3.0,365,2.0,328,3.5,136,2.0,2,2.0
4841,63,384,3.0,48,3.0,101,2.5,225,3.0,365,2.0,328,3.5,136,3.5,2,2.0
4841,52,384,3.0,48,3.0,101,3.5,225,4.0,365,0.5,328,4.0,136,4.0,2,2.5
4842,62,196,3.5,105,3.5,144,4.0,281,4.0,197,2.5,332,2.5,119,3.5,24,3.0
4842,61,196,1.5,105,2.0,144,4.0,281,2.0,197,2.5,332,1.5,119,3.5,24,1.5
4842,56,196,2.5,105,3.0,144,4.0,281,4.0,197,3.0,332,3.0,119,4.0,24,4.0
4842,59,196,4.0,105,3.0,144,3.5,281,4.0,197,2.0,332,2.5,119,3.5,24,4.0
4842,55,196,3.5,105,4.0,144,3.0,281,4.0,197,2.5,332,2.0,119,3.5,24,2.5
4843,54,224,3.0,212,4.0,298,2.5,2,3.5,412,3.5,404,3.0,129,2.0,198,3.5
4843,53,224,4.0,212,4.0,298,3.0,2,3.0,412,1.5,404,4.0,129,2.0,198,3.5
4843,55,224,3.5,212,3.0,298,2.0,2,3.0,412,3.5,404,3.0,129,3.5,198,4.0
4843,60,224,1.0,212,3.5,298,3.0,2,3.0,412,2.5,404,3.5,129,3.0,198,4.0
4843,57,224,2.5,212,3.0,298,4.0,2,2.0,412,0.5,404,2.5,129,3.0,198,3.5
4844,13,48,3.5,196,2.0,259,1.0,53,4.0,42,3.0,158,2.0,410,3.0,165,3.5
4844,62,48,4.0,196,3.5,259,4.0,53,3.5,42,4.0,158,3.5,410,4.0,165,4.0
4844,52,48,3.0,196,4.0,259,3.5,53,3.5,42,3.5,158,4.0,410,4.0,165,3.0
4844,56,48,4.0,196,2.5,259,2.0,53,4.0,42,4.0,158,3.5,410,3.5,165,3.0
4844,63,48,3.0,196,2.0,259,2.0,53,2.0,42,2.0,158,3.5,410,3.5,165,2.5
4845,56,142,4.0,300,4.0,141,3.5,319,4.0,135,4.0,9,4.0,157,2.5,136,4.0
4845,62,142,3.5,300,4.0,141,3.5,319,4.0,135,4.0,9,3.0,157,1.0,136,4.0
4845,58,142,3.5,300,4.0,141,4.0,319,2.5,135,4.0,9,3.5,157,3.5,136,4.0
4845,60,142,1.0,300,4.0,141,0.5,319,3.0,135,2.0,9,2.5,157,1.5,136,3.5
4845,52,142,1.0,300,1.0,141,2.5,319,0.5,135,2.5,9,1.0,157,3.5,136,4.0
4846,54,300,4.0,157,2.0,132,4.0,281,4.0,404,3.0,98,4.0,225,2.0,2,3.5
4846,55,300,3.0,157,1.5,132,4.0,281,4.0,404,3.0,98,3.0,225,3.0,2,3.0
4846,52,300,1.0,157,3.5,132,4.0,281,4.0,404,3.5,98,4.0,225,4.0,2,2.5
4846,58,300,4.0,157,3.5,132,4.0,281,3.5,404,3.5,98,4.0,225,3.5,2,3.5
4846,63,300,3.0,157,2.0,132,3.0,281,4.0,404,2.5,98,3.0,225,3.0,2,2.0
4847,58,298,3.0,332,3.0,297,3.0,300,4.0,254,2.5,219,3.0,402,1.5,129,4.0
4847,62,298,3.0,332,2.5,297,3.5,300,4.0,254,2.5,219,4.0,402,3.0,129,4.0
4847,13,298,2.5,332,3.0,297,2.5,300,3.0,254,0.5,219,3.5,402,1.5,129,1.5
4847,55,298,2.0,332,2.0,297,2.5,300,3.0,254,3.0,219,4.0,402,3.0,129,3.5
4847,59,298,2.0,332,2.5,297,4.0,300,4.0,254,2.5,219,4.0,402,3.5,129,4.0
4848,61,289,1.5,167,2.5,406,2.5,142,4.0,18,2.5,300,1.5,37,3.5,2,3.5
4848,63,289,3.0,167,2.5,406,2.0,142,0.5,18,2.0,300,3.0,37,2.5,2,2.0
4848,58,289,4.0,167,3.5,406,4.0,142,3.5,18,4.0,300,4.0,37,3.0,2,3.5
4848,59,289,3.0,167,1.5,406,4.0,142,4.0,18,3.0,300,4.0,37,3.5,2,3.0
4848,53,289,2.0,167,3.5,406,4.0,142,0.5,18,2.0,300,3.0,37,3.0,2,3.0
4849,58,355,2.5,197,3.0,309,2.5,42,4.0,225,3.5,49,1.5,2,3.5,60,3.5
4849,59,355,4.0,197,2.0,309,3.0,42,3.5,225,3.0,49,1.5,2,3.0,60,4.0
4849,62,355,3.0,197,2.5,309,3.5,42,4.0,225,3.0,49,3.0,2,3.0,60,4.0
4849,63,355,2.5,197,2.5,309,3.5,42,2.0,225,3.0,49,2.5,2,2.0,60,4.0
4849,56,355,3.5,197,3.0,309,3.5,42,4.0,225,3.0,49,3.5,2,4.0,60,4.0
4850,60,407,4.0,292,3.0,250,3.5,157,1.5,20,3.5,106,2.5,267,4.0,167,2.5
4850,61,407,4.0,292,2.5,250,2.5,157,2.5,20,3.0,106,3.0,267,4.0,167,2.5
4850,53,407,4.0,292,2.5,250,4.0,157,1.5,20,4.0,106,3.0,267,4.0,167,3.5
4850,52,407,4.0,292,4.0,250,2.5,157,3.5,20,4.0,106,3.0,267,4.0,167,3.5
4850,58,407,4.0,292,4.0,250,4.0,157,3.5,20,3.0,106,3.0,267,4.0,167,3.5
4851,52,292,4.0,106,3.0,194,2.5,216,3.5,101,3.5,20,4.0,49,3.5,351,3.0
4851,54,292,3.0,106,3.0,194,2.0,216,4.0,101,2.5,20,4.0,49,1.5,351,3.0
4851,53,292,2.5,106,3.0,194,4.0,216,4.0,101,3.5,20,4.0,49,1.0,351,3.0
4851,62,292,3.0,106,3.5,194,4.0,216,3.0,101,3.0,20,3.0,49,3.0,351,4.0
4851,56,292,2.5,106,3.0,194,2.5,216,4.0,101,1.0,20,4.0,49,3.5,351,3.0
4852,57,259,1.0,2,2.0,332,2.5,196,3.0,388,0.5,300,1.5,212,3.0,292,4.0
4852,63,259,2.0,2,2.0,332,2.0,196,2.0,388,4.0,300,3.0,212,4.0,292,2.5
4852,60,259,3.0,2,3.0,332,2.5,196,4.0,388,0.5,300,4.0,212,3.5,292,3.0
4852,13,259,1.0,2,2.0,332,3.0,196,2.0,388,2.5,300,3.0,212,3.5,292,2.5
4852,54,259,2.5,2,3.5,332,1.5,196,3.0,388,2.0,300,4.0,212,4.0,292,3.0
4853,53,79,2.0,350,3.5,275,2.0,196,4.0,402,0.5,250,4.0,323,3.5,152,2.5
4853,60,79,1.5,350,3.5,275,2.5,196,4.0,402,2.0,250,3.5,323,2.0,152,4.0
4853,13,79,1.0,350,3.0,275,3.0,196,2.0,402,1.5,250,4.0,323,3.5,152,3.5
4853,57,79,1.5,350,2.5,275,2.5,196,3.0,402,2.0,250,3.5,323,3.5,152,3.0
4853,55,79,2.5,350,4.0,275,3.5,196,3.5,402,3.0,250,1.5,323,4.0,152,4.0
4854,61,292,2.5,24,1.5,136,2.5,409,2.5,53,3.5,117,1.0,14,3.5,325,3.5
4854,58,292,4.0,24,4.0,136,4.0,409,3.0,53,4.0,117,3.5,14,4.0,325,3.5
4854,56,292,2.5,24,4.0,136,4.0,409,3.5,53,4.0,117,2.5,14,3.0,325,3.5
4854,54,292,3.0,24,3.5,136,4.0,409,2.5,53,4.0,117,3.0,14,2.5,325,3.5
4854,62,292,3.0,24,3.0,136,4.0,409,3.5,53,3.5,117,3.5,14,3.5,325,4.0
4855,60,106,2.5,100,2.5,367,3.0,409,3.0,292,3.0,60,4.0,194,3.0,298,3.0
4855,59,106,4.0,100,2.0,367,4.0,409,3.0,292,4.0,60,4.0,194,3.0,298,2.0
4855,63,106,3.5,100,3.0,367,2.5,409,2.0,292,2.5,60,4.0,194,3.0,298,2.5
4855,62,106,3.5,100,3.5,367,4.0,409,3.5,292,3.0,60,4.0,194,4.0,298,3.0
4855,57,106,3.0,100,1.5,367,2.5,409,3.5,292,4.0,60,4.0,194,3.0,298,4.0
4856,55,9,2.0,31,3.5,395,3.5,413,2.0,259,2.0,289,3.5,142,2.5,110,3.5
4856,63,9,0.5,31,3.0,395,2.5,413,3.0,259,2.0,289,3.0,142,0.5,110,0.5
4856,57,9,1.0,31,2.5,395,1.5,413,4.0,259,1.0,289,2.5,142,1.0,110,3.5
4856,56,9,4.0,31,3.0,395,3.0,413,2.0,259,2.0,289,2.5,142,4.0,110,3.0
4856,61,9,0.5,31,2.0,395,2.5,413,3.0,259,4.0,289,1.5,142,4.0,110,3.0
4857,57,54,4.0,167,2.5,14,4.0,68,1.5,18,4.0,224,2.5,216,4.0,31,2.5
4857,60,54,4.0,167,2.5,14,3.0,68,2.5,18,3.0,224,1.0,216,3.5,31,3.5
4857,55,54,4.0,167,2.0,14,4.0,68,4.0,18,3.5,224,3.5,216,4.0,31,3.5
4857,62,54,4.0,167,3.0,14,3.5,68,2.0,18,3.5,224,3.0,216,3.0,31,4.0
4857,58,54,4.0,167,3.5,14,4.0,68,2.5,18,4.0,224,0.5,216,4.0,31,3.0
4858,54,129,2.0,53,4.0,402,4.0,410,4.0,24,3.5,9,1.0,332,1.5,267,4.0
4858,52,129,2.5,53,3.5,402,3.5,410,4.0,24,4.0,9,1.0,332,3.0,267,4.0
4858,13,129,1.5,53,4.0,402,1.5,410,3.0,24,4.0,9,1.0,332,3.0,267,4.0
4858,58,129,4.0,53,4.0,402,1.5,410,3.5,24,4.0,9,3.5,332,3.0,267,4.0
4858,61,129,1.5,53,3.5,402,0.5,410,3.5,24,1.5,9,0.5,332,1.5,267,4.0
4859,62,328,3.5,165,4.0,281,4.0,364,2.0,292,3.0,79,3.5,106,3.5,8,4.0
4859,55,328,4.0,165,4.0,281,4.0,364,3.5,292,3.0,79,2.5,106,4.0,8,3.5
4859,53,328,3.0,165,2.0,281,4.0,364,2.0,292,2.5,79,2.0,106,3.0,8,4.0
4859,13,328,4.0,165,3.5,281,4.0,364,3.5,292,2.5,79,1.0,106,3.5,8,3.5
4859,57,328,3.5,165,1.5,281,1.5,364,0.5,292,4.0,79,1.5,106,3.0,8,4.0
4860,52,250,2.5,359,2.5,332,3.0,20,4.0,194,2.5,410,4.0,106,3.0,350,2.0
4860,53,250,4.0,359,2.0,332,2.5,20,4.0,194,4.0,410,3.5,106,3.0,350,3.5
4860,54,250,4.0,359,2.5,332,1.5,20,4.0,194,2.0,410,4.0,106,3.0,350,3.0
4860,58,250,4.0,359,4.0,332,3.0,20,3.0,194,3.0,410,3.5,106,3.0,350,3.5
4860,56,250,3.0,359,4.0,332,3.0,20,4.0,194,2.5,410,3.5,106,3.0,350,3.0
4861,59,142,4.0,60,4.0,267,4.0,359,3.0,38,1.0,37,3.5,332,2.5,215,2.0
4861,58,142,3.5,60,3.5,267,4.0,359,4.0,38,3.0,37,3.0,332,3.0,215,3.5
4861,56,142,4.0,60,4.0,267,4.0,359,4.0,38,3.0,37,4.0,332,3.0,215,3.5
4861,55,142,2.5,60,4.0,267,4.0,359,2.5,38,3.5,37,4.0,332,2.0,215,2.0
4861,63,142,0.5,60,4.0,267,4.0,359,2.0,38,2.0,37,2.5,332,2.0,215,2.5
4862,59,42,3.5,31,4.0,18,3.0,167,1.5,169,3.5,250,4.0,225,3.0,413,2.0
4862,63,42,2.0,31,3.0,18,2.0,167,2.5,169,3.0,250,3.5,225,3.0,413,3.0
4862,58,42,4.0,31,3.0,18,4.0,167,3.5,169,3.0,250,4.0,225,3.5,413,3.5
4862,13,42,3.0,31,3.5,18,2.5,167,3.0,169,3.5,250,4.0,225,3.0,413,2.5
4862,62,42,4.0,31,4.0,18,3.5,167,3.0,169,4.0,250,4.0,225,3.0,413,2.0
4863,58,267,4.0,157,3.5,167,3.5,395,3.5,31,3.0,9,3.5,53,4.0,319,2.5
4863,56,267,4.0,157,2.5,167,3.0,395,3.0,31,3.0,9,4.0,53,4.0,319,4.0
4863,61,267,4.0,157,2.5,167,2.5,395,2.5,31,2.0,9,0.5,53,3.5,319,3.5
4863,57,267,4.0,157,2.0,167,2.5,395,1.5,31,2.5,9,1.0,53,3.5,319,1.0
4863,13,267,4.0,157,3.0,167,3.0,395,3.5,31,3.5,9,1.0,53,4.0,319,4.0
4864,54,158,3.5,53,4.0,135,3.0,412,3.5,367,4.0,224,3.0,144,3.5,209,2.5
4864,57,158,2.0,53,3.5,135,4.0,412,0.5,367,2.5,224,2.5,144,2.5,209,2.5
4864,59,158,3.5,53,4.0,135,4.0,412,0.5,367,4.0,224,2.0,144,3.5,209,4.0
4864,62,158,3.5,53,3.5,135,4.0,412,2.5,367,4.0,224,3.0,144,4.0,209,4.0
4864,53,158,3.5,53,2.5,135,4.0,412,1.5,367,4.0,224,4.0,144,0.5,209,1.5
4865,60,37,3.0,14,3.0,136,3.5,166,3.0,198,4.0,196,4.0,224,1.0,165,2.5
4865,61,37,3.5,14,3.5,136,2.5,166,2.0,198,3.5,196,1.5,224,3.5,165,1.5
4865,52,37,3.0,14,4.0,136,4.0,166,2.5,198,3.5,196,4.0,224,1.5,165,3.0
4865,63,37,2.5,14,3.0,136,3.5,166,2.0,198,4.0,196,2.0,224,0.5,165,2.5
4865,53,37,3.0,14,3.0,136,4.0,166,1.0,198,3.5,196,4.0,224,4.0,165,2.0
4866,52,37,3.0,196,4.0,48,3.0,31,4.0,194,2.5,142,1.0,101,3.5,14,4.0
4866,60,37,3.0,196,4.0,48,3.0,31,3.5,194,3.0,142,1.0,101,2.0,14,3.0
4866,59,37,3.5,196,4.0,48,4.0,31,4.0,194,3.0,142,4.0,101,1.5,14,4.0
4866,63,37,2.5,196,2.0,48,3.0,31,3.0,194,3.0,142,0.5,101,2.5,14,3.0
4866,57,37,3.5,196,3.0,48,2.5,31,2.5,194,3.0,142,1.0,101,3.0,14,4.0
4867,56,165,3.0,215,3.5,410,3.5,216,4.0,303,1.0,20,4.0,2,4.0,79,3.5
4867,54,165,2.5,215,1.5,410,4.0,216,4.0,303,1.5,20,4.0,2,3.5,79,2.0
4867,13,165,3.5,215,2.0,410,3.0,216,4.0,303,3.5,20,4.0,2,2.0,79,1.0
4867,57,165,1.5,215,2.0,410,3.0,216,4.0,303,2.5,20,3.0,2,2.0,79,1.5
4867,63,165,2.5,215,2.5,410,3.5,216,4.0,303,1.0,20,4.0,2,2.0,79,1.0
4868,62,20,3.0,136,4.0,100,3.5,98,2.5,106,3.5,9,3.0,350,4.0,412,2.5
4868,57,20,3.0,136,2.0,100,1.5,98,3.0,106,3.0,9,1.0,350,2.5,412,0.5
4868,61,20,3.0,136,2.5,100,2.5,98,3.0,106,3.0,9,0.5,350,3.5,412,2.5
4868,59,20,4.0,136,4.0,100,2.0,98,4.0,106,4.0,9,3.5,350,4.0,412,0.5
4868,53,20,4.0,136,4.0,100,2.5,98,4.0,106,3.0,9,2.5,350,3.5,412,1.5
4869,54,129,2.0,14,2.5,310,2.5,323,3.5,215,1.5,42,3.0,409,2.5,365,2.0
4869,57,129,3.0,14,4.0,310,3.0,323,3.5,215,2.0,42,3.0,409,3.5,365,2.0
4869,63,129,1.5,14,3.0,310,3.5,323,3.5,215,2.5,42,2.0,409,2.0,365,2.0
4869,53,129,2.0,14,3.0,310,3.5,323,3.5,215,3.0,42,2.0,409,3.5,365,2.0
4869,61,129,1.5,14,3.5,310,1.5,323,0.5,215,2.5,42,1.5,409,2.5,365,0.5
4870,53,275,2.0,38,2.0,157,1.5,142,0.5,48,3.5,136,4.0,135,4.0,129,2.0
4870,58,275,3.5,38,3.0,157,3.5,142,3.5,48,4.0,136,4.0,135,4.0,129,4.0
4870,52,275,4.0,38,4.0,157,3.5,142,1.0,48,3.0,136,4.0,135,2.5,129,2.5
4870,13,275,3.0,38,2.0,157,3.0,142,1.5,48,3.5,136,3.0,135,4.0,129,1.5
4870,57,275,2.5,38,3.5,157,2.0,142,1.0,48,2.5,136,2.0,135,4.0,129,3.0
4871,55,388,2.5,194,4.0,68,4.0,9,2.0,319,4.0,259,2.0,110,3.5,79,2.5
4871,60,388,0.5,194,3.0,68,2.5,9,2.5,319,3.0,259,3.0,110,1.5,79,1.5
4871,53,388,0.5,194,4.0,68,0.5,9,2.5,319,4.0,259,1.0,110,2.5,79,2.0
4871,13,388,2.5,194,3.0,68,2.5,9,1.0,319,4.0,259,1.0,110,3.0,79,1.0
4871,57,388,0.5,194,3.0,68,1.5,9,1.0,319,1.0,259,1.0,110,3.5,79,1.5
4872,60,300,4.0,216,3.5,196,4.0,351,4.0,413,3.5,144,3.0,9,2.5,49,2.0
4872,13,300,3.0,216,4.0,196,2.0,351,4.0,413,2.5,144,3.0,9,1.0,49,1.5
4872,54,300,4.0,216,4.0,196,3.0,351,3.0,413,2.5,144,3.5,9,1.0,49,1.5
4872,62,300,4.0,216,3.0,196,3.5,351,4.0,413,2.0,144,4.0,9,3.0,49,3.0
4872,63,300,3.0,216,4.0,196,2.0,351,3.5,413,3.0,144,1.5,9,0.5,49,2.5
4873,53,129,2.0,412,1.5,309,1.0,64,3.0,310,3.5,395,2.0,157,1.5,259,1.0
4873,56,129,2.0,412,3.5,309,3.5,64,4.0,310,3.5,395,3.0,157,2.5,259,2.0
4873,63,129,1.5,412,2.0,309,3.5,64,1.5,310,3.5,395,2.5,157,2.0,259,2.0
4873,62,129,4.0,412,2.5,309,3.5,64,3.5,310,3.5,395,4.0,157,1.0,259,4.0
4873,54,129,2.0,412,3.5,309,2.5,64,3.0,310,2.5,395,2.5,157,2.0,259,2.5
4874,60,281,4.0,37,3.0,267,4.0,55,3.0,247,3.5,298,3.0,332,2.5,54,4.0
4874,55,281,4.0,37,4.0,267,4.0,55,3.5,247,4.0,298,2.0,332,2.0,54,4.0
4874,61,281,2.0,37,3.5,267,4.0,55,3.0,247,4.0,298,2.0,332,1.5,54,4.0
4874,58,281,3.5,37,3.0,267,4.0,55,3.5,247,0.5,298,3.0,332,3.0,54,4.0
4874,62,281,4.0,37,4.0,267,4.0,55,4.0,247,4.0,298,3.0,332,2.5,54,4.0
4875,56,259,2.0,110,3.0,166,1.5,8,4.0,157,2.5,370,4.0,136,4.0,48,4.0
4875,58,259,3.0,110,2.0,166,0.5,8,4.0,157,3.5,370,4.0,136,4.0,48,4.0
4875,63,259,2.0,110,0.5,166,2.0,8,4.0,157,2.0,370,3.5,136,3.5,48,3.0
4875,60,259,3.0,110,1.5,166,3.0,8,3.5,157,1.5,370,3.0,136,3.5,48,3.0
4875,59,259,4.0,110,2.5,166,2.0,8,4.0,157,2.0,370,4.0,136,4.0,48,4.0
4876,63,144,1.5,350,1.0,267,4.0,129,1.5,359,2.0,136,3.5,225,3.0,98,3.0
4876,60,144,3.0,350,3.5,267,4.0,129,3.0,359,3.5,136,3.5,225,2.5,98,4.0
4876,58,144,3.5,350,3.5,267,4.0,129,4.0,359,4.0,136,4.0,225,3.5,98,4.0
4876,59,144,3.5,350,4.0,267,4.0,129,4.0,359,3.0,136,4.0,225,3.0,98,4.0
4876,53,144,0.5,350,3.5,267,4.0,129,2.0,359,2.0,136,4.0,225,3.0,98,4.0
4877,61,20,3.0,350,3.5,157,2.5,14,3.5,42,1.5,395,2.5,136,2.5,325,3.5
4877,57,20,3.0,350,2.5,157,2.0,14,4.0,42,3.0,395,1.5,136,2.0,325,3.0
4877,13,20,4.0,350,3.0,157,3.0,14,3.5,42,3.0,395,3.5,136,3.0,325,3.5
4877,59,20,4.0,350,4.0,157,2.0,14,4.0,42,3.5,395,3.5,136,4.0,325,3.0
4877,55,20,4.0,350,4.0,157,1.5,14,4.0,42,3.5,395,3.5,136,4.0,325,4.0
4878,57,224,2.5,407,4.0,259,1.0,196,3.0,9,1.0,48,2.5,409,3.5,359,4.0
4878,60,224,1.0,407,4.0,259,3.0,196,4.0,9,2.5,48,3.0,409,3.0,359,3.5
