group,item,user-1,rating-1,user-2,rating-2,user-3,rating-3,user-4,rating-4,user-5,rating-5,user-6,rating-6,user-7,rating-7
5607,54,197,2.0,292,3.0,136,4.0,367,4.0,106,3.0,212,4.0,119,3.5
5607,56,197,3.0,292,2.5,136,4.0,367,3.0,106,3.0,212,2.0,119,4.0
5608,13,250,4.0,38,2.0,413,2.5,144,3.0,2,2.0,68,2.5,9,1.0
5608,57,250,3.5,38,3.5,413,4.0,144,2.5,2,2.0,68,1.5,9,1.0
5608,63,250,3.5,38,2.0,413,3.0,144,1.5,2,2.0,68,1.0,9,0.5
5608,52,250,2.5,38,4.0,413,2.5,144,3.5,2,2.5,68,3.5,9,1.0
5608,61,250,2.5,38,2.5,413,3.0,144,4.0,2,3.5,68,4.0,9,0.5
5609,55,188,3.0,49,3.0,404,3.0,412,3.5,409,3.5,289,3.5,224,3.5
5609,56,188,4.0,49,3.5,404,3.5,412,3.5,409,3.5,289,2.5,224,3.0
5609,62,188,3.5,49,3.0,404,3.5,412,2.5,409,3.5,289,3.0,224,3.0
5609,57,188,2.5,49,1.5,404,2.5,412,0.5,409,3.5,289,2.5,224,2.5
5609,54,188,3.5,49,1.5,404,3.0,412,3.5,409,2.5,289,2.5,224,3.0
5610,52,225,4.0,24,4.0,402,3.5,167,3.5,144,3.5,194,2.5,157,3.5
5610,61,225,3.5,24,1.5,402,0.5,167,2.5,144,4.0,194,3.5,157,2.5
5610,13,225,3.0,24,4.0,402,1.5,167,3.0,144,3.0,194,3.0,157,3.0
5610,53,225,3.0,24,1.0,402,0.5,167,3.5,144,0.5,194,4.0,157,1.5
5610,54,225,2.0,24,3.5,402,4.0,167,1.5,144,3.5,194,2.0,157,2.0
5611,63,259,2.0,37,2.5,196,2.0,406,2.0,323,3.5,142,0.5,351,3.5
5611,59,259,4.0,37,3.5,196,4.0,406,4.0,323,3.5,142,4.0,351,4.0
5611,13,259,1.0,37,3.0,196,2.0,406,4.0,323,3.5,142,1.5,351,4.0
5611,61,259,4.0,37,3.5,196,1.5,406,2.5,323,0.5,142,4.0,351,4.0
5611,55,259,2.0,37,4.0,196,3.5,406,3.5,323,4.0,142,2.5,351,4.0
5612,56,212,2.0,90,3.5,411,3.5,197,3.0,33,4.0,14,3.0,328,3.5
5612,55,212,3.0,90,4.0,411,4.0,197,2.5,33,4.0,14,4.0,328,4.0
5612,53,212,4.0,90,4.0,411,3.0,197,2.0,33,4.0,14,3.0,328,3.0
5612,52,212,3.0,90,4.0,411,2.0,197,3.0,33,4.0,14,4.0,328,4.0
5612,59,212,3.5,90,4.0,411,3.0,197,2.0,33,4.0,14,4.0,328,1.5
5613,55,49,3.0,412,3.5,395,3.5,409,3.5,404,3.0,166,2.5,281,4.0
5613,60,49,2.0,412,2.5,395,3.0,409,3.0,404,3.5,166,3.0,281,4.0
5613,58,49,1.5,412,3.0,395,3.5,409,3.0,404,3.5,166,0.5,281,3.5
5613,54,49,1.5,412,3.5,395,2.5,409,2.5,404,3.0,166,1.5,281,4.0
5613,63,49,2.5,412,2.0,395,2.5,409,2.0,404,2.5,166,2.0,281,4.0
5614,54,18,3.5,100,2.5,413,2.5,325,3.5,225,2.0,2,3.5,415,4.0
5614,57,18,4.0,100,1.5,413,4.0,325,3.0,225,3.0,2,2.0,415,4.0
5614,52,18,4.0,100,3.0,413,2.5,325,4.0,225,4.0,2,2.5,415,4.0
5614,13,18,2.5,100,2.0,413,2.5,325,3.5,225,3.0,2,2.0,415,4.0
5614,56,18,3.5,100,1.5,413,2.0,325,3.5,225,3.0,2,4.0,415,4.0
5615,52,135,2.5,319,0.5,411,2.0,98,4.0,124,3.5,54,4.0,9,1.0
5615,58,135,4.0,319,2.5,411,3.5,98,4.0,124,3.0,54,4.0,9,3.5
5615,56,135,4.0,319,4.0,411,3.5,98,4.0,124,3.5,54,4.0,9,4.0
5615,57,135,4.0,319,1.0,411,3.5,98,3.0,124,1.0,54,4.0,9,1.0
5615,60,135,2.0,319,3.0,411,3.5,98,4.0,124,2.5,54,4.0,9,2.5
5616,54,166,1.5,281,4.0,315,3.0,267,4.0,292,3.0,60,3.0,388,2.0
5616,62,166,2.5,281,4.0,315,4.0,267,4.0,292,3.0,60,4.0,388,1.0
5616,61,166,2.0,281,2.0,315,0.5,267,4.0,292,2.5,60,3.5,388,1.0
5616,63,166,2.0,281,4.0,315,4.0,267,4.0,292,2.5,60,4.0,388,4.0
5616,13,166,3.0,281,4.0,315,1.0,267,4.0,292,2.5,60,3.0,388,2.5
5617,55,410,4.0,14,4.0,24,2.5,42,3.5,124,4.0,412,3.5,68,4.0
5617,62,410,4.0,14,3.5,24,3.0,42,4.0,124,3.0,412,2.5,68,2.0
5617,56,410,3.5,14,3.0,24,4.0,42,4.0,124,3.5,412,3.5,68,3.5
5617,57,410,3.0,14,4.0,24,1.5,42,3.0,124,1.0,412,0.5,68,1.5
5617,60,410,3.5,14,3.0,24,3.0,42,3.0,124,2.5,412,2.5,68,2.5
5618,52,275,4.0,127,3.5,38,4.0,37,3.0,167,3.5,42,3.5,388,4.0
5618,59,275,3.0,127,2.5,38,1.0,37,3.5,167,1.5,42,3.5,388,1.5
5618,62,275,1.0,127,1.0,38,3.0,37,4.0,167,3.0,42,4.0,388,1.0
5618,57,275,2.5,127,3.5,38,3.5,37,3.5,167,2.5,42,3.0,388,0.5
5618,56,275,3.0,127,2.0,38,3.0,37,4.0,167,3.0,42,4.0,388,4.0
5619,56,38,3.0,2,4.0,267,4.0,406,4.0,332,3.0,209,4.0,212,2.0
5619,59,38,1.0,2,3.0,267,4.0,406,4.0,332,2.5,209,4.0,212,3.5
5619,55,38,3.5,2,3.0,267,4.0,406,3.5,332,2.0,209,4.0,212,3.0
5619,53,38,2.0,2,3.0,267,4.0,406,4.0,332,2.5,209,1.5,212,4.0
5619,60,38,2.0,2,3.0,267,4.0,406,3.0,332,2.5,209,3.5,212,3.5
5620,63,124,1.5,144,1.5,406,2.0,303,1.0,409,2.0,18,2.0,367,2.5
5620,62,124,3.0,144,4.0,406,4.0,303,3.5,409,3.5,18,3.5,367,4.0
5620,56,124,3.5,144,4.0,406,4.0,303,1.0,409,3.5,18,3.5,367,3.0
5620,60,124,2.5,144,3.0,406,3.0,303,3.5,409,3.0,18,3.0,367,3.0
5620,13,124,3.5,144,3.0,406,4.0,303,3.5,409,3.0,18,2.5,367,3.5
5621,58,412,3.0,225,3.5,53,4.0,79,1.5,142,3.5,144,3.5,8,4.0
5621,57,412,0.5,225,3.0,53,3.5,79,1.5,142,1.0,144,2.5,8,4.0
5621,61,412,2.5,225,3.5,53,3.5,79,1.0,142,4.0,144,4.0,8,3.5
5621,52,412,2.0,225,4.0,53,3.5,79,1.5,142,1.0,144,3.5,8,3.5
5621,54,412,3.5,225,2.0,53,4.0,79,2.0,142,2.5,144,3.5,8,4.0
5622,60,68,2.5,98,4.0,209,3.5,247,3.5,106,2.5,231,2.5,367,3.0
5622,58,68,2.5,98,4.0,209,3.5,247,0.5,106,3.0,231,3.5,367,4.0
5622,54,68,2.5,98,4.0,209,2.5,247,4.0,106,3.0,231,3.5,367,4.0
5622,52,68,3.5,98,4.0,209,2.0,247,4.0,106,3.0,231,4.0,367,4.0
5622,56,68,3.5,98,4.0,209,4.0,247,4.0,106,3.0,231,3.0,367,3.0
5623,58,9,3.5,395,3.5,300,4.0,100,3.5,413,3.5,388,4.0,289,4.0
5623,57,9,1.0,395,1.5,300,1.5,100,1.5,413,4.0,388,0.5,289,2.5
5623,54,9,1.0,395,2.5,300,4.0,100,2.5,413,2.5,388,2.0,289,2.5
5623,52,9,1.0,395,1.5,300,1.0,100,3.0,413,2.5,388,4.0,289,0.5
5623,61,9,0.5,395,2.5,300,1.5,100,2.5,413,3.0,388,1.0,289,1.5
5624,56,275,3.0,37,4.0,407,4.0,260,1.5,350,3.0,42,4.0,2,4.0
5624,55,275,3.5,37,4.0,407,2.0,260,2.0,350,4.0,42,3.5,2,3.0
5624,52,275,4.0,37,3.0,407,4.0,260,0.5,350,2.0,42,3.5,2,2.5
5624,57,275,2.5,37,3.5,407,4.0,260,0.5,350,2.5,42,3.0,2,2.0
5624,13,275,3.0,37,3.0,407,4.0,260,2.5,350,3.0,42,3.0,2,2.0
5625,53,136,4.0,250,4.0,319,4.0,98,4.0,404,4.0,68,0.5,31,3.0
5625,56,136,4.0,250,3.0,319,4.0,98,4.0,404,3.5,68,3.5,31,3.0
5625,62,136,4.0,250,4.0,319,4.0,98,2.5,404,3.5,68,2.0,31,4.0
5625,61,136,2.5,250,2.5,319,3.5,98,3.0,404,2.0,68,4.0,31,2.0
5625,57,136,2.0,250,3.5,319,1.0,98,3.0,404,2.5,68,1.5,31,2.5
5626,13,20,4.0,169,3.5,194,3.0,79,1.0,101,2.0,142,1.5,410,3.0
5626,63,20,4.0,169,3.0,194,3.0,79,1.0,101,2.5,142,0.5,410,3.5
5626,54,20,4.0,169,3.5,194,2.0,79,2.0,101,2.5,142,2.5,410,4.0
5626,57,20,3.0,169,4.0,194,3.0,79,1.5,101,3.0,142,1.0,410,3.0
5626,62,20,3.0,169,4.0,194,4.0,79,3.5,101,3.0,142,3.5,410,4.0
5627,56,359,4.0,315,4.0,101,1.0,9,4.0,319,4.0,388,4.0,325,3.5
5627,63,359,2.0,315,4.0,101,2.5,9,0.5,319,4.0,388,4.0,325,3.0
5627,59,359,3.0,315,4.0,101,1.5,9,3.5,319,4.0,388,1.5,325,3.0
5627,54,359,2.5,315,3.0,101,2.5,9,1.0,319,4.0,388,2.0,325,3.5
5627,55,359,2.5,315,4.0,101,3.0,9,2.0,319,4.0,388,2.5,325,4.0
5628,55,124,4.0,90,4.0,18,3.5,141,3.0,298,2.0,350,4.0,101,3.0
5628,57,124,1.0,90,3.0,18,4.0,141,1.0,298,4.0,350,2.5,101,3.0
5628,59,124,4.0,90,4.0,18,3.0,141,3.0,298,2.0,350,4.0,101,1.5
5628,60,124,2.5,90,3.5,18,3.0,141,0.5,298,3.0,350,3.5,101,2.0
5628,13,124,3.5,90,1.5,18,2.5,141,2.0,298,2.5,350,3.0,101,2.0
5629,56,110,3.0,319,4.0,79,3.5,48,4.0,129,2.0,209,4.0,197,3.0
5629,61,110,3.0,319,3.5,79,1.0,48,2.5,129,1.5,209,3.0,197,2.5
5629,57,110,3.5,319,1.0,79,1.5,48,2.5,129,3.0,209,2.5,197,2.0
5629,58,110,2.0,319,2.5,79,1.5,48,4.0,129,4.0,209,3.5,197,3.0
5629,59,110,2.5,319,4.0,79,2.0,48,4.0,129,4.0,209,4.0,197,2.0
5630,55,197,2.5,2,3.0,142,2.5,406,3.5,351,4.0,54,4.0,212,3.0
5630,60,197,2.5,2,3.0,142,1.0,406,3.0,351,4.0,54,4.0,212,3.5
5630,63,197,2.5,2,2.0,142,0.5,406,2.0,351,3.5,54,4.0,212,4.0
5630,13,197,1.0,2,2.0,142,1.5,406,4.0,351,4.0,54,4.0,212,3.5
5630,61,197,2.5,2,3.5,142,4.0,406,2.5,351,4.0,54,4.0,212,3.5
5631,60,359,3.5,395,3.0,194,3.0,136,3.5,247,3.5,158,4.0,37,3.0
5631,54,359,2.5,395,2.5,194,2.0,136,4.0,247,4.0,158,3.5,37,3.5
5631,53,359,2.0,395,2.0,194,4.0,136,4.0,247,4.0,158,3.5,37,3.0
5631,55,359,2.5,395,3.5,194,4.0,136,4.0,247,4.0,158,3.5,37,4.0
5631,57,359,4.0,395,1.5,194,3.0,136,2.0,247,4.0,158,2.0,37,3.5
5632,52,306,4.0,110,3.0,212,3.0,409,1.5,165,3.0,60,4.0,292,4.0
5632,58,306,4.0,110,2.0,212,4.0,409,3.0,165,4.0,60,3.5,292,4.0
5632,54,306,3.5,110,2.0,212,4.0,409,2.5,165,2.5,60,3.0,292,3.0
5632,60,306,3.5,110,1.5,212,3.5,409,3.0,165,2.5,60,4.0,292,3.0
5632,55,306,3.5,110,3.5,212,3.0,409,3.5,165,4.0,60,4.0,292,3.0
5633,56,55,3.0,165,3.0,117,2.5,292,2.5,196,2.5,167,3.0,225,3.0
5633,52,55,3.0,165,3.0,117,3.5,292,4.0,196,4.0,167,3.5,225,4.0
5633,61,55,3.0,165,1.5,117,1.0,292,2.5,196,1.5,167,2.5,225,3.5
5633,62,55,4.0,165,4.0,117,3.5,292,3.0,196,3.5,167,3.0,225,3.0
5633,54,55,3.0,165,2.5,117,3.0,292,3.0,196,3.0,167,1.5,225,2.0
5634,53,309,1.0,196,4.0,410,3.5,2,3.0,388,0.5,292,2.5,24,1.0
5634,52,309,4.0,196,4.0,410,4.0,2,2.5,388,4.0,292,4.0,24,4.0
5634,58,309,2.5,196,3.0,410,3.5,2,3.5,388,4.0,292,4.0,24,4.0
5634,62,309,3.5,196,3.5,410,4.0,2,3.0,388,1.0,292,3.0,24,3.0
5634,63,309,3.5,196,2.0,410,3.5,2,2.0,388,4.0,292,2.5,24,2.0
5635,57,365,2.0,219,3.0,79,1.5,38,3.5,165,1.5,298,4.0,215,2.0
5635,52,365,0.5,219,3.0,79,1.5,38,4.0,165,3.0,298,3.5,215,3.0
5635,61,365,0.5,219,3.0,79,1.0,38,2.5,165,1.5,298,2.0,215,2.5
5635,63,365,2.0,219,4.0,79,1.0,38,2.0,165,2.5,298,2.5,215,2.5
5635,13,365,2.5,219,3.5,79,1.0,38,2.0,165,3.5,298,2.5,215,2.0
5636,63,90,2.5,323,3.5,350,1.0,225,3.0,129,1.5,402,1.5,332,2.0
5636,13,90,1.5,323,3.5,350,3.0,225,3.0,129,1.5,402,1.5,332,3.0
5636,62,90,4.0,323,2.0,350,4.0,225,3.0,129,4.0,402,3.0,332,2.5
5636,60,90,3.5,323,2.0,350,3.5,225,2.5,129,3.0,402,2.0,332,2.5
5636,56,90,3.5,323,3.0,350,3.0,225,3.0,129,2.0,402,3.5,332,3.0
5637,58,370,4.0,388,4.0,60,3.5,247,0.5,332,3.0,37,3.0,250,4.0
5637,60,370,3.0,388,0.5,60,4.0,247,3.5,332,2.5,37,3.0,250,3.5
5637,54,370,3.0,388,2.0,60,3.0,247,4.0,332,1.5,37,3.5,250,4.0
5637,57,370,4.0,388,0.5,60,4.0,247,4.0,332,2.5,37,3.5,250,3.5
5637,63,370,3.5,388,4.0,60,4.0,247,4.0,332,2.0,37,2.5,250,3.5
5638,53,110,2.5,14,3.0,135,4.0,306,3.5,9,2.5,2,3.0,367,4.0
5638,58,110,2.0,14,4.0,135,4.0,306,4.0,9,3.5,2,3.5,367,4.0
5638,55,110,3.5,14,4.0,135,2.5,306,3.5,9,2.0,2,3.0,367,3.0
5638,57,110,3.5,14,4.0,135,4.0,306,3.5,9,1.0,2,2.0,367,2.5
5638,60,110,1.5,14,3.0,135,2.0,306,3.5,9,2.5,2,3.0,367,3.0
5639,61,275,4.0,298,2.0,351,4.0,68,4.0,212,3.5,38,2.5,105,2.0
5639,56,275,3.0,298,2.0,351,3.0,68,3.5,212,2.0,38,3.0,105,3.0
5639,58,275,3.5,298,3.0,351,4.0,68,2.5,212,4.0,38,3.0,105,3.0
5639,63,275,3.5,298,2.5,351,3.5,68,1.0,212,4.0,38,2.0,105,4.0
5639,55,275,3.5,298,2.0,351,4.0,68,4.0,212,3.0,38,3.5,105,4.0
5640,62,409,3.5,275,1.0,68,2.0,165,4.0,319,4.0,250,4.0,298,3.0
5640,57,409,3.5,275,2.5,68,1.5,165,1.5,319,1.0,250,3.5,298,4.0
5640,55,409,3.5,275,3.5,68,4.0,165,4.0,319,4.0,250,1.5,298,2.0
5640,63,409,2.0,275,3.5,68,1.0,165,2.5,319,4.0,250,3.5,298,2.5
5640,13,409,3.0,275,3.0,68,2.5,165,3.5,319,4.0,250,4.0,298,2.5
5641,59,198,3.5,319,4.0,54,4.0,412,0.5,259,4.0,68,3.0,367,4.0
5641,63,198,4.0,319,4.0,54,4.0,412,2.0,259,2.0,68,1.0,367,2.5
5641,58,198,4.0,319,2.5,54,4.0,412,3.0,259,3.0,68,2.5,367,4.0
5641,53,198,3.5,319,4.0,54,4.0,412,1.5,259,1.0,68,0.5,367,4.0
5641,13,198,4.0,319,4.0,54,4.0,412,3.5,259,1.0,68,2.5,367,3.5
5642,63,388,4.0,2,2.0,310,3.5,407,4.0,24,2.0,224,0.5,20,4.0
5642,61,388,1.0,2,3.5,310,1.5,407,4.0,24,1.5,224,3.5,20,3.0
5642,52,388,4.0,2,2.5,310,2.0,407,4.0,24,4.0,224,1.5,20,4.0
5642,53,388,0.5,2,3.0,310,3.5,407,4.0,24,1.0,224,4.0,20,4.0
5642,62,388,1.0,2,3.0,310,3.5,407,1.0,24,3.0,224,3.0,20,3.0
5643,56,355,3.5,413,2.0,306,4.0,260,1.5,194,2.5,68,3.5,60,4.0
5643,58,355,2.5,413,3.5,306,4.0,260,0.5,194,3.0,68,2.5,60,3.5
5643,54,355,2.5,413,2.5,306,3.5,260,2.5,194,2.0,68,2.5,60,3.0
5643,57,355,3.0,413,4.0,306,3.5,260,0.5,194,3.0,68,1.5,60,4.0
5643,53,355,2.5,413,1.5,306,3.5,260,0.5,194,4.0,68,0.5,60,3.5
5644,63,219,4.0,194,3.0,196,2.0,315,4.0,413,3.0,20,4.0,332,2.0
5644,59,219,4.0,194,3.0,196,4.0,315,4.0,413,2.0,20,4.0,332,2.5
5644,61,219,3.0,194,3.5,196,1.5,315,0.5,413,3.0,20,3.0,332,1.5
5644,60,219,3.5,194,3.0,196,4.0,315,4.0,413,3.5,20,3.5,332,2.5
5644,54,219,3.5,194,2.0,196,3.0,315,3.0,413,2.5,20,4.0,332,1.5
5645,61,37,3.5,14,3.5,90,0.5,68,4.0,413,3.0,157,2.5,124,1.0
5645,59,37,3.5,14,4.0,90,4.0,68,3.0,413,2.0,157,2.0,124,4.0
5645,54,37,3.5,14,2.5,90,2.0,68,2.5,413,2.5,157,2.0,124,3.5
5645,63,37,2.5,14,3.0,90,2.5,68,1.0,413,3.0,157,2.0,124,1.5
5645,60,37,3.0,14,3.0,90,3.5,68,2.5,413,3.5,157,1.5,124,2.5
5646,60,325,3.5,267,4.0,49,2.0,20,3.5,54,4.0,31,3.5,351,4.0
5646,53,325,3.0,267,4.0,49,1.0,20,4.0,54,4.0,31,3.0,351,3.0
5646,63,325,3.0,267,4.0,49,2.5,20,4.0,54,4.0,31,3.0,351,3.5
5646,13,325,3.5,267,4.0,49,1.5,20,4.0,54,4.0,31,3.5,351,4.0
5646,62,325,4.0,267,4.0,49,3.0,20,3.0,54,4.0,31,4.0,351,4.0
5647,13,300,3.0,216,4.0,267,4.0,196,2.0,247,4.0,144,3.0,350,3.0
5647,54,300,4.0,216,4.0,267,4.0,196,3.0,247,4.0,144,3.5,350,3.0
5647,58,300,4.0,216,4.0,267,4.0,196,3.0,247,0.5,144,3.5,350,3.5
5647,53,300,3.0,216,4.0,267,4.0,196,4.0,247,4.0,144,0.5,350,3.5
5647,60,300,4.0,216,3.5,267,4.0,196,4.0,247,3.5,144,3.0,350,3.5
5648,54,212,4.0,409,2.5,106,3.0,225,2.0,319,4.0,402,4.0,300,4.0
5648,62,212,4.0,409,3.5,106,3.5,225,3.0,319,4.0,402,3.0,300,4.0
5648,59,212,3.5,409,3.0,106,4.0,225,3.0,319,4.0,402,3.5,300,4.0
5648,60,212,3.5,409,3.0,106,2.5,225,2.5,319,3.0,402,2.0,300,4.0
5648,63,212,4.0,409,2.0,106,3.5,225,3.0,319,4.0,402,1.5,300,3.0
5649,61,259,4.0,275,4.0,20,3.0,142,4.0,98,3.0,250,2.5,300,1.5
5649,60,259,3.0,275,2.5,20,3.5,142,1.0,98,4.0,250,3.5,300,4.0
5649,58,259,3.0,275,3.5,20,3.0,142,3.5,98,4.0,250,4.0,300,4.0
5649,57,259,1.0,275,2.5,20,3.0,142,1.0,98,3.0,250,3.5,300,1.5
5649,56,259,2.0,275,3.0,20,4.0,142,4.0,98,4.0,250,3.0,300,4.0
5650,61,319,3.5,407,4.0,98,3.0,106,3.0,166,2.0,129,1.5,406,2.5
5650,62,319,4.0,407,1.0,98,2.5,106,3.5,166,2.5,129,4.0,406,4.0
5650,56,319,4.0,407,4.0,98,4.0,106,3.0,166,1.5,129,2.0,406,4.0
5650,13,319,4.0,407,4.0,98,4.0,106,3.5,166,3.0,129,1.5,406,4.0
5650,54,319,4.0,407,4.0,98,4.0,106,3.0,166,1.5,129,2.0,406,4.0
5651,59,209,4.0,407,4.0,231,4.0,350,4.0,142,4.0,8,4.0,135,4.0
5651,53,209,1.5,407,4.0,231,3.0,350,3.5,142,0.5,8,4.0,135,4.0
5651,57,209,2.5,407,4.0,231,2.0,350,2.5,142,1.0,8,4.0,135,4.0
5651,60,209,3.5,407,4.0,231,2.5,350,3.5,142,1.0,8,3.5,135,2.0
5651,58,209,3.5,407,4.0,231,3.5,350,3.5,142,3.5,8,4.0,135,4.0
5652,60,48,3.0,166,3.0,2,3.0,413,3.5,124,2.5,325,3.5,90,3.5
5652,57,48,2.5,166,2.0,2,2.0,413,4.0,124,1.0,325,3.0,90,3.0
5652,63,48,3.0,166,2.0,2,2.0,413,3.0,124,1.5,325,3.0,90,2.5
5652,55,48,3.0,166,2.5,2,3.0,413,2.0,124,4.0,325,4.0,90,4.0
5652,53,48,3.5,166,1.0,2,3.0,413,1.5,124,3.5,325,3.0,90,4.0
5653,52,79,1.5,124,3.5,350,2.0,267,4.0,289,0.5,300,1.0,53,3.5
5653,55,79,2.5,124,4.0,350,4.0,267,4.0,289,3.5,300,3.0,53,4.0
5653,63,79,1.0,124,1.5,350,1.0,267,4.0,289,3.0,300,3.0,53,2.0
5653,56,79,3.5,124,3.5,350,3.0,267,4.0,289,2.5,300,4.0,53,4.0
5653,53,79,2.0,124,3.5,350,3.5,267,4.0,289,2.0,300,3.0,53,2.5
5654,53,110,2.5,9,2.5,158,3.5,194,4.0,250,4.0,37,3.0,402,0.5
5654,59,110,2.5,9,3.5,158,3.5,194,3.0,250,4.0,37,3.5,402,3.5
5654,63,110,0.5,9,0.5,158,3.5,194,3.0,250,3.5,37,2.5,402,1.5
5654,56,110,3.0,9,4.0,158,3.5,194,2.5,250,3.0,37,4.0,402,3.5
5654,57,110,3.5,9,1.0,158,2.0,194,3.0,250,3.5,37,3.5,402,2.0
5655,13,110,3.0,49,1.5,410,3.0,9,1.0,325,3.5,20,4.0,323,3.5
5655,63,110,0.5,49,2.5,410,3.5,9,0.5,325,3.0,20,4.0,323,3.5
5655,56,110,3.0,49,3.5,410,3.5,9,4.0,325,3.5,20,4.0,323,3.0
5655,59,110,2.5,49,1.5,410,3.5,9,3.5,325,3.0,20,4.0,323,3.5
5655,60,110,1.5,49,2.0,410,3.5,9,2.5,325,3.5,20,3.5,323,2.0
5656,57,49,1.5,79,1.5,300,1.5,48,2.5,281,1.5,250,3.5,42,3.0
5656,60,49,2.0,79,1.5,300,4.0,48,3.0,281,4.0,250,3.5,42,3.0
5656,61,49,1.5,79,1.0,300,1.5,48,2.5,281,2.0,250,2.5,42,1.5
5656,52,49,3.5,79,1.5,300,1.0,48,3.0,281,4.0,250,2.5,42,3.5
5656,62,49,3.0,79,3.5,300,4.0,48,4.0,281,4.0,250,4.0,42,4.0
5657,52,300,1.0,117,3.5,54,4.0,198,3.5,250,2.5,8,3.5,365,0.5
5657,61,300,1.5,117,1.0,54,4.0,198,3.5,250,2.5,8,3.5,365,0.5
5657,54,300,4.0,117,3.0,54,4.0,198,3.5,250,4.0,8,4.0,365,2.0
5657,57,300,1.5,117,3.0,54,4.0,198,3.5,250,3.5,8,4.0,365,2.0
5657,56,300,4.0,117,2.5,54,4.0,198,3.0,250,3.0,8,4.0,365,1.5
5658,59,98,4.0,127,2.5,215,2.0,419,4.0,298,2.0,100,2.0,136,4.0
5658,55,98,3.0,127,1.5,215,2.0,419,2.0,298,2.0,100,4.0,136,4.0
5658,56,98,4.0,127,2.0,215,3.5,419,3.0,298,2.0,100,1.5,136,4.0
5658,57,98,3.0,127,3.5,215,2.0,419,1.0,298,4.0,100,1.5,136,2.0
5658,62,98,2.5,127,1.0,215,2.5,419,3.0,298,3.0,100,3.5,136,4.0
5659,57,31,2.5,24,1.5,101,3.0,402,2.0,275,2.5,197,2.0,319,1.0
5659,54,31,3.0,24,3.5,101,2.5,402,4.0,275,2.0,197,2.0,319,4.0
5659,53,31,3.0,24,1.0,101,3.5,402,0.5,275,2.0,197,2.0,319,4.0
5659,59,31,4.0,24,4.0,101,1.5,402,3.5,275,3.0,197,2.0,319,4.0
5659,52,31,4.0,24,4.0,101,3.5,402,3.5,275,4.0,197,3.0,319,0.5
5660,54,413,2.5,303,1.5,124,3.5,79,2.0,259,2.5,9,1.0,196,3.0
5660,55,413,2.0,303,0.5,124,4.0,79,2.5,259,2.0,9,2.0,196,3.5
5660,57,413,4.0,303,2.5,124,1.0,79,1.5,259,1.0,9,1.0,196,3.0
5660,13,413,2.5,303,3.5,124,3.5,79,1.0,259,1.0,9,1.0,196,2.0
5660,60,413,3.5,303,3.5,124,2.5,79,1.5,259,3.0,9,2.5,196,4.0
5661,55,165,4.0,247,4.0,105,4.0,325,4.0,14,4.0,259,2.0,406,3.5
5661,53,165,2.0,247,4.0,105,3.0,325,3.0,14,3.0,259,1.0,406,4.0
5661,59,165,3.5,247,4.0,105,3.0,325,3.0,14,4.0,259,4.0,406,4.0
5661,61,165,1.5,247,4.0,105,2.0,325,3.5,14,3.5,259,4.0,406,2.5
5661,54,165,2.5,247,4.0,105,3.5,325,3.5,14,2.5,259,2.5,406,4.0
5662,62,194,4.0,413,2.0,37,4.0,323,2.0,132,2.5,216,3.0,351,4.0
5662,59,194,3.0,413,2.0,37,3.5,323,3.5,132,3.5,216,4.0,351,4.0
5662,13,194,3.0,413,2.5,37,3.0,323,3.5,132,0.5,216,4.0,351,4.0
5662,56,194,2.5,413,2.0,37,4.0,323,3.0,132,4.0,216,4.0,351,3.0
5662,63,194,3.0,413,3.0,37,2.5,323,3.5,132,3.0,216,4.0,351,3.5
5663,56,106,3.0,197,3.0,303,1.0,14,3.0,350,3.0,105,3.0,49,3.5
5663,55,106,4.0,197,2.5,303,0.5,14,4.0,350,4.0,105,4.0,49,3.0
5663,63,106,3.5,197,2.5,303,1.0,14,3.0,350,1.0,105,4.0,49,2.5
5663,52,106,3.0,197,3.0,303,3.0,14,4.0,350,2.0,105,3.5,49,3.5
5663,54,106,3.0,197,2.0,303,1.5,14,2.5,350,3.0,105,3.5,49,1.5
5664,59,259,4.0,198,3.5,196,4.0,254,2.5,367,4.0,79,2.0,31,4.0
5664,57,259,1.0,198,3.5,196,3.0,254,3.0,367,2.5,79,1.5,31,2.5
5664,62,259,4.0,198,4.0,196,3.5,254,2.5,367,4.0,79,3.5,31,4.0
5664,56,259,2.0,198,3.0,196,2.5,254,1.0,367,3.0,79,3.5,31,3.0
5664,58,259,3.0,198,4.0,196,3.0,254,2.5,367,4.0,79,1.5,31,3.0
5665,55,370,4.0,18,3.5,319,4.0,350,4.0,292,3.0,212,3.0,132,4.0
5665,52,370,3.0,18,4.0,319,0.5,350,2.0,292,4.0,212,3.0,132,4.0
5665,63,370,3.5,18,2.0,319,4.0,350,1.0,292,2.5,212,4.0,132,3.0
5665,54,370,3.0,18,3.5,319,4.0,350,3.0,292,3.0,212,4.0,132,4.0
5665,58,370,4.0,18,4.0,319,2.5,350,3.5,292,4.0,212,4.0,132,4.0
5666,63,300,3.0,49,2.5,404,2.5,281,4.0,117,2.5,289,3.0,124,1.5
5666,57,300,1.5,49,1.5,404,2.5,281,1.5,117,3.0,289,2.5,124,1.0
5666,56,300,4.0,49,3.5,404,3.5,281,4.0,117,2.5,289,2.5,124,3.5
5666,59,300,4.0,49,1.5,404,3.5,281,4.0,117,3.0,289,3.0,124,4.0
