item,user-1,rating-1,user-2,rating-2,user-3,rating-3,user-4,rating-4,user-5,rating-5,user-6,rating-6,user-7,rating-7,user-8,rating-8,user-9,rating-9
81,547,5.0,1620,,1720,4.0,25,5.0,601,,618,4.0,1228,5.0,893,,62,4.0
44,1093,4.0,1610,,442,,747,3.0,731,5.0,764,,124,4.0,285,,1358,3.0
61,928,5.0,1425,5.0,978,,533,,1717,,344,,1049,4.0,109,3.0,1006,4.0
26,755,5.0,1140,,1188,,229,4.0,695,,1740,2.0,1453,,1629,5.0,686,4.0
81,1040,,1458,5.0,339,2.0,485,5.0,886,,955,,1598,4.0,78,,911,4.0
73,1169,4.0,1747,1.0,311,5.0,1097,,122,5.0,732,2.0,140,,510,,735,
8,1136,5.0,722,4.0,955,5.0,43,,1036,5.0,588,,1182,4.0,543,,1615,5.0
10,946,,1587,3.0,1109,3.0,1653,,169,,330,2.0,459,3.0,476,,1662,2.0
1,992,4.0,1586,,611,,1619,5.0,115,,1094,4.0,329,2.0,572,5.0,111,
181,1632,,1027,5.0,915,,1333,2.0,759,,471,5.0,1418,2.0,77,,717,4.0
61,338,3.0,579,2.0,1125,,470,,888,4.0,474,,236,,319,4.0,1103,4.0
32,417,2.0,866,,52,4.0,453,4.0,425,,1210,,317,,861,5.0,1647,3.0
129,1344,5.0,561,3.0,529,,213,,54,5.0,1286,,199,5.0,712,4.0,1578,2.0
23,993,,1123,5.0,1428,5.0,196,,281,4.0,1594,,603,5.0,1631,1.0,1375,4.0
33,1364,4.0,1284,2.0,1591,,1561,,1017,4.0,58,,1131,5.0,830,,319,4.0
129,1316,5.0,789,5.0,565,,743,4.0,120,4.0,1192,,1418,5.0,878,,1615,5.0
129,1600,,914,3.0,885,,406,3.0,1415,5.0,1529,,1321,3.0,635,,1470,4.0
8,786,,37,,1285,3.0,166,3.0,1128,5.0,1688,,986,4.0,1148,,188,4.0
11,1041,3.0,2,,1411,3.0,387,,1253,4.0,1269,4.0,891,,507,5.0,700,
8,259,5.0,307,,1717,,1640,4.0,1673,,793,2.0,76,,926,5.0,1567,4.0
44,560,4.0,1492,,117,,440,,139,,1580,4.0,718,4.0,1055,5.0,1503,4.0
83,130,,1490,,873,4.0,1129,,1627,5.0,1757,3.0,13,5.0,1214,,1743,5.0
197,1409,4.0,866,,1271,,632,2.0,1017,4.0,986,4.0,1452,,781,3.0,1310,
42,1345,,1537,,1378,5.0,723,,1621,,1653,5.0,1094,4.0,54,4.0,314,3.0
23,34,4.0,882,5.0,595,,259,5.0,1014,5.0,999,3.0,472,,27,,1036,3.0
51,977,5.0,1058,5.0,1717,4.0,1239,5.0,810,,314,,13,3.0,670,,798,
81,576,5.0,114,5.0,19,,1619,,996,5.0,149,,1196,5.0,1101,5.0,767,
23,1699,4.0,1412,,1492,5.0,1112,,650,,347,5.0,1707,5.0,1390,,1615,4.0
44,1186,4.0,1666,,1653,4.0,310,4.0,471,5.0,855,,216,,618,3.0,925,
49,240,5.0,1313,5.0,1316,5.0,373,,1398,5.0,840,3.0,1370,,1003,5.0,1339,
81,1440,4.0,1747,4.0,1316,,839,4.0,489,5.0,1499,4.0,109,4.0,1197,,1247,
44,1137,,1699,4.0,229,4.0,378,3.0,1627,3.0,1308,,350,,895,3.0,1199,
23,64,5.0,321,4.0,1010,4.0,532,4.0,788,4.0,890,,524,4.0,334,3.0,495,
42,1155,5.0,852,3.0,1206,,1223,3.0,762,4.0,219,,1486,,1215,,319,1.0
23,690,4.0,1300,3.0,712,5.0,314,4.0,1114,,1406,4.0,542,3.0,334,3.0,1486,
23,1363,,852,5.0,807,,520,5.0,585,5.0,170,,1099,4.0,1581,4.0,79,
68,176,4.0,133,5.0,757,,742,,678,,188,3.0,829,,623,5.0,1551,1.0
40,1560,,1386,5.0,682,4.0,1676,,1468,,1564,4.0,1629,5.0,1166,,1551,4.0
15,1296,5.0,289,,820,5.0,150,3.0,1608,,824,5.0,1641,,1339,,444,3.0
193,144,4.0,1635,5.0,1690,,650,4.0,812,,444,,1565,3.0,910,5.0,62,
15,1266,5.0,530,4.0,771,,1491,,741,5.0,166,,1273,,62,4.0,831,5.0
37,1490,3.0,180,5.0,1095,,936,3.0,1593,,1529,,1533,4.0,1149,4.0,1727,
8,1504,4.0,1313,4.0,661,,86,5.0,1720,3.0,424,4.0,507,5.0,651,,942,
16,326,3.0,1142,,474,,1531,3.0,1356,,444,4.0,125,3.0,1677,3.0,1311,
15,1557,5.0,392,5.0,1242,5.0,620,4.0,1324,,1676,,1614,,1422,5.0,959,5.0
8,1682,4.0,1637,5.0,886,,7,,429,5.0,893,,1021,5.0,749,4.0,335,
81,1296,,801,,34,4.0,1347,,1428,4.0,8,4.0,1738,,1438,2.0,1183,5.0
180,576,3.0,451,2.0,19,,276,4.0,245,,471,5.0,1737,,1225,4.0,285,
15,1648,5.0,160,5.0,1536,,114,,1620,,1093,5.0,952,4.0,217,5.0,15,
25,144,3.0,1701,2.0,1511,,840,2.0,1256,,729,5.0,1037,,623,2.0,575,
113,257,,867,,405,3.0,1094,4.0,966,,759,3.0,968,4.0,1708,,477,4.0
61,256,,1264,,150,,664,4.0,521,4.0,858,,1708,3.0,396,5.0,558,5.0
23,560,,1377,4.0,1411,,5,5.0,1398,,1094,3.0,12,5.0,719,4.0,271,4.0
166,977,4.0,1636,,325,3.0,1030,3.0,86,,374,1.0,201,,1373,,783,5.0
81,1376,4.0,166,4.0,678,,456,3.0,953,5.0,1690,5.0,1629,4.0,1614,5.0,799,5.0
44,1216,,1428,4.0,821,4.0,325,4.0,552,4.0,28,,141,3.0,446,,686,4.0
44,339,3.0,629,,886,,1607,,1289,,58,5.0,138,5.0,461,4.0,1391,4.0
15,1284,4.0,38,5.0,391,,1752,5.0,969,4.0,1435,,1565,4.0,1166,,1199,
26,241,3.0,899,,1539,,1447,5.0,1559,5.0,536,,348,,397,4.0,1695,5.0
44,833,4.0,1619,4.0,180,,92,,1548,,1356,5.0,717,5.0,669,3.0,271,
43,594,5.0,132,4.0,997,5.0,1254,5.0,679,4.0,297,,1116,5.0,797,3.0,45,
1,448,4.0,1248,5.0,1074,,1526,,550,4.0,408,,46,,511,5.0,831,5.0
81,115,5.0,1315,,1318,4.0,998,5.0,151,,599,4.0,8,4.0,1483,,253,
85,1185,5.0,519,4.0,1384,,1337,4.0,937,4.0,1738,5.0,170,,508,,430,
49,1521,,1250,4.0,902,,1415,,1676,3.0,1294,5.0,1439,,175,5.0,303,4.0
149,1523,,1460,4.0,6,4.0,759,4.0,1642,4.0,1146,4.0,506,,1375,,1183,
149,1632,,1093,4.0,1173,,789,4.0,1126,4.0,536,,923,3.0,1021,5.0,1294,
23,976,5.0,1216,5.0,688,,929,,918,,22,4.0,1480,4.0,554,5.0,559,5.0
129,289,5.0,625,4.0,947,5.0,916,,1044,5.0,1735,,1324,5.0,669,3.0,831,5.0
69,832,,1664,3.0,1169,5.0,1042,,1106,,135,3.0,777,,922,5.0,1278,3.0
207,372,4.0,420,1.0,1225,,1065,4.0,505,,1049,4.0,58,,894,2.0,639,3.0
23,1521,,865,5.0,642,,133,5.0,328,,57,,555,5.0,1628,5.0,302,4.0
200,625,,1508,,117,4.0,262,4.0,711,3.0,936,4.0,312,,731,3.0,1630,
49,1312,,1649,,1076,5.0,565,5.0,1132,,1180,,1277,3.0,1647,4.0,143,5.0
11,864,4.0,513,5.0,851,4.0,1223,5.0,1434,,1628,,812,,573,4.0,1597,
23,801,,1154,5.0,1266,,1652,,1638,4.0,746,4.0,266,,540,4.0,975,4.0
248,1186,3.0,229,4.0,86,4.0,1032,5.0,842,,1322,,492,,157,,254,3.0
8,752,5.0,851,,404,,949,5.0,1113,5.0,250,,987,3.0,303,4.0,1407,5.0
15,291,,1573,,1623,,280,4.0,1066,,1693,4.0,1406,4.0,1054,4.0,175,5.0
26,1184,,1057,4.0,242,,1426,4.0,821,4.0,1195,4.0,28,5.0,1582,,1470,4.0
15,1121,5.0,98,5.0,597,5.0,967,5.0,200,4.0,1178,5.0,1276,5.0,95,,191,
183,480,5.0,464,,307,,1204,4.0,421,,88,5.0,1564,4.0,1405,,397,4.0
193,1345,4.0,1377,5.0,801,,1300,,1653,,1592,4.0,1228,,1020,3.0,220,5.0
32,33,5.0,1475,,659,2.0,979,5.0,870,,166,4.0,9,5.0,317,,525,
16,529,,322,,965,4.0,1239,,634,5.0,1339,5.0,636,3.0,1133,,846,3.0
44,34,5.0,947,4.0,772,5.0,1253,4.0,23,,1160,5.0,1338,,734,4.0,607,5.0
208,1392,,97,4.0,66,,1492,,597,4.0,182,,1065,4.0,330,5.0,638,4.0
81,768,,929,5.0,930,,420,,1253,5.0,485,5.0,1017,3.0,345,,602,2.0
377,705,4.0,708,,852,2.0,1573,,901,4.0,1207,,1049,2.0,1643,2.0,990,
208,32,4.0,706,,1378,,1490,1.0,964,,839,5.0,1191,,88,5.0,1663,3.0
1,1088,,786,,707,4.0,1364,4.0,708,3.0,420,4.0,985,4.0,190,,1278,
16,128,2.0,337,2.0,1299,,262,5.0,1736,,506,5.0,458,5.0,795,4.0,575,4.0
8,81,4.0,994,4.0,1464,,216,,1162,5.0,42,,250,,1228,5.0,959,5.0
16,1618,,1461,,677,4.0,471,,103,4.0,1177,2.0,697,5.0,234,4.0,11,3.0
11,256,,1745,3.0,1297,4.0,264,,856,5.0,539,5.0,220,5.0,124,4.0,109,4.0
16,176,4.0,496,,546,5.0,1269,,341,,1448,3.0,186,4.0,826,2.0,909,5.0
23,82,4.0,148,5.0,261,,567,4.0,1272,,120,,653,,1246,5.0,1423,3.0
44,402,4.0,610,2.0,170,,1162,4.0,1018,5.0,1371,4.0,1148,4.0,765,5.0,1519,
36,356,,1301,2.0,598,,936,4.0,570,,170,4.0,1162,3.0,364,4.0,1231,
44,416,3.0,82,4.0,907,4.0,1452,,1244,4.0,269,,302,,143,3.0,463,
85,579,3.0,356,5.0,117,5.0,1190,,262,4.0,55,,1512,,1738,5.0,1675,
81,833,,532,4.0,1624,,1274,,747,4.0,732,5.0,461,5.0,31,5.0,111,
49,336,,864,4.0,913,4.0,1714,,530,4.0,820,4.0,1065,,1707,4.0,1470,
129,1345,,1093,5.0,1638,5.0,1401,,411,5.0,844,5.0,1276,,1341,,1534,5.0
200,16,4.0,1616,1.0,833,3.0,20,5.0,1412,,1589,,746,,975,,607,5.0
113,1344,5.0,243,4.0,1669,,966,,1606,4.0,71,3.0,857,,1100,,109,1.0
23,304,,1506,4.0,1524,3.0,421,5.0,407,,1704,3.0,138,5.0,44,,1662,4.0
23,1207,5.0,504,4.0,1609,3.0,1129,5.0,1274,,890,,906,4.0,604,4.0,701,5.0
23,912,3.0,48,,1,3.0,1283,,292,,390,,1686,3.0,475,5.0,927,5.0
11,450,,291,,487,4.0,1657,5.0,554,5.0,922,4.0,844,,461,4.0,543,
0,848,,1010,2.0,1652,,1541,2.0,1429,,854,1.0,8,2.0,520,2.0,1519,
379,1442,4.0,1204,,1364,4.0,1000,,186,2.0,827,,894,,910,5.0,607,4.0
208,1649,4.0,1171,4.0,199,5.0,1609,5.0,1706,,1467,,1212,,45,3.0,494,5.0
16,48,5.0,1088,,1025,4.0,386,,1591,4.0,1481,,254,3.0,463,,1135,5.0
15,1073,3.0,178,,899,,771,,1237,5.0,1013,4.0,568,,1548,5.0,351,4.0
129,993,5.0,56,4.0,504,5.0,361,,1273,,1051,,636,5.0,1229,,175,5.0
76,1216,,370,,869,,809,5.0,361,3.0,1210,3.0,843,4.0,957,,494,3.0
85,1408,4.0,693,,966,5.0,86,,567,5.0,248,,1386,5.0,444,5.0,350,
11,1024,5.0,1425,4.0,97,4.0,1522,,1241,4.0,345,5.0,265,,330,4.0,59,
16,1297,4.0,18,5.0,468,5.0,1588,3.0,1462,,157,,1086,,958,,447,5.0
49,640,4.0,1477,,550,,519,4.0,985,5.0,378,5.0,1403,,1068,4.0,1711,4.0
11,1120,,610,3.0,1250,5.0,790,,486,4.0,375,4.0,251,4.0,1501,,1711,5.0
15,309,5.0,87,5.0,503,,1384,5.0,1737,,1513,4.0,826,5.0,938,,347,
183,657,5.0,17,,258,5.0,435,4.0,1668,4.0,869,,1398,,1340,,46,1.0
26,1616,2.0,1348,,502,3.0,1689,4.0,1145,,1596,,1500,5.0,254,4.0,1070,5.0
23,865,5.0,658,,498,4.0,51,,292,,1237,,822,4.0,903,3.0,1225,5.0
8,1571,,260,,1237,5.0,200,4.0,331,5.0,572,5.0,684,2.0,1117,,1454,
200,99,,710,,1721,5.0,1003,,251,5.0,651,,572,5.0,351,4.0,63,5.0
23,242,5.0,1092,,1493,,1590,,1239,4.0,1048,,1528,4.0,460,3.0,1375,4.0
169,1650,,227,3.0,708,,788,4.0,596,,1447,4.0,200,4.0,952,4.0,1708,
38,1584,,977,5.0,1426,4.0,1411,,1285,3.0,1222,5.0,711,,1433,4.0,795,5.0
26,897,,1713,5.0,257,,274,3.0,1699,4.0,803,2.0,741,,1590,4.0,335,
129,1732,4.0,662,,1526,,1654,5.0,855,5.0,936,5.0,761,,1578,2.0,127,
375,1120,,1104,,1442,4.0,1620,4.0,520,5.0,1144,4.0,1595,,12,,351,4.0
11,1634,4.0,1475,,291,,1735,1.0,1607,5.0,280,5.0,940,,447,5.0,1103,4.0
208,432,,1314,4.0,1091,4.0,5,,1270,4.0,88,5.0,1065,4.0,45,3.0,1055,
8,611,,5,,438,3.0,136,5.0,697,5.0,1354,4.0,42,,1438,,207,3.0
23,16,5.0,1493,,1542,4.0,1129,5.0,1194,4.0,490,,346,,365,4.0,269,5.0
185,816,2.0,996,3.0,294,4.0,1478,,552,,1018,,60,,1133,3.0,271,4.0
33,1745,,435,3.0,1093,3.0,1253,4.0,311,,1304,5.0,1579,,653,,1694,4.0
274,627,4.0,966,,1033,,1691,4.0,1531,2.0,859,3.0,380,,190,3.0,142,
106,291,,293,4.0,1127,,1031,4.0,920,,25,4.0,857,5.0,619,,670,4.0
1,336,,1107,,419,2.0,468,4.0,1017,4.0,522,3.0,1227,,1614,,1326,2.0
43,289,,577,,755,4.0,101,3.0,103,4.0,1112,5.0,1337,5.0,1533,5.0,1407,5.0
62,593,,517,5.0,1317,4.0,437,,1463,4.0,491,5.0,603,5.0,142,,575,
27,1280,,1617,,963,4.0,820,4.0,1334,4.0,1577,3.0,1178,,107,2.0,1244,
44,242,3.0,772,5.0,550,4.0,55,,1160,5.0,1050,2.0,1596,5.0,1549,1.0,1263,
81,1026,5.0,884,3.0,1734,,1718,4.0,1322,,1066,,878,5.0,1678,3.0,654,
0,1441,,1041,2.0,820,4.0,885,,247,,967,4.0,1273,,1306,4.0,1660,4.0
23,1584,,338,4.0,1523,5.0,182,,1478,5.0,1590,,441,,298,5.0,573,4.0
76,1410,3.0,1587,4.0,451,,1316,,918,,921,4.0,987,5.0,1485,4.0,669,
51,897,5.0,738,5.0,726,4.0,1430,,1497,5.0,730,,939,5.0,1420,,1311,
129,1009,,84,,532,5.0,1142,,822,5.0,839,5.0,1511,4.0,1513,5.0,1691,
149,0,,1042,4.0,840,4.0,264,,537,4.0,123,4.0,508,3.0,670,,254,4.0
8,642,,293,5.0,150,4.0,983,5.0,1112,,378,5.0,1133,,1646,,415,3.0
8,625,3.0,65,,1410,,1348,,324,4.0,1253,5.0,1175,,1241,4.0,925,4.0
379,388,,52,5.0,1398,4.0,1192,,88,,697,5.0,1753,5.0,155,,237,5.0
16,1345,4.0,1297,4.0,1529,5.0,858,4.0,666,4.0,76,5.0,476,4.0,222,,1438,
379,176,5.0,1264,,1570,,152,,169,3.0,1642,2.0,299,,1596,3.0,942,5.0
38,1632,3.0,453,3.0,1672,,1337,5.0,1450,3.0,186,5.0,1147,,412,,895,
11,305,3.0,689,,483,4.0,37,5.0,613,5.0,1416,,525,5.0,1678,,1310,
11,1168,5.0,1056,,101,5.0,549,,773,5.0,1511,,520,5.0,411,,555,4.0
129,288,,17,3.0,1058,,1651,5.0,1497,5.0,1114,,1162,,1228,5.0,1294,5.0
149,784,,145,5.0,1698,4.0,1027,4.0,647,4.0,1513,5.0,746,,926,,606,
208,17,5.0,1410,4.0,675,,467,4.0,579,,1556,,1414,3.0,874,4.0,703,
106,1041,,1409,5.0,658,5.0,804,3.0,37,,374,4.0,138,2.0,1659,,1438,
8,641,5.0,867,,372,5.0,276,5.0,613,,487,2.0,743,,1099,5.0,334,
146,692,,374,5.0,457,,1643,3.0,1723,3.0,1195,3.0,347,,190,,1694,4.0
16,1219,,629,,1318,4.0,647,5.0,184,,619,3.0,1180,,796,4.0,1599,2.0
49,32,,497,,721,5.0,563,3.0,1209,5.0,1531,,252,3.0,1342,2.0,1422,
15,448,5.0,467,4.0,1028,3.0,324,5.0,725,,216,,811,5.0,1148,4.0,1292,
54,400,,1073,,1490,2.0,1396,5.0,1254,4.0,1334,4.0,779,5.0,92,,989,
44,915,4.0,885,4.0,517,,581,,1062,4.0,905,4.0,731,5.0,878,,1647,4.0
200,1344,4.0,1410,1.0,630,,1398,4.0,937,4.0,1306,,1116,4.0,1516,4.0,1263,
119,1474,,71,3.0,1703,5.0,952,,251,5.0,1404,,1756,,1295,5.0,1535,3.0
44,1634,4.0,1651,,1107,5.0,84,,648,3.0,217,2.0,1164,3.0,44,,1725,4.0
222,1184,,1697,,708,3.0,566,4.0,1722,,922,3.0,106,3.0,333,,142,3.0
225,480,5.0,1601,,165,,1670,2.0,27,,715,,1357,3.0,1565,4.0,1501,4.0
49,289,3.0,1026,5.0,162,4.0,662,,1670,4.0,88,5.0,841,,1420,,191,
16,1520,3.0,707,4.0,981,,519,3.0,695,4.0,1689,4.0,1193,4.0,555,,1005,
238,97,,1172,3.0,629,,309,4.0,582,,439,,1288,3.0,251,1.0,1547,5.0
193,1696,4.0,945,,242,,1042,4.0,1539,4.0,19,5.0,1703,,1723,,91,4.0
11,1152,,1041,3.0,529,,1539,,355,5.0,1253,4.0,903,5.0,1400,4.0,447,5.0
23,128,,961,5.0,982,,406,5.0,727,5.0,233,1.0,825,,57,,954,3.0
222,672,,497,,1601,,532,3.0,1204,,84,5.0,1495,4.0,1608,4.0,1228,3.0
146,867,,1284,3.0,468,4.0,870,,136,3.0,665,,1674,3.0,1533,1.0,1519,
379,1696,,961,,948,,933,5.0,294,1.0,1450,,298,5.0,619,5.0,1291,4.0
129,1442,,1238,,1623,4.0,1432,5.0,633,5.0,73,,187,,283,5.0,143,5.0
16,304,4.0,738,,533,4.0,759,3.0,455,2.0,1226,,650,5.0,618,2.0,1180,
85,752,,500,,1301,5.0,1253,4.0,1479,3.0,1354,,891,5.0,623,5.0,1423,4.0
44,1328,4.0,1520,3.0,229,4.0,982,5.0,103,5.0,650,5.0,459,,1595,,927,4.0
209,897,4.0,1218,2.0,1093,5.0,1237,,1142,,183,,890,3.0,973,,1278,2.0
37,1184,,1169,4.0,177,5.0,66,,35,,1530,3.0,94,3.0,1310,5.0,175,
23,1440,,545,,436,2.0,197,2.0,88,5.0,234,,394,4.0,379,,911,4.0
23,1136,5.0,706,5.0,1700,,132,5.0,806,3.0,1384,,1641,4.0,410,,1404,
234,1251,,483,4.0,1587,4.0,1637,5.0,905,,1500,,1181,3.0,670,5.0,575,4.0
27,1570,3.0,741,,1606,4.0,1721,,1594,2.0,1114,,107,2.0,284,3.0,61,
51,964,5.0,1574,,998,,1321,5.0,906,4.0,474,,747,5.0,1564,4.0,926,
15,528,3.0,81,5.0,884,3.0,997,,1754,,650,,1034,3.0,333,,558,5.0
26,660,,84,,740,3.0,1652,4.0,1317,4.0,1607,,1340,5.0,973,5.0,1007,
23,545,,1682,4.0,517,5.0,1529,,57,,409,5.0,1018,4.0,1755,,878,4.0
15,977,5.0,562,,659,5.0,195,4.0,535,4.0,1096,,1019,,828,4.0,1054,4.0
51,290,5.0,1205,4.0,1750,,1190,,1606,5.0,1079,,985,5.0,1150,,1630,5.0
23,448,5.0,1648,5.0,1585,,1410,2.0,228,3.0,696,,1497,5.0,874,5.0,795,5.0
26,1157,,1670,2.0,1399,4.0,1528,,1513,,1242,4.0,669,,1294,5.0,174,5.0
149,865,5.0,1155,5.0,1382,,1063,4.0,1513,5.0,602,,1210,,1757,,1534,4.0
81,385,,929,5.0,945,,1571,3.0,596,5.0,1076,5.0,1735,5.0,830,,1647,5.0
149,1200,,1026,5.0,1554,4.0,451,2.0,1043,3.0,1235,5.0,1270,3.0,598,,538,
44,1603,4.0,245,,1318,4.0,231,4.0,535,1.0,827,,1036,3.0,1661,3.0,159,5.0
11,1473,5.0,770,,1448,5.0,763,,972,5.0,1405,,830,3.0,383,3.0,575,
145,1072,4.0,1634,4.0,1301,,1436,3.0,124,,44,,1341,5.0,45,,831,2.0
51,1681,,786,5.0,1026,5.0,1525,,1333,5.0,1098,4.0,988,,540,5.0,654,
15,1520,,1696,,945,,917,4.0,405,4.0,1383,,460,5.0,268,5.0,973,5.0
76,1185,,1589,5.0,1237,,375,4.0,361,3.0,1705,,651,3.0,508,4.0,206,
200,1106,,885,2.0,582,,1063,,391,,1112,4.0,585,4.0,1722,5.0,1535,2.0
51,1168,5.0,129,,1233,,386,3.0,707,,1637,5.0,1513,4.0,924,5.0,1565,5.0
15,36,4.0,1304,,1384,5.0,731,4.0,1532,,558,5.0,382,5.0,959,5.0,1423,
26,768,,1377,4.0,501,,726,4.0,1497,5.0,650,,45,,383,4.0,847,4.0
51,1700,,501,3.0,1077,4.0,582,,23,,631,5.0,1111,5.0,921,4.0,1326,5.0
222,1392,,1606,5.0,1206,5.0,758,,311,5.0,1064,1.0,569,,1355,4.0,1695,
61,1184,5.0,819,2.0,883,4.0,1139,,586,,11,4.0,1371,,1419,,1071,4.0
16,1040,5.0,753,,1027,4.0,531,,755,3.0,551,,1179,,1198,4.0,623,4.0
209,1040,,277,4.0,982,4.0,406,5.0,615,3.0,8,2.0,1516,,1357,2.0,621,
379,176,5.0,1234,,726,3.0,1592,4.0,553,,793,3.0,425,,1468,5.0,526,
43,1617,,1459,,1286,5.0,586,,316,4.0,732,4.0,109,5.0,302,4.0,654,
282,464,,853,3.0,710,3.0,1625,,445,4.0,13,,333,3.0,461,4.0,1149,
38,1202,,915,,101,4.0,1158,5.0,442,,10,5.0,1581,3.0,671,5.0,431,
26,48,,84,,293,4.0,215,,619,4.0,572,5.0,1052,5.0,1373,,846,5.0
16,928,3.0,402,,1492,4.0,38,3.0,1143,4.0,1271,,553,,1018,1.0,443,
11,1680,4.0,961,5.0,482,4.0,147,,244,,356,3.0,139,,1645,,1534,3.0
11,1697,,1266,4.0,722,3.0,195,5.0,1012,4.0,534,,1383,,168,2.0,1518,3.0
44,657,5.0,1490,,1474,,1493,4.0,58,5.0,618,3.0,734,4.0,286,3.0,1215,
49,390,5.0,822,4.0,999,5.0,123,4.0,1115,,252,3.0,254,4.0,719,,207,
81,1685,5.0,406,5.0,743,,1418,,395,5.0,27,4.0,332,5.0,1694,5.0,1294,
42,928,,1509,,1253,2.0,1398,4.0,1719,,71,5.0,665,,206,5.0,639,4.0
16,979,4.0,965,4.0,37,5.0,1016,,392,4.0,172,5.0,1596,5.0,908,3.0,1245,
21,592,,1603,3.0,51,,820,4.0,468,3.0,469,,1205,3.0,1100,,415,1.0
26,1520,5.0,1040,4.0,944,,48,,151,,888,5.0,1176,,233,1.0,959,5.0
16,146,3.0,451,3.0,985,3.0,937,4.0,1210,3.0,283,4.0,1115,,1693,,462,
16,1106,,884,,4,4.0,263,4.0,1321,,378,3.0,1018,1.0,207,5.0,863,
23,1024,5.0,114,4.0,1431,,361,4.0,1385,,1306,4.0,138,5.0,1163,,701,5.0
16,1472,4.0,673,,3,5.0,1156,3.0,167,5.0,1367,4.0,937,4.0,619,3.0,991,
109,514,4.0,1621,,453,5.0,310,5.0,425,,988,4.0,1230,,1630,,1327,5.0
26,1697,5.0,1420,,828,4.0,557,,717,2.0,190,,1262,,1551,4.0,159,5.0
16,1616,4.0,944,,1281,,401,2.0,84,2.0,468,5.0,308,5.0,1206,,1725,
26,1697,5.0,693,5.0,1397,,502,3.0,1734,,824,4.0,553,5.0,1115,,700,
23,978,5.0,502,3.0,1303,4.0,456,3.0,1480,4.0,808,,1241,5.0,782,,1070,
11,97,4.0,961,5.0,1266,4.0,483,4.0,743,,520,5.0,1354,,1071,,1711,5.0
63,1121,,274,,20,5.0,150,3.0,472,,408,,889,4.0,780,5.0,621,5.0
161,529,,34,4.0,483,3.0,1732,2.0,374,1.0,759,,1719,,412,,1709,3.0
183,1026,5.0,789,5.0,519,3.0,888,,1193,,1116,,269,5.0,1005,,671,4.0
16,257,5.0,1379,,966,,1577,5.0,1609,5.0,1211,,958,,206,4.0,639,4.0
183,1157,,1095,5.0,520,5.0,1433,4.0,298,,1514,4.0,588,,397,4.0,1486,
83,580,,708,5.0,1733,,1688,4.0,280,,1176,,153,4.0,521,4.0,1100,3.0
225,228,,164,2.0,1525,,117,,359,,504,5.0,123,4.0,1357,3.0,30,5.0
26,16,,848,,387,5.0,1733,5.0,1061,,409,,713,4.0,1004,4.0,1757,4.0
11,720,,17,4.0,549,,405,5.0,150,3.0,1066,3.0,1054,3.0,783,5.0,1391,3.0
40,1009,5.0,1729,,404,,1397,4.0,726,4.0,1527,,1064,4.0,1193,5.0,15,
15,1040,,915,,612,5.0,1653,5.0,1607,3.0,1063,,170,5.0,1578,4.0,319,5.0
379,608,,1155,2.0,628,,391,,920,,664,3.0,744,4.0,1706,4.0,1291,4.0
16,1520,3.0,112,3.0,816,,1459,,819,2.0,406,5.0,327,,424,2.0,830,4.0
85,947,,391,,664,4.0,632,4.0,25,4.0,74,3.0,779,,1563,3.0,1132,
49,705,,1589,,231,,680,4.0,330,5.0,58,4.0,843,4.0,653,4.0,1199,4.0
54,465,3.0,722,4.0,947,4.0,1108,5.0,1349,,183,1.0,1191,,1529,,1613,
81,370,5.0,194,5.0,1170,5.0,1624,,953,5.0,666,5.0,1630,,574,,1727,
44,273,3.0,1731,5.0,901,,1513,,25,5.0,1417,,1514,3.0,123,4.0,860,5.0
11,1170,,1012,4.0,1556,,853,5.0,56,,1353,5.0,1001,3.0,1293,4.0,846,5.0
16,1729,,1349,3.0,1319,,1628,,365,5.0,1278,,399,4.0,1599,2.0,271,4.0
15,496,,691,,131,,1733,,1624,5.0,955,5.0,796,4.0,1148,4.0,334,2.0
15,1424,4.0,512,5.0,1649,5.0,227,3.0,740,5.0,477,,1661,,1182,4.0,1055,
164,66,5.0,531,,995,,743,3.0,488,4.0,618,3.0,1019,4.0,1279,3.0,255,
23,1715,3.0,86,5.0,1640,,970,5.0,955,5.0,685,5.0,493,,766,,126,5.0
8,419,3.0,451,4.0,357,5.0,6,5.0,458,,1083,,1596,5.0,1677,,958,4.0
15,353,4.0,515,,567,4.0,1176,,330,5.0,1130,5.0,1244,,30,5.0,319,5.0
85,1268,,1381,,727,4.0,504,2.0,1064,,507,5.0,219,3.0,429,3.0,1567,
15,657,4.0,1652,5.0,1398,5.0,1671,5.0,1082,,1706,,1162,5.0,1099,5.0,1119,5.0
15,1008,,961,5.0,1077,5.0,1158,5.0,1142,5.0,23,,200,4.0,1564,4.0,940,
183,435,4.0,292,,1221,,1077,5.0,773,,535,3.0,958,4.0,687,,1391,4.0
49,192,,1504,4.0,289,3.0,1239,5.0,1626,5.0,843,4.0,252,3.0,941,,1182,3.0
197,16,4.0,1282,5.0,1394,,84,3.0,1591,2.0,313,,1210,3.0,1482,,234,
15,513,4.0,132,5.0,133,4.0,373,,1719,,1179,5.0,940,,653,,158,4.0
38,947,5.0,901,,1014,3.0,791,,888,5.0,696,4.0,1147,,1535,5.0,559,
274,1314,4.0,1747,5.0,406,4.0,331,,1628,,332,4.0,493,,894,3.0,1710,3.0
36,32,5.0,1328,,577,,1715,,1558,,920,4.0,1258,1.0,219,3.0,588,3.0
