group,item,user-1,rating-1,user-2,rating-2
4418,185,167,3.0,468,5.0
4418,110,167,1.0,468,3.0
4418,475,167,3.0,468,3.0
4418,374,167,5.0,468,4.0
4419,470,967,4.0,294,4.0
4419,373,967,3.0,294,1.0
4419,234,967,5.0,294,5.0
4419,389,967,5.0,294,4.0
4419,483,967,3.0,294,4.0
4420,247,717,5.0,254,3.0
4420,545,717,4.0,254,4.0
4420,235,717,5.0,254,3.0
4420,113,717,4.0,254,4.0
4420,509,717,5.0,254,5.0
4421,580,806,3.0,1253,4.0
4421,254,806,4.0,1253,4.0
4421,76,806,2.0,1253,5.0
4421,90,806,3.0,1253,3.0
4421,540,806,4.0,1253,5.0
4422,268,397,3.0,1314,3.0
4422,50,397,5.0,1314,4.0
4422,21,397,2.0,1314,3.0
4422,295,397,4.0,1314,3.0
4422,337,397,2.0,1314,1.0
4423,542,1093,4.0,166,4.0
4423,379,1093,5.0,166,5.0
4423,597,1093,3.0,166,1.0
4423,46,1093,4.0,166,5.0
4423,364,1093,4.0,166,3.0
4424,352,1564,3.0,453,4.0
4424,718,1564,1.0,453,2.0
4424,278,1564,4.0,453,2.0
4424,99,1564,2.0,453,4.0
4424,414,1564,3.0,453,4.0
4425,347,1609,5.0,1093,3.0
4425,559,1609,4.0,1093,4.0
4425,36,1609,4.0,1093,3.0
4425,92,1609,5.0,1093,3.0
4425,132,1609,3.0,1093,1.0
4426,171,453,3.0,1093,4.0
4426,305,453,3.0,1093,4.0
4426,119,453,4.0,1093,5.0
4426,499,453,4.0,1093,2.0
4426,6,453,4.0,1093,3.0
4427,471,166,5.0,405,2.0
4427,72,166,5.0,405,4.0
4427,1,166,5.0,405,4.0
4427,479,166,2.0,405,3.0
4427,174,166,5.0,405,3.0
4428,96,62,4.0,1694,5.0
4428,76,62,5.0,1694,4.0
4428,456,62,4.0,1694,4.0
4428,424,62,4.0,1694,4.0
4428,74,62,3.0,1694,3.0
4429,272,254,3.0,585,2.0
4429,113,254,4.0,585,5.0
4429,362,254,4.0,585,4.0
4429,220,254,3.0,585,4.0
4429,180,254,3.0,585,3.0
4430,530,167,3.0,1711,2.0
4430,223,167,4.0,1711,3.0
4430,16,167,5.0,1711,3.0
4430,245,167,3.0,1711,2.0
4430,203,167,4.0,1711,3.0
4431,228,806,4.0,623,4.0
4431,674,806,3.0,623,2.0
4431,627,806,2.0,623,5.0
4431,46,806,3.0,623,3.0
4431,68,806,2.0,623,5.0
4432,446,1564,2.0,107,2.0
4432,428,1564,5.0,107,5.0
4432,598,1564,2.0,107,4.0
4432,26,1564,3.0,107,5.0
4432,24,1564,2.0,107,2.0
4433,84,405,3.0,585,4.0
4433,285,405,3.0,585,2.0
4433,523,405,2.0,585,3.0
4433,180,405,4.0,585,3.0
4433,533,405,3.0,585,2.0
4434,45,254,2.0,1253,4.0
4434,410,254,2.0,1253,4.0
4434,146,254,4.0,1253,4.0
4434,465,254,3.0,1253,4.0
4434,137,254,2.0,1253,2.0
4435,374,1564,3.0,78,1.0
4435,637,1564,2.0,78,3.0
4435,362,1564,3.0,78,3.0
4435,269,1564,1.0,78,1.0
4435,199,1564,3.0,78,2.0
4436,33,1314,3.0,166,4.0
4436,200,1314,5.0,166,5.0
4436,758,1314,1.0,166,1.0
4436,421,1314,3.0,166,5.0
4436,94,1314,4.0,166,2.0
4437,231,1711,1.0,967,5.0
4437,323,1711,2.0,967,4.0
4437,124,1711,4.0,967,5.0
4437,449,1711,4.0,967,4.0
4437,69,1711,5.0,967,5.0
4438,597,1093,3.0,1253,1.0
4438,435,1093,4.0,1253,5.0
4438,119,1093,5.0,1253,4.0
4438,116,1093,2.0,1253,4.0
4438,275,1093,2.0,1253,2.0
4439,93,1694,4.0,451,4.0
4439,177,1694,4.0,451,3.0
4439,30,1694,4.0,451,3.0
4439,206,1694,2.0,451,4.0
4439,222,1694,3.0,451,4.0
4440,226,1006,5.0,444,5.0
4440,598,1006,5.0,444,4.0
4440,571,1006,3.0,444,2.0
4440,533,1006,4.0,444,2.0
4440,109,1006,5.0,444,5.0
4441,255,483,3.0,585,3.0
4441,443,483,4.0,585,4.0
4441,109,483,5.0,585,3.0
4441,332,483,3.0,585,2.0
4441,539,483,3.0,585,2.0
4442,364,1253,2.0,1093,4.0
4442,269,1253,1.0,1093,1.0
4442,116,1253,4.0,1093,2.0
4442,112,1253,2.0,1093,4.0
4442,459,1253,2.0,1093,3.0
4443,51,967,5.0,1314,4.0
4443,21,967,2.0,1314,3.0
4443,113,967,5.0,1314,4.0
4443,689,967,5.0,1314,4.0
4443,179,967,2.0,1314,1.0
4444,723,820,4.0,451,4.0
4444,255,820,3.0,451,5.0
4444,268,820,3.0,451,1.0
4444,414,820,3.0,451,4.0
4444,197,820,2.0,451,3.0
4445,57,1006,4.0,294,4.0
4445,149,1006,4.0,294,3.0
4445,109,1006,5.0,294,5.0
4445,33,1006,4.0,294,5.0
4445,838,1006,3.0,294,1.0
4446,296,1564,4.0,967,4.0
4446,111,1564,3.0,967,5.0
4446,587,1564,1.0,967,3.0
4446,134,1564,1.0,967,5.0
4446,654,1564,2.0,967,3.0
4447,222,602,3.0,1006,4.0
4447,562,602,4.0,1006,3.0
4447,720,602,3.0,1006,4.0
4447,85,602,2.0,1006,5.0
4447,738,602,4.0,1006,2.0
4448,44,1314,3.0,572,5.0
4448,166,1314,4.0,572,3.0
4448,42,1314,2.0,572,3.0
4448,234,1314,4.0,572,3.0
4448,46,1314,4.0,572,5.0
4449,207,483,3.0,967,5.0
4449,621,483,4.0,967,4.0
4449,105,483,4.0,967,2.0
4449,737,483,2.0,967,1.0
4449,94,483,5.0,967,5.0
4450,68,251,2.0,602,1.0
4450,276,251,2.0,602,1.0
4450,161,251,3.0,602,2.0
4450,272,251,2.0,602,2.0
4450,171,251,3.0,602,2.0
4451,198,405,4.0,585,5.0
4451,135,405,3.0,585,4.0
4451,564,405,4.0,585,2.0
4451,290,405,1.0,585,2.0
4451,179,405,4.0,585,2.0
4452,598,1100,4.0,281,4.0
4452,490,1100,2.0,281,3.0
4452,389,1100,3.0,281,3.0
4452,162,1100,1.0,281,2.0
4452,305,1100,2.0,281,1.0
4453,527,1270,3.0,865,4.0
4453,723,1270,3.0,865,3.0
4453,213,1270,3.0,865,5.0
4453,424,1270,4.0,865,4.0
4453,274,1270,5.0,865,3.0
4454,518,717,5.0,1006,4.0
4454,166,717,5.0,1006,5.0
4454,54,717,3.0,1006,5.0
4454,104,717,5.0,1006,4.0
4454,107,717,3.0,1006,3.0
4455,394,1694,2.0,1314,3.0
4455,275,1694,4.0,1314,3.0
4455,302,1694,1.0,1314,4.0
4455,363,1694,2.0,1314,1.0
4455,272,1694,4.0,1314,1.0
4456,713,1093,4.0,1711,1.0
4456,266,1093,4.0,1711,3.0
4456,524,1093,3.0,1711,3.0
4456,499,1093,2.0,1711,3.0
4456,37,1093,4.0,1711,5.0
4457,296,1270,3.0,254,3.0
4457,541,1270,3.0,254,3.0
4457,342,1270,1.0,254,1.0
4457,232,1270,2.0,254,3.0
4457,513,1270,3.0,254,2.0
4458,429,309,5.0,1314,5.0
4458,483,309,2.0,1314,1.0
4458,153,309,2.0,1314,2.0
4458,36,309,4.0,1314,2.0
4458,71,309,5.0,1314,4.0
4459,166,1093,3.0,254,2.0
4459,396,1093,4.0,254,3.0
4459,328,1093,2.0,254,4.0
4459,838,1093,1.0,254,1.0
4459,46,1093,4.0,254,4.0
4460,207,1182,4.0,834,2.0
4460,164,1182,4.0,834,4.0
4460,117,1182,4.0,834,3.0
4460,850,1182,3.0,834,3.0
4460,85,1182,3.0,834,2.0
4461,468,602,2.0,397,4.0
4461,268,602,2.0,397,3.0
4461,140,602,4.0,397,5.0
4461,478,602,1.0,397,2.0
4461,234,602,4.0,397,5.0
4462,430,405,3.0,1253,3.0
4462,766,405,1.0,1253,1.0
4462,39,405,3.0,1253,4.0
4462,23,405,3.0,1253,2.0
4462,396,405,3.0,1253,4.0
4463,658,999,1.0,1093,1.0
4463,167,999,2.0,1093,2.0
4463,112,999,3.0,1093,4.0
4463,421,999,4.0,1093,4.0
4463,651,999,3.0,1093,2.0
4464,163,1694,4.0,1158,5.0
4464,484,1694,4.0,1158,3.0
4464,343,1694,3.0,1158,3.0
4464,395,1694,3.0,1158,4.0
4464,235,1694,5.0,1158,4.0
4465,396,101,2.0,254,3.0
4465,360,101,3.0,254,3.0
4465,86,101,2.0,254,4.0
4465,419,101,1.0,254,1.0
4465,49,101,2.0,254,4.0
4466,16,453,4.0,461,4.0
4466,166,453,3.0,461,3.0
4466,471,453,4.0,461,4.0
4466,17,453,3.0,461,4.0
4466,467,453,3.0,461,3.0
4467,70,717,5.0,1006,3.0
4467,235,717,5.0,1006,4.0
4467,357,717,4.0,1006,4.0
4467,215,717,4.0,1006,4.0
4467,402,717,4.0,1006,3.0
4468,873,258,5.0,411,4.0
4468,42,258,4.0,411,3.0
4468,251,258,5.0,411,4.0
4468,796,258,4.0,411,5.0
4468,323,258,4.0,411,3.0
4469,266,294,3.0,585,5.0
4469,558,294,1.0,585,2.0
4469,352,294,5.0,585,3.0
4469,164,294,2.0,585,5.0
4469,523,294,1.0,585,3.0
4470,29,717,4.0,1364,2.0
4470,362,717,5.0,1364,4.0
4470,232,717,4.0,1364,4.0
4470,242,717,5.0,1364,5.0
4470,704,717,2.0,1364,3.0
4471,101,227,1.0,397,4.0
4471,26,227,4.0,397,4.0
4471,377,227,3.0,397,5.0
4471,118,227,1.0,397,3.0
4471,201,227,3.0,397,1.0
4472,187,1638,3.0,483,4.0
4472,435,1638,3.0,483,4.0
4472,3,1638,5.0,483,4.0
4472,390,1638,3.0,483,3.0
4472,429,1638,3.0,483,5.0
4473,347,865,5.0,166,4.0
4473,405,865,4.0,166,5.0
4473,257,865,5.0,166,4.0
4473,532,865,5.0,166,5.0
4473,298,865,4.0,166,4.0
4474,37,1638,5.0,1314,4.0
4474,118,1638,2.0,1314,1.0
4474,169,1638,4.0,1314,4.0
4474,267,1638,3.0,1314,4.0
4474,96,1638,2.0,1314,2.0
4475,406,623,3.0,1694,3.0
4475,669,623,5.0,1694,4.0
4475,169,623,4.0,1694,4.0
4475,255,623,4.0,1694,3.0
4475,202,623,4.0,1694,4.0
4476,0,1694,4.0,1552,4.0
4476,43,1694,5.0,1552,5.0
4476,197,1694,4.0,1552,3.0
4476,6,1694,4.0,1552,4.0
4476,278,1694,4.0,1552,4.0
4477,165,602,1.0,405,4.0
4477,112,602,1.0,405,3.0
4477,314,602,2.0,405,3.0
4477,234,602,4.0,405,4.0
4477,660,602,2.0,405,1.0
4478,651,1093,2.0,1564,1.0
4478,169,1093,4.0,1564,4.0
4478,250,1093,1.0,1564,1.0
4478,363,1093,1.0,1564,1.0
4478,39,1093,5.0,1564,4.0
4479,39,1314,5.0,1564,4.0
4479,492,1314,5.0,1564,4.0
4479,814,1314,1.0,1564,1.0
4479,208,1314,4.0,1564,3.0
4479,141,1314,2.0,1564,2.0
4480,442,1694,2.0,453,2.0
4480,664,1694,3.0,453,2.0
4480,17,1694,4.0,453,3.0
4480,166,1694,5.0,453,3.0
4480,631,1694,4.0,453,3.0
4481,364,1006,3.0,1136,2.0
4481,228,1006,3.0,1136,5.0
4481,473,1006,3.0,1136,4.0
4481,150,1006,3.0,1136,1.0
4481,44,1006,4.0,1136,3.0
4482,127,461,3.0,1253,1.0
4482,839,461,2.0,1253,1.0
4482,186,461,2.0,1253,4.0
4482,15,461,4.0,1253,2.0
4482,200,461,5.0,1253,4.0
4483,239,1694,4.0,166,5.0
4483,524,1694,3.0,166,2.0
4483,405,1694,3.0,166,5.0
4483,157,1694,4.0,166,5.0
4483,109,1694,5.0,166,5.0
4484,50,453,2.0,107,4.0
4484,571,453,3.0,107,3.0
4484,186,453,2.0,107,2.0
4484,452,453,4.0,107,4.0
4484,5,453,4.0,107,4.0
4485,563,603,3.0,1642,2.0
4485,149,603,3.0,1642,4.0
4485,143,603,4.0,1642,2.0
4485,209,603,4.0,1642,3.0
4485,228,603,5.0,1642,3.0
4486,597,999,1.0,585,4.0
4486,58,999,2.0,585,2.0
4486,220,999,1.0,585,4.0
4486,126,999,1.0,585,3.0
4486,4,999,1.0,585,3.0
4487,185,1664,5.0,1694,4.0
4487,212,1664,5.0,1694,3.0
4487,742,1664,3.0,1694,5.0
4487,416,1664,3.0,1694,4.0
4487,590,1664,3.0,1694,4.0
4488,586,461,3.0,1638,2.0
4488,172,461,5.0,1638,2.0
4488,36,461,4.0,1638,4.0
4488,238,461,4.0,1638,4.0
4488,35,461,3.0,1638,3.0
4489,88,585,1.0,1182,2.0
4489,141,585,3.0,1182,4.0
4489,466,585,4.0,1182,2.0
4489,272,585,2.0,1182,3.0
4489,487,585,3.0,1182,4.0
4490,103,133,1.0,397,3.0
4490,125,133,5.0,397,3.0
4490,174,133,3.0,397,4.0
4490,122,133,4.0,397,5.0
4490,444,133,4.0,397,5.0
4491,119,166,5.0,167,4.0
4491,120,166,1.0,167,5.0
4491,429,166,5.0,167,4.0
4491,343,166,4.0,167,3.0
4491,319,166,3.0,167,5.0
4492,38,456,5.0,254,3.0
4492,331,456,2.0,254,4.0
4492,714,456,2.0,254,2.0
4492,234,456,4.0,254,4.0
4492,233,456,1.0,254,5.0
4493,931,1564,1.0,585,2.0
4493,19,1564,3.0,585,3.0
4493,839,1564,1.0,585,3.0
4493,595,1564,3.0,585,2.0
4493,73,1564,4.0,585,4.0
4494,295,405,4.0,1694,4.0
4494,524,405,2.0,1694,3.0
4494,394,405,2.0,1694,2.0
4494,219,405,5.0,1694,4.0
4494,109,405,5.0,1694,5.0
4495,26,717,2.0,405,5.0
4495,146,717,4.0,405,2.0
4495,207,717,5.0,405,1.0
4495,614,717,4.0,405,3.0
4495,193,717,5.0,405,5.0
4496,162,1564,3.0,1253,3.0
4496,66,1564,2.0,1253,2.0
4496,33,1564,3.0,1253,4.0
4496,555,1564,4.0,1253,4.0
4496,446,1564,2.0,1253,2.0
4497,436,844,5.0,717,5.0
4497,713,844,4.0,717,1.0
4497,55,844,2.0,717,4.0
4497,124,844,4.0,717,4.0
4497,36,844,2.0,717,2.0
4498,707,1334,5.0,1642,4.0
4498,310,1334,4.0,1642,2.0
4498,457,1334,4.0,1642,4.0
4498,376,1334,3.0,1642,2.0
4498,13,1334,3.0,1642,3.0
4499,229,967,4.0,1564,4.0
4499,201,967,2.0,1564,2.0
4499,583,967,3.0,1564,2.0
4499,39,967,5.0,1564,4.0
4499,529,967,2.0,1564,1.0
4500,448,1694,3.0,602,4.0
4500,98,1694,4.0,602,4.0
4500,562,1694,4.0,602,4.0
4500,159,1694,3.0,602,1.0
4500,4,1694,4.0,602,1.0
4501,35,1253,1.0,1314,1.0
4501,302,1253,3.0,1314,4.0
4501,462,1253,5.0,1314,4.0
4501,131,1253,4.0,1314,4.0
4501,310,1253,5.0,1314,4.0
4502,332,603,4.0,468,4.0
4502,384,603,2.0,468,4.0
4502,294,603,3.0,468,3.0
4502,366,603,3.0,468,4.0
4502,342,603,3.0,468,3.0
4503,579,1084,3.0,585,3.0
4503,732,1084,3.0,585,4.0
4503,167,1084,1.0,585,3.0
4503,174,1084,3.0,585,3.0
4503,515,1084,3.0,585,2.0
4504,337,1181,2.0,967,2.0
4504,11,1181,5.0,967,5.0
4504,1,1181,5.0,967,5.0
4504,87,1181,2.0,967,4.0
4504,269,1181,2.0,967,3.0
4505,218,1694,4.0,1158,4.0
4505,38,1694,4.0,1158,5.0
4505,235,1694,5.0,1158,4.0
4505,196,1694,3.0,1158,4.0
4505,8,1694,5.0,1158,4.0
4506,39,166,3.0,585,4.0
4506,204,166,3.0,585,4.0
4506,800,166,2.0,585,3.0
4506,470,166,4.0,585,4.0
4506,537,166,4.0,585,4.0
4507,24,1564,2.0,585,2.0
4507,68,1564,1.0,585,3.0
4507,598,1564,2.0,585,4.0
4507,217,1564,2.0,585,3.0
4507,194,1564,3.0,585,4.0
4508,347,1253,3.0,1314,3.0
4508,200,1253,4.0,1314,5.0
4508,44,1253,4.0,1314,3.0
4508,37,1253,5.0,1314,4.0
4508,868,1253,4.0,1314,4.0
4509,287,1253,1.0,623,2.0
4509,10,1253,4.0,623,4.0
4509,723,1253,1.0,623,1.0
4509,668,1253,4.0,623,3.0
4509,106,1253,2.0,623,2.0
4510,363,1694,2.0,411,1.0
4510,293,1694,3.0,411,3.0
4510,267,1694,4.0,411,4.0
4510,558,1694,3.0,411,3.0
4510,543,1694,4.0,411,3.0
4511,104,1084,3.0,1006,4.0
4511,728,1084,3.0,1006,4.0
4511,24,1084,2.0,1006,4.0
4511,109,1084,3.0,1006,5.0
4511,357,1084,3.0,1006,4.0
4512,202,585,3.0,1314,2.0
4512,322,585,2.0,1314,3.0
4512,924,585,2.0,1314,4.0
4512,54,585,3.0,1314,2.0
4512,569,585,4.0,1314,4.0
4513,586,254,3.0,1253,2.0
4513,543,254,3.0,1253,3.0
4513,793,254,3.0,1253,5.0
4513,590,254,3.0,1253,3.0
4513,290,254,1.0,1253,3.0
4514,728,1253,1.0,618,4.0
4514,201,1253,1.0,618,1.0
4514,213,1253,4.0,618,4.0
4514,239,1253,5.0,618,3.0
4514,208,1253,3.0,618,4.0
4515,191,967,2.0,585,3.0
4515,105,967,2.0,585,1.0
4515,193,967,4.0,585,4.0
4515,835,967,2.0,585,4.0
4515,159,967,5.0,585,5.0
4516,826,1093,2.0,865,4.0
4516,274,1093,3.0,865,3.0
4516,269,1093,1.0,865,5.0
4516,556,1093,4.0,865,5.0
4516,377,1093,5.0,865,5.0
4517,245,1314,3.0,167,3.0
4517,286,1314,4.0,167,2.0
4517,211,1314,4.0,167,4.0
4517,166,1314,4.0,167,4.0
4517,49,1314,4.0,167,5.0
4518,706,405,4.0,1694,3.0
4518,407,405,4.0,1694,4.0
4518,286,405,1.0,1694,3.0
4518,418,405,1.0,1694,2.0
4518,86,405,3.0,1694,4.0
4519,127,1694,4.0,1314,3.0
4519,627,1694,4.0,1314,3.0
4519,44,1694,4.0,1314,3.0
4519,492,1694,4.0,1314,5.0
4519,497,1694,4.0,1314,4.0
4520,662,585,2.0,623,1.0
4520,157,585,3.0,623,5.0
4520,539,585,2.0,623,3.0
4520,463,585,3.0,623,4.0
4520,723,585,3.0,623,1.0
4521,586,999,4.0,572,3.0
4521,173,999,4.0,572,4.0
4521,177,999,5.0,572,3.0
4521,592,999,3.0,572,3.0
4521,149,999,5.0,572,3.0
4522,579,461,1.0,585,3.0
4522,348,461,5.0,585,4.0
4522,329,461,3.0,585,3.0
4522,160,461,4.0,585,2.0
4522,49,461,3.0,585,4.0
4523,204,281,4.0,254,4.0
4523,127,281,5.0,254,3.0
4523,600,281,4.0,254,3.0
4523,368,281,4.0,254,3.0
4523,166,281,4.0,254,2.0
4524,251,1694,4.0,405,4.0
4524,110,1694,4.0,405,4.0
4524,128,1694,4.0,405,3.0
4524,379,1694,5.0,405,5.0
4524,209,1694,4.0,405,4.0
4525,64,1253,1.0,1025,1.0
4525,322,1253,3.0,1025,2.0
4525,26,1253,4.0,1025,1.0
4525,780,1253,1.0,1025,3.0
4525,208,1253,3.0,1025,4.0
4526,304,254,3.0,311,2.0
4526,160,254,2.0,311,3.0
4526,342,254,1.0,311,5.0
4526,230,254,3.0,311,4.0
4526,49,254,4.0,311,5.0
4527,352,1158,5.0,1181,5.0
4527,289,1158,4.0,1181,3.0
4527,197,1158,3.0,1181,4.0
4527,16,1158,4.0,1181,5.0
4527,591,1158,3.0,1181,2.0
4528,331,405,2.0,1600,3.0
4528,459,405,4.0,1600,4.0
4528,156,405,3.0,1600,1.0
4528,54,405,4.0,1600,5.0
4528,173,405,4.0,1600,4.0
4529,123,967,4.0,1054,4.0
4529,703,967,1.0,1054,3.0
4529,389,967,5.0,1054,4.0
4529,194,967,4.0,1054,3.0
4529,354,967,4.0,1054,5.0
4530,43,251,4.0,967,5.0
4530,662,251,2.0,967,2.0
4530,36,251,2.0,967,5.0
4530,324,251,2.0,967,2.0
4530,677,251,4.0,967,3.0
4531,389,166,3.0,1333,4.0
4531,173,166,1.0,1333,3.0
4531,374,166,4.0,1333,2.0
4531,322,166,5.0,1333,4.0
4531,94,166,2.0,1333,4.0
4532,256,726,4.0,311,4.0
4532,274,726,2.0,311,4.0
4532,62,726,4.0,311,3.0
4532,462,726,5.0,311,4.0
4532,742,726,3.0,311,5.0
4533,774,468,3.0,585,2.0
4533,316,468,3.0,585,2.0
4533,143,468,4.0,585,2.0
4533,240,468,5.0,585,3.0
4533,634,468,2.0,585,3.0
4534,440,146,2.0,967,3.0
4534,695,146,4.0,967,3.0
4534,160,146,3.0,967,3.0
4534,25,146,3.0,967,2.0
4534,168,146,4.0,967,4.0
4535,34,1210,4.0,1694,5.0
4535,208,1210,3.0,1694,5.0
4535,157,1210,5.0,1694,4.0
4535,564,1210,2.0,1694,4.0
4535,510,1210,4.0,1694,4.0
4536,51,855,5.0,967,5.0
4536,181,855,4.0,967,4.0
4536,419,855,2.0,967,2.0
4536,108,855,4.0,967,4.0
4536,126,855,3.0,967,4.0
4537,454,1364,4.0,1006,4.0
4537,409,1364,4.0,1006,3.0
4537,92,1364,2.0,1006,5.0
4537,55,1364,4.0,1006,4.0
4537,169,1364,5.0,1006,5.0
4538,465,967,4.0,1694,4.0
4538,556,967,4.0,1694,4.0
4538,323,967,4.0,1694,3.0
4538,200,967,5.0,1694,5.0
4538,406,967,5.0,1694,3.0
4539,35,468,5.0,1093,3.0
4539,188,468,5.0,1093,4.0
4539,847,468,1.0,1093,1.0
4539,276,468,3.0,1093,4.0
4539,308,468,3.0,1093,2.0
4540,429,1564,5.0,167,4.0
4540,524,1564,2.0,167,2.0
4540,460,1564,3.0,167,4.0
4540,87,1564,2.0,167,2.0
4540,69,1564,5.0,167,3.0
4541,469,585,3.0,227,2.0
4541,106,585,3.0,227,2.0
4541,538,585,3.0,227,1.0
4541,766,585,3.0,227,1.0
4541,25,585,4.0,227,2.0
4542,323,167,1.0,1020,4.0
4542,525,167,3.0,1020,3.0
4542,200,167,5.0,1020,2.0
4542,37,167,4.0,1020,5.0
4542,208,167,4.0,1020,4.0
4543,958,1084,2.0,967,1.0
4543,129,1084,5.0,967,5.0
4543,210,1084,1.0,967,5.0
4543,52,1084,2.0,967,4.0
4543,584,1084,1.0,967,2.0
4544,438,1694,4.0,1314,4.0
4544,337,1694,3.0,1314,1.0
4544,96,1694,5.0,1314,2.0
4544,288,1694,3.0,1314,4.0
4544,414,1694,3.0,1314,3.0
4545,295,1564,2.0,1314,3.0
4545,363,1564,1.0,1314,1.0
4545,141,1564,2.0,1314,2.0
4545,598,1564,2.0,1314,4.0
4545,321,1564,2.0,1314,2.0
4546,507,717,5.0,1253,5.0
4546,12,717,5.0,1253,5.0
4546,169,717,5.0,1253,5.0
4546,102,717,4.0,1253,4.0
4546,230,717,5.0,1253,5.0
4547,240,254,2.0,1314,3.0
4547,397,254,3.0,1314,4.0
4547,604,254,2.0,1314,3.0
4547,136,254,2.0,1314,2.0
4547,768,254,2.0,1314,2.0
4548,840,1253,2.0,1093,1.0
4548,675,1253,1.0,1093,2.0
4548,435,1253,5.0,1093,4.0
4548,37,1253,5.0,1093,4.0
4548,180,1253,3.0,1093,4.0
4549,132,1314,3.0,967,3.0
4549,219,1314,3.0,967,5.0
4549,215,1314,2.0,967,4.0
4549,603,1314,3.0,967,5.0
4549,404,1314,1.0,967,2.0
4550,792,1611,3.0,603,2.0
4550,44,1611,4.0,603,4.0
4550,629,1611,4.0,603,4.0
4550,563,1611,3.0,603,3.0
4550,184,1611,2.0,603,3.0
4551,25,602,2.0,254,2.0
4551,160,602,1.0,254,2.0
4551,357,602,2.0,254,2.0
4551,14,602,5.0,254,1.0
4551,618,602,4.0,254,2.0
4552,42,1314,2.0,483,3.0
4552,452,1314,4.0,483,4.0
4552,737,1314,1.0,483,2.0
4552,276,1314,3.0,483,3.0
4552,88,1314,4.0,483,3.0
4553,186,1694,4.0,1564,2.0
4553,132,1694,3.0,1564,2.0
4553,214,1694,4.0,1564,3.0
4553,267,1694,4.0,1564,4.0
4553,345,1694,2.0,1564,1.0
4554,109,1241,4.0,281,4.0
4554,24,1241,3.0,281,2.0
4554,139,1241,4.0,281,1.0
4554,29,1241,3.0,281,3.0
4554,387,1241,4.0,281,1.0
4555,577,1254,1.0,1006,2.0
4555,110,1254,4.0,1006,5.0
4555,399,1254,3.0,1006,4.0
4555,149,1254,3.0,1006,4.0
4555,292,1254,4.0,1006,5.0
4556,459,834,3.0,1694,4.0
4556,358,834,4.0,1694,4.0
4556,23,834,3.0,1694,4.0
4556,280,834,3.0,1694,4.0
4556,515,834,5.0,1694,4.0
4557,586,1564,3.0,166,5.0
4557,152,1564,4.0,166,5.0
4557,145,1564,3.0,166,1.0
4557,297,1564,4.0,166,5.0
4557,802,1564,1.0,166,3.0
4558,181,977,4.0,967,4.0
4558,446,977,2.0,967,2.0
4558,727,977,4.0,967,4.0
4558,43,977,5.0,967,5.0
4558,91,977,4.0,967,4.0
4559,416,1694,4.0,405,4.0
4559,718,1694,2.0,405,1.0
4559,26,1694,5.0,405,5.0
4559,766,1694,1.0,405,1.0
4559,41,1694,4.0,405,2.0
4560,364,1564,3.0,281,1.0
4560,9,1564,3.0,281,3.0
4560,141,1564,2.0,281,2.0
4560,205,1564,2.0,281,3.0
4560,209,1564,4.0,281,3.0
4561,704,166,4.0,722,3.0
4561,206,166,5.0,722,3.0
4561,346,166,4.0,722,1.0
4561,32,166,4.0,722,3.0
4561,676,166,4.0,722,2.0
4562,367,585,3.0,405,1.0
4562,180,585,3.0,405,4.0
4562,83,585,4.0,405,5.0
4562,194,585,4.0,405,3.0
4562,535,585,3.0,405,3.0
4563,326,1564,1.0,133,2.0
4563,478,1564,2.0,133,1.0
4563,42,1564,4.0,133,4.0
4563,39,1564,4.0,133,4.0
4563,83,1564,3.0,133,4.0
4564,228,166,5.0,834,4.0
4564,236,166,5.0,834,5.0
4564,207,166,5.0,834,2.0
4564,164,166,5.0,834,4.0
4564,637,166,5.0,834,1.0
4565,63,1072,5.0,64,4.0
4565,324,1072,2.0,64,2.0
4565,267,1072,5.0,64,3.0
4565,51,1072,5.0,64,5.0
4565,197,1072,2.0,64,3.0
4566,41,1577,4.0,853,3.0
4566,178,1577,4.0,853,4.0
4566,9,1577,4.0,853,3.0
4566,86,1577,4.0,853,5.0
4566,195,1577,4.0,853,4.0
4567,152,1564,4.0,1314,4.0
4567,16,1564,3.0,1314,3.0
4567,297,1564,4.0,1314,4.0
4567,290,1564,2.0,1314,3.0
4567,345,1564,1.0,1314,1.0
4568,37,1364,4.0,1642,5.0
4568,328,1364,5.0,1642,4.0
4568,129,1364,4.0,1642,4.0
4568,376,1364,3.0,1642,2.0
4568,452,1364,5.0,1642,4.0
4569,207,406,4.0,865,3.0
4569,762,406,1.0,865,5.0
4569,264,406,4.0,865,4.0
4569,181,406,5.0,865,2.0
4569,323,406,3.0,865,5.0
4570,658,1006,4.0,585,2.0
4570,222,1006,4.0,585,4.0
4570,38,1006,5.0,585,4.0
4570,477,1006,3.0,585,2.0
4570,525,1006,4.0,585,2.0
4571,120,532,3.0,1093,2.0
4571,172,532,2.0,1093,1.0
4571,621,532,2.0,1093,3.0
4571,362,532,4.0,1093,4.0
4571,113,532,3.0,1093,5.0
4572,54,254,2.0,806,3.0
4572,868,254,4.0,806,3.0
4572,304,254,3.0,806,3.0
4572,737,254,2.0,806,2.0
4572,181,254,1.0,806,3.0
4573,216,125,3.0,254,4.0
4573,631,125,3.0,254,2.0
4573,455,125,3.0,254,3.0
4573,296,125,5.0,254,3.0
4573,119,125,2.0,254,3.0
4574,10,330,2.0,603,2.0
4574,311,330,3.0,603,3.0
