group,item,user-1,rating-1,user-2,rating-2,user-3,rating-3
6043,531,461,4.0,834,5.0,166,2.0
6044,58,166,1.0,1314,2.0,1564,3.0
6044,253,166,5.0,1314,3.0,1564,3.0
6044,113,166,5.0,1314,4.0,1564,4.0
6044,128,166,5.0,1314,4.0,1564,5.0
6044,94,166,2.0,1314,4.0,1564,3.0
6045,238,1603,5.0,1642,2.0,227,5.0
6045,247,1603,5.0,1642,1.0,227,3.0
6045,529,1603,4.0,1642,3.0,227,1.0
6045,149,1603,4.0,1642,4.0,227,4.0
6045,670,1603,5.0,1642,3.0,227,3.0
6046,228,1314,4.0,1253,5.0,1694,4.0
6046,167,1314,2.0,1253,2.0,1694,3.0
6046,239,1314,4.0,1253,5.0,1694,4.0
6046,132,1314,3.0,1253,2.0,1694,3.0
6046,690,1314,3.0,1253,5.0,1694,4.0
6047,560,483,4.0,806,4.0,1181,1.0
6047,183,483,4.0,806,2.0,1181,5.0
6047,208,483,3.0,806,3.0,1181,5.0
6047,574,483,4.0,806,2.0,1181,2.0
6047,276,483,3.0,806,4.0,1181,3.0
6048,220,101,1.0,483,4.0,585,4.0
6048,150,101,2.0,483,2.0,585,4.0
6048,711,101,1.0,483,2.0,585,1.0
6048,421,101,1.0,483,2.0,585,3.0
6048,15,101,4.0,483,4.0,585,2.0
6049,662,378,2.0,967,2.0,585,2.0
6049,573,378,5.0,967,4.0,585,3.0
6049,459,378,4.0,967,4.0,585,4.0
6049,266,378,4.0,967,3.0,585,5.0
6049,112,378,4.0,967,5.0,585,2.0
6050,492,1314,5.0,254,3.0,1025,3.0
6050,255,1314,4.0,254,3.0,1025,3.0
6050,368,1314,3.0,254,3.0,1025,2.0
6050,250,1314,1.0,254,1.0,1025,1.0
6050,181,1314,4.0,254,1.0,1025,2.0
6051,290,1694,2.0,1054,3.0,1253,3.0
6051,104,1694,4.0,1054,4.0,1253,1.0
6051,85,1694,5.0,1054,2.0,1253,4.0
6051,442,1694,2.0,1054,3.0,1253,4.0
6051,26,1694,5.0,1054,5.0,1253,4.0
6052,571,167,3.0,254,2.0,166,1.0
6052,185,167,3.0,254,4.0,166,5.0
6052,579,167,3.0,254,2.0,166,1.0
6052,426,167,5.0,254,3.0,166,5.0
6052,113,167,5.0,254,4.0,166,5.0
6053,203,967,3.0,281,1.0,1314,1.0
6053,210,967,5.0,281,3.0,1314,5.0
6053,326,967,3.0,281,1.0,1314,1.0
6053,214,967,4.0,281,3.0,1314,3.0
6053,356,967,4.0,281,2.0,1314,3.0
6054,368,1093,2.0,167,5.0,1181,3.0
6054,697,1093,3.0,167,3.0,1181,2.0
6054,193,1093,5.0,167,5.0,1181,5.0
6054,218,1093,5.0,167,3.0,1181,1.0
6054,132,1093,1.0,167,4.0,1181,1.0
6055,143,330,3.0,1564,2.0,306,4.0
6055,97,330,4.0,1564,1.0,306,5.0
6055,92,330,4.0,1564,3.0,306,3.0
6055,193,330,5.0,1564,4.0,306,3.0
6055,208,330,5.0,1564,3.0,306,4.0
6056,41,585,3.0,1694,4.0,1093,3.0
6056,101,585,2.0,1694,5.0,1093,3.0
6056,89,585,3.0,1694,4.0,1093,4.0
6056,119,585,4.0,1694,4.0,1093,5.0
6056,664,585,2.0,1694,3.0,1093,1.0
6057,137,1318,1.0,840,4.0,999,2.0
6057,44,1318,4.0,840,4.0,999,5.0
6057,173,1318,2.0,840,4.0,999,4.0
6057,5,1318,4.0,840,4.0,999,3.0
6057,145,1318,3.0,840,4.0,999,2.0
6058,248,254,3.0,1253,4.0,1694,5.0
6058,357,254,2.0,1253,3.0,1694,4.0
6058,497,254,2.0,1253,4.0,1694,4.0
6058,541,254,3.0,1253,3.0,1694,4.0
6058,741,254,4.0,1253,4.0,1694,5.0
6059,117,78,1.0,228,3.0,1564,2.0
6059,357,78,2.0,228,2.0,1564,2.0
6059,15,78,4.0,228,4.0,1564,4.0
6059,73,78,3.0,228,2.0,1564,4.0
6059,287,78,4.0,228,1.0,1564,3.0
6060,81,1025,5.0,865,5.0,1093,5.0
6060,178,1025,3.0,865,4.0,1093,3.0
6060,30,1025,1.0,865,5.0,1093,2.0
6060,11,1025,5.0,865,5.0,1093,5.0
6060,580,1025,3.0,865,5.0,1093,3.0
6061,499,167,5.0,166,4.0,1303,5.0
6061,696,167,3.0,166,5.0,1303,3.0
6061,200,167,5.0,166,5.0,1303,4.0
6061,214,167,4.0,166,5.0,1303,4.0
6061,23,167,5.0,166,5.0,1303,4.0
6062,288,999,4.0,1006,3.0,585,2.0
6062,24,999,1.0,1006,4.0,585,2.0
6062,57,999,4.0,1006,4.0,585,2.0
6062,220,999,1.0,1006,4.0,585,4.0
6062,170,999,2.0,1006,5.0,585,4.0
6063,245,1314,3.0,1006,5.0,717,4.0
6063,402,1314,2.0,1006,3.0,717,4.0
6063,55,1314,3.0,1006,4.0,717,4.0
6063,209,1314,5.0,1006,4.0,717,5.0
6063,91,1314,4.0,1006,5.0,717,4.0
6064,219,999,3.0,585,2.0,281,3.0
6064,644,999,1.0,585,3.0,281,1.0
6064,139,999,1.0,585,1.0,281,1.0
6064,318,999,2.0,585,2.0,281,2.0
6064,81,999,5.0,585,4.0,281,4.0
6065,280,1564,3.0,623,5.0,1642,3.0
6065,11,1564,4.0,623,2.0,1642,4.0
6065,530,1564,5.0,623,5.0,1642,5.0
6065,35,1564,4.0,623,5.0,1642,4.0
6065,158,1564,1.0,623,2.0,1642,3.0
6066,711,451,3.0,834,3.0,1025,1.0
6066,206,451,4.0,834,3.0,1025,3.0
6066,661,451,4.0,834,5.0,1025,3.0
6066,1,451,4.0,834,2.0,1025,4.0
6066,579,451,3.0,834,2.0,1025,2.0
6067,314,1093,4.0,166,5.0,1564,3.0
6067,350,1093,1.0,166,1.0,1564,1.0
6067,96,1093,3.0,166,4.0,1564,3.0
6067,675,1093,2.0,166,3.0,1564,1.0
6067,446,1093,4.0,166,2.0,1564,2.0
6068,573,1182,4.0,865,4.0,251,4.0
6068,107,1182,4.0,865,5.0,251,2.0
6068,332,1182,3.0,865,5.0,251,1.0
6068,255,1182,4.0,865,5.0,251,2.0
6068,333,1182,3.0,865,4.0,251,2.0
6069,19,1642,1.0,999,5.0,166,4.0
6069,90,1642,4.0,999,2.0,166,4.0
6069,5,1642,3.0,999,3.0,166,5.0
6069,688,1642,2.0,999,2.0,166,4.0
6069,20,1642,4.0,999,3.0,166,4.0
6070,54,1270,4.0,603,5.0,985,5.0
6070,95,1270,4.0,603,4.0,985,4.0
6070,157,1270,4.0,603,4.0,985,4.0
6070,112,1270,1.0,603,4.0,985,4.0
6070,86,1270,4.0,603,4.0,985,4.0
6071,8,406,4.0,865,5.0,1694,5.0
6071,354,406,5.0,865,5.0,1694,5.0
6071,81,406,5.0,865,5.0,1694,5.0
6071,735,406,4.0,865,5.0,1694,4.0
6071,558,406,3.0,865,5.0,1694,3.0
6072,322,967,4.0,1253,3.0,865,5.0
6072,25,967,2.0,1253,2.0,865,5.0
6072,232,967,4.0,1253,3.0,865,4.0
6072,210,967,5.0,1253,5.0,865,5.0
6072,165,967,3.0,1253,4.0,865,3.0
6073,333,943,1.0,281,2.0,18,3.0
6073,356,943,4.0,281,2.0,18,2.0
6073,334,943,4.0,281,3.0,18,2.0
6073,357,943,4.0,281,2.0,18,2.0
6073,157,943,5.0,281,2.0,18,4.0
6074,61,977,5.0,166,5.0,1303,4.0
6074,148,977,2.0,166,4.0,1303,4.0
6074,358,977,5.0,166,5.0,1303,3.0
6074,538,977,3.0,166,2.0,1303,4.0
6074,446,977,2.0,166,2.0,1303,4.0
6075,209,1564,4.0,967,5.0,405,4.0
6075,37,1564,4.0,967,5.0,405,5.0
6075,515,1564,1.0,967,2.0,405,1.0
6075,239,1564,4.0,967,5.0,405,5.0
6075,107,1564,2.0,967,4.0,405,3.0
6076,197,97,3.0,1182,3.0,585,4.0
6076,649,97,2.0,1182,2.0,585,2.0
6076,246,97,3.0,1182,2.0,585,2.0
6076,466,97,2.0,1182,2.0,585,4.0
6076,119,97,5.0,1182,5.0,585,4.0
6077,33,1025,2.0,999,2.0,585,4.0
6077,25,1025,1.0,999,3.0,585,4.0
6077,658,1025,1.0,999,1.0,585,2.0
6077,382,1025,3.0,999,4.0,585,2.0
6077,212,1025,2.0,999,3.0,585,2.0
6078,37,125,5.0,1711,5.0,576,5.0
6078,323,125,2.0,1711,2.0,576,2.0
6078,28,125,4.0,1711,3.0,576,5.0
6078,389,125,2.0,1711,4.0,576,4.0
6078,499,125,3.0,1711,3.0,576,4.0
6079,42,1093,3.0,227,3.0,834,5.0
6079,594,1093,2.0,227,4.0,834,3.0
6079,49,1093,5.0,227,5.0,834,3.0
6079,188,1093,4.0,227,5.0,834,5.0
6079,537,1093,3.0,227,2.0,834,4.0
6080,139,254,3.0,834,3.0,461,3.0
6080,463,254,5.0,834,5.0,461,5.0
6080,133,254,2.0,834,1.0,461,5.0
6080,38,254,3.0,834,3.0,461,5.0
6080,225,254,4.0,834,4.0,461,4.0
6081,132,107,4.0,483,3.0,1314,3.0
6081,435,107,2.0,483,4.0,1314,5.0
6081,177,107,5.0,483,3.0,1314,3.0
6081,689,107,4.0,483,4.0,1314,4.0
6081,193,107,5.0,483,5.0,1314,5.0
6082,209,623,5.0,1093,5.0,311,2.0
6082,124,623,4.0,1093,4.0,311,5.0
6082,271,623,5.0,1093,1.0,311,3.0
6082,643,623,2.0,1093,1.0,311,3.0
6082,15,623,2.0,1093,5.0,311,5.0
6083,205,166,5.0,294,4.0,1303,4.0
6083,358,166,5.0,294,5.0,1303,3.0
6083,357,166,4.0,294,5.0,1303,4.0
6083,353,166,4.0,294,3.0,1303,4.0
6083,388,166,2.0,294,3.0,1303,3.0
6084,214,623,5.0,967,4.0,840,3.0
6084,207,623,1.0,967,5.0,840,2.0
6084,161,623,3.0,967,4.0,840,4.0
6084,366,623,4.0,967,3.0,840,3.0
6084,347,623,3.0,967,4.0,840,3.0
6085,456,1100,3.0,254,2.0,166,5.0
6085,236,1100,4.0,254,4.0,166,5.0
6085,209,1100,4.0,254,3.0,166,4.0
6085,768,1100,4.0,254,2.0,166,3.0
6085,49,1100,4.0,254,4.0,166,5.0
6086,42,865,5.0,585,4.0,405,5.0
6086,532,865,5.0,585,3.0,405,3.0
6086,276,865,4.0,585,2.0,405,1.0
6086,19,865,5.0,585,3.0,405,5.0
6086,367,865,4.0,585,3.0,405,1.0
6087,272,967,4.0,1564,2.0,1093,2.0
6087,10,967,4.0,1564,5.0,1093,3.0
6087,109,967,5.0,1564,3.0,1093,5.0
6087,413,967,4.0,1564,4.0,1093,3.0
6087,146,967,5.0,1564,3.0,1093,4.0
6088,83,1694,4.0,1314,4.0,254,4.0
6088,492,1694,4.0,1314,5.0,254,3.0
6088,220,1694,4.0,1314,2.0,254,3.0
6088,290,1694,2.0,1314,3.0,254,1.0
6088,280,1694,4.0,1314,3.0,254,2.0
6089,283,1093,4.0,585,3.0,834,5.0
6089,184,1093,3.0,585,4.0,834,3.0
6089,649,1093,4.0,585,2.0,834,5.0
6089,328,1093,2.0,585,2.0,834,1.0
6089,525,1093,4.0,585,2.0,834,3.0
6090,58,311,4.0,585,2.0,107,2.0
6090,197,311,4.0,585,4.0,107,3.0
6090,337,311,1.0,585,3.0,107,1.0
6090,11,311,3.0,585,2.0,107,4.0
6090,469,311,3.0,585,3.0,107,3.0
6091,102,166,4.0,967,2.0,293,3.0
6091,135,166,2.0,967,5.0,293,4.0
6091,634,166,4.0,967,4.0,293,2.0
6091,148,166,4.0,967,3.0,293,3.0
6091,173,166,1.0,967,4.0,293,3.0
6092,269,967,3.0,167,3.0,311,2.0
6092,272,967,4.0,167,3.0,311,4.0
6092,298,967,3.0,167,1.0,311,4.0
6092,87,967,4.0,167,2.0,311,4.0
6092,122,967,5.0,167,3.0,311,5.0
6093,91,166,5.0,999,4.0,1084,3.0
6093,357,166,4.0,999,3.0,1084,3.0
6093,291,166,4.0,999,3.0,1084,3.0
6093,223,166,5.0,999,5.0,1084,1.0
6093,532,166,5.0,999,3.0,1084,4.0
6094,475,865,4.0,167,3.0,602,1.0
6094,40,865,4.0,167,5.0,602,3.0
6094,166,865,4.0,167,4.0,602,2.0
6094,42,865,5.0,167,4.0,602,1.0
6094,161,865,4.0,167,3.0,602,2.0
6095,21,406,3.0,967,2.0,461,4.0
6095,68,406,4.0,967,4.0,461,5.0
6095,440,406,4.0,967,3.0,461,4.0
6095,146,406,4.0,967,5.0,461,3.0
6095,212,406,3.0,967,5.0,461,3.0
6096,0,1314,4.0,1642,4.0,1136,3.0
6096,37,1314,4.0,1642,5.0,1136,5.0
6096,310,1314,4.0,1642,2.0,1136,3.0
6096,571,1314,1.0,1642,1.0,1136,2.0
6096,673,1314,5.0,1642,3.0,1136,3.0
6097,16,1084,2.0,1564,3.0,468,5.0
6097,85,1084,3.0,1564,4.0,468,5.0
6097,115,1084,2.0,1564,1.0,468,4.0
6097,197,1084,3.0,1564,3.0,468,5.0
6097,521,1084,1.0,1564,1.0,468,3.0
6098,111,865,5.0,166,4.0,101,3.0
6098,651,865,3.0,166,1.0,101,3.0
6098,200,865,3.0,166,5.0,101,4.0
6098,220,865,4.0,166,4.0,101,1.0
6098,277,865,5.0,166,4.0,101,2.0
6099,193,820,5.0,1564,4.0,967,4.0
6099,704,820,3.0,1564,1.0,967,3.0
6099,128,820,3.0,1564,5.0,967,5.0
6099,49,820,4.0,1564,5.0,967,5.0
6099,373,820,3.0,1564,1.0,967,3.0
6100,201,1253,1.0,1093,1.0,865,5.0
6100,649,1253,2.0,1093,4.0,865,4.0
6100,132,1253,2.0,1093,1.0,865,1.0
6100,728,1253,1.0,1093,1.0,865,4.0
6100,362,1253,5.0,1093,4.0,865,4.0
6101,4,146,2.0,967,2.0,585,3.0
6101,579,146,5.0,967,3.0,585,3.0
6101,634,146,4.0,967,4.0,585,3.0
6101,129,146,5.0,967,5.0,585,4.0
6101,119,146,4.0,967,5.0,585,4.0
6102,205,1564,2.0,1093,3.0,585,4.0
6102,658,1564,2.0,1093,1.0,585,2.0
6102,324,1564,1.0,1093,1.0,585,1.0
6102,583,1564,2.0,1093,2.0,585,2.0
6102,76,1564,5.0,1093,4.0,585,3.0
6103,792,603,2.0,453,3.0,254,2.0
6103,101,603,3.0,453,4.0,254,3.0
6103,573,603,3.0,453,3.0,254,2.0
6103,100,603,3.0,453,3.0,254,2.0
6103,113,603,5.0,453,3.0,254,4.0
6104,580,1694,4.0,461,5.0,865,5.0
6104,404,1694,2.0,461,3.0,865,4.0
6104,105,1694,4.0,461,1.0,865,1.0
6104,345,1694,2.0,461,3.0,865,5.0
6104,284,1694,4.0,461,3.0,865,5.0
6105,222,332,3.0,254,4.0,468,5.0
6105,160,332,1.0,254,2.0,468,4.0
6105,39,332,4.0,254,2.0,468,3.0
6105,173,332,3.0,254,3.0,468,4.0
6105,737,332,1.0,254,2.0,468,2.0
6106,738,1182,3.0,483,4.0,1100,1.0
6106,168,1182,4.0,483,4.0,1100,2.0
6106,223,1182,3.0,483,3.0,1100,4.0
6106,63,1182,4.0,483,4.0,1100,5.0
6106,51,1182,3.0,483,4.0,1100,3.0
6107,42,1642,3.0,405,5.0,1564,4.0
6107,124,1642,4.0,405,3.0,1564,3.0
6107,571,1642,1.0,405,3.0,1564,1.0
6107,12,1642,3.0,405,5.0,1564,5.0
6107,141,1642,3.0,405,2.0,1564,2.0
6108,31,1303,4.0,897,4.0,985,4.0
6108,49,1303,5.0,897,4.0,985,5.0
6108,131,1303,4.0,897,4.0,985,5.0
6108,145,1303,4.0,897,3.0,985,4.0
6108,43,1303,5.0,897,4.0,985,5.0
6109,153,146,2.0,107,2.0,101,2.0
6109,117,146,3.0,107,4.0,101,3.0
6109,132,146,3.0,107,4.0,101,3.0
6109,107,146,4.0,107,2.0,101,4.0
6109,431,146,5.0,107,4.0,101,3.0
6110,77,1642,1.0,1093,3.0,107,3.0
6110,41,1642,4.0,1093,3.0,107,2.0
6110,169,1642,4.0,1093,4.0,107,3.0
6110,116,1642,3.0,1093,2.0,107,2.0
6110,321,1642,3.0,1093,2.0,107,3.0
6111,434,251,3.0,311,2.0,967,3.0
6111,662,251,2.0,311,2.0,967,2.0
6111,173,251,2.0,311,3.0,967,4.0
6111,76,251,4.0,311,4.0,967,5.0
6111,547,251,4.0,311,5.0,967,4.0
6112,470,967,4.0,1694,3.0,166,4.0
6112,24,967,2.0,1694,3.0,166,3.0
6112,361,967,2.0,1694,3.0,166,1.0
6112,89,967,4.0,1694,4.0,166,5.0
6112,588,967,3.0,1694,3.0,166,4.0
6113,174,1006,5.0,585,3.0,1564,3.0
6113,644,1006,3.0,585,3.0,1564,2.0
6113,0,1006,5.0,585,3.0,1564,2.0
6113,361,1006,2.0,585,4.0,1564,2.0
6113,487,1006,4.0,585,3.0,1564,3.0
6114,161,1564,3.0,967,4.0,585,2.0
6114,375,1564,5.0,967,3.0,585,4.0
6114,138,1564,2.0,967,3.0,585,2.0
6114,214,1564,3.0,967,4.0,585,2.0
6114,262,1564,2.0,967,3.0,585,3.0
6115,31,1093,3.0,1694,3.0,146,4.0
6115,103,1093,4.0,1694,3.0,146,3.0
6115,543,1093,2.0,1694,4.0,146,4.0
6115,63,1093,5.0,1694,4.0,146,4.0
6115,462,1093,3.0,1694,4.0,146,5.0
6116,201,468,3.0,1093,1.0,585,3.0
6116,31,468,4.0,1093,3.0,585,4.0
6116,711,468,1.0,1093,1.0,585,1.0
6116,106,468,4.0,1093,3.0,585,3.0
6116,336,468,2.0,1093,3.0,585,3.0
6117,101,1694,5.0,1564,3.0,406,4.0
6117,113,1694,4.0,1564,4.0,406,4.0
6117,374,1694,3.0,1564,3.0,406,4.0
6117,284,1694,4.0,1564,3.0,406,4.0
6117,86,1694,4.0,1564,5.0,406,3.0
6118,921,999,3.0,309,3.0,468,5.0
6118,374,999,1.0,309,3.0,468,4.0
6118,483,999,1.0,309,2.0,468,4.0
6118,355,999,4.0,309,4.0,468,3.0
6118,86,999,2.0,309,5.0,468,3.0
6119,19,133,4.0,166,4.0,943,3.0
6119,480,133,4.0,166,1.0,943,1.0
6119,758,133,3.0,166,1.0,943,1.0
6119,170,133,5.0,166,5.0,943,5.0
6119,160,133,3.0,166,2.0,943,3.0
6120,302,1694,1.0,585,4.0,834,2.0
6120,246,1694,4.0,585,2.0,834,4.0
6120,277,1694,3.0,585,3.0,834,2.0
6120,63,1694,4.0,585,4.0,834,4.0
6120,135,1694,4.0,585,4.0,834,3.0
6121,209,281,3.0,1006,4.0,1253,4.0
6121,150,281,2.0,1006,3.0,1253,1.0
6121,171,281,3.0,1006,4.0,1253,2.0
6121,406,281,2.0,1006,5.0,1253,4.0
6121,186,281,3.0,1006,4.0,1253,4.0
6122,756,585,5.0,167,3.0,453,3.0
6122,197,585,4.0,167,4.0,453,2.0
6122,83,585,4.0,167,5.0,453,4.0
6122,456,585,3.0,167,4.0,453,3.0
6122,469,585,3.0,167,3.0,453,2.0
6123,32,254,5.0,1303,5.0,623,3.0
6123,310,254,3.0,1303,5.0,623,4.0
6123,150,254,2.0,1303,3.0,623,2.0
6123,214,254,3.0,1303,4.0,623,5.0
6123,11,254,5.0,1303,4.0,623,2.0
6124,63,967,5.0,101,4.0,585,4.0
6124,348,967,4.0,101,3.0,585,4.0
6124,559,967,4.0,101,3.0,585,2.0
6124,459,967,4.0,101,4.0,585,4.0
6124,281,967,4.0,101,2.0,585,2.0
6125,393,1158,4.0,1259,3.0,1334,3.0
6125,25,1158,3.0,1259,4.0,1334,3.0
6125,436,1158,5.0,1259,5.0,1334,5.0
6125,496,1158,5.0,1259,5.0,1334,4.0
6125,341,1158,3.0,1259,5.0,1334,4.0
6126,193,1093,5.0,1694,4.0,309,5.0
6126,24,1093,3.0,1694,3.0,309,3.0
6126,762,1093,1.0,1694,2.0,309,1.0
6126,58,1093,4.0,1694,4.0,309,4.0
6126,95,1093,3.0,1694,3.0,309,3.0
6127,732,251,1.0,1084,3.0,1182,4.0
6127,558,251,3.0,1084,2.0,1182,4.0
6127,172,251,4.0,1084,1.0,1182,1.0
6127,23,251,4.0,1084,4.0,1182,5.0
6127,336,251,2.0,1084,3.0,1182,2.0
6128,468,378,4.0,585,5.0,999,3.0
6128,208,378,3.0,585,3.0,999,5.0
6128,183,378,4.0,585,3.0,999,5.0
6128,315,378,4.0,585,2.0,999,4.0
6128,567,378,2.0,585,2.0,999,2.0
6129,180,585,3.0,1564,3.0,281,3.0
6129,168,585,4.0,1564,5.0,281,3.0
6129,149,585,3.0,1564,3.0,281,3.0
6129,255,585,3.0,1564,4.0,281,3.0
6129,137,585,4.0,1564,2.0,281,2.0
6130,598,254,2.0,107,4.0,1253,5.0
6130,313,254,4.0,107,5.0,1253,5.0
6130,30,254,4.0,107,4.0,1253,4.0
6130,499,254,5.0,107,4.0,1253,4.0
6130,430,254,2.0,107,3.0,1253,3.0
6131,284,1564,3.0,1694,4.0,1253,4.0
6131,287,1564,3.0,1694,4.0,1253,1.0
6131,446,1564,2.0,1694,4.0,1253,2.0
6131,597,1564,1.0,1694,3.0,1253,1.0
6131,110,1564,3.0,1694,4.0,1253,5.0
6132,374,1295,2.0,1314,4.0,254,2.0
6132,97,1295,3.0,1314,3.0,254,3.0
6132,188,1295,3.0,1314,3.0,254,4.0
6132,222,1295,3.0,1314,4.0,254,4.0
6132,381,1295,3.0,1314,3.0,254,3.0
6133,313,288,3.0,1694,5.0,78,4.0
6133,245,288,4.0,1694,4.0,78,4.0
6133,216,288,5.0,1694,4.0,78,2.0
6133,361,288,2.0,1694,3.0,78,1.0
6133,166,288,4.0,1694,5.0,78,3.0
6134,112,1093,4.0,1314,2.0,294,3.0
6134,214,1093,3.0,1314,3.0,294,3.0
6134,703,1093,4.0,1314,2.0,294,3.0
6134,1,1093,4.0,1314,3.0,294,4.0
6134,394,1093,4.0,1314,3.0,294,2.0
6135,193,834,5.0,820,5.0,1093,5.0
6135,273,834,2.0,820,2.0,1093,2.0
6135,850,834,3.0,820,3.0,1093,3.0
6135,128,834,3.0,820,3.0,1093,3.0
6135,81,834,5.0,820,4.0,1093,5.0
6136,336,330,3.0,603,4.0,167,3.0
6136,145,330,2.0,603,5.0,167,4.0
6136,335,330,3.0,603,4.0,167,4.0
6136,525,330,3.0,603,5.0,167,3.0
6136,51,330,5.0,603,5.0,167,4.0
6137,587,1253,3.0,865,5.0,585,3.0
6137,300,1253,2.0,865,3.0,585,1.0
6137,377,1253,3.0,865,5.0,585,4.0
6137,223,1253,4.0,865,4.0,585,3.0
6137,210,1253,5.0,865,5.0,585,2.0
6138,347,1364,3.0,468,3.0,1564,2.0
6138,931,1364,4.0,468,3.0,1564,1.0
6138,155,1364,4.0,468,5.0,1564,2.0
6138,92,1364,2.0,468,4.0,1564,3.0
6138,177,1364,3.0,468,4.0,1564,4.0
6139,145,967,2.0,1093,3.0,107,3.0
6139,373,967,3.0,1093,3.0,107,4.0
6139,61,967,5.0,1093,4.0,107,5.0
6139,22,967,5.0,1093,3.0,107,3.0
6139,190,967,5.0,1093,4.0,107,3.0
6140,210,254,2.0,806,3.0,1253,5.0
6140,297,254,2.0,806,5.0,1253,4.0
6140,282,254,5.0,806,2.0,1253,4.0
6140,741,254,4.0,806,1.0,1253,4.0
6140,52,254,2.0,806,3.0,1253,3.0
6141,394,281,3.0,585,4.0,1314,3.0
6141,84,281,3.0,585,4.0,1314,2.0
6141,269,281,1.0,585,3.0,1314,1.0
6141,393,281,1.0,585,3.0,1314,2.0
6141,140,281,2.0,585,2.0,1314,2.0
6142,389,1638,2.0,967,5.0,78,3.0
6142,22,1638,2.0,967,5.0,78,2.0
6142,357,1638,1.0,967,5.0,78,2.0
6142,277,1638,2.0,967,3.0,78,2.0
6142,124,1638,4.0,967,5.0,78,4.0
6143,202,251,5.0,483,4.0,1006,4.0
6143,238,251,1.0,483,4.0,1006,5.0
6143,45,251,4.0,483,4.0,1006,5.0
6143,443,251,3.0,483,4.0,1006,5.0
6143,177,251,1.0,483,3.0,1006,5.0
6144,43,311,5.0,1181,5.0,1253,5.0
6144,130,311,4.0,1181,4.0,1253,3.0
6144,379,311,5.0,1181,1.0,1253,5.0
6144,725,311,3.0,1181,2.0,1253,4.0
6144,51,311,5.0,1181,5.0,1253,4.0
6145,240,1564,3.0,468,5.0,453,2.0
6145,133,1564,2.0,468,4.0,453,3.0
6145,58,1564,3.0,468,3.0,453,4.0
6145,390,1564,2.0,468,3.0,453,4.0
6145,414,1564,3.0,468,4.0,453,4.0
6146,200,1344,4.0,520,4.0,585,4.0
6146,377,1344,3.0,520,4.0,585,4.0
6146,63,1344,4.0,520,3.0,585,4.0
6146,199,1344,2.0,520,4.0,585,3.0
6146,214,1344,4.0,520,4.0,585,2.0
6147,113,480,4.0,1635,4.0,532,3.0
6147,131,480,4.0,1635,5.0,532,5.0
6147,392,480,5.0,1635,5.0,532,3.0
6147,69,480,4.0,1635,5.0,532,4.0
6147,169,480,5.0,1635,4.0,532,5.0
6148,252,1158,4.0,1025,3.0,1181,4.0
6148,16,1158,4.0,1025,4.0,1181,5.0
6148,247,1158,5.0,1025,3.0,1181,1.0
6148,11,1158,4.0,1025,5.0,1181,5.0
6148,181,1158,4.0,1025,2.0,1181,1.0
6149,18,1638,4.0,888,4.0,1253,4.0
6149,195,1638,1.0,888,3.0,1253,1.0
6149,246,1638,3.0,888,4.0,1253,4.0
6149,210,1638,5.0,888,4.0,1253,5.0
6149,297,1638,5.0,888,5.0,1253,4.0
6150,11,820,5.0,1093,5.0,834,4.0
6150,419,820,2.0,1093,1.0,834,2.0
6150,446,820,3.0,1093,4.0,834,2.0
6150,423,820,4.0,1093,4.0,834,5.0
6150,181,820,3.0,1093,5.0,834,5.0
6151,336,212,4.0,461,3.0,468,2.0
6151,192,212,5.0,461,2.0,468,5.0
6151,414,212,4.0,461,2.0,468,4.0
6151,54,212,5.0,461,3.0,468,4.0
6151,150,212,4.0,461,1.0,468,4.0
6152,503,1093,1.0,865,5.0,461,3.0
6152,25,1093,3.0,865,5.0,461,4.0
6152,232,1093,4.0,865,4.0,461,3.0
6152,839,1093,1.0,865,4.0,461,2.0
6152,153,1093,2.0,865,3.0,461,2.0
6153,132,1642,3.0,1552,2.0,967,3.0
6153,573,1642,3.0,1552,2.0,967,4.0
6153,256,1642,4.0,1552,4.0,967,4.0
6153,361,1642,1.0,1552,2.0,967,2.0
6153,114,1642,4.0,1552,3.0,967,4.0
6154,346,806,2.0,378,2.0,865,3.0
6154,218,806,4.0,378,2.0,865,4.0
6154,614,806,3.0,378,3.0,865,3.0
6154,107,806,2.0,378,4.0,865,5.0
6154,661,806,3.0,378,3.0,865,4.0
6155,174,166,5.0,51,5.0,1642,2.0
6155,393,166,4.0,51,5.0,1642,4.0
6155,210,166,4.0,51,4.0,1642,4.0
6155,225,166,4.0,51,4.0,1642,5.0
6155,381,166,4.0,51,3.0,1642,4.0
6156,166,585,2.0,1122,3.0,254,2.0
6156,374,585,5.0,1122,4.0,254,2.0
6156,67,585,2.0,1122,4.0,254,1.0
6156,205,585,4.0,1122,4.0,254,3.0
6156,97,585,5.0,1122,3.0,254,3.0
6157,205,1638,3.0,717,5.0,1564,2.0
6157,18,1638,4.0,717,5.0,1564,3.0
6157,587,1638,1.0,717,3.0,1564,1.0
6157,154,1638,4.0,717,4.0,1564,5.0
6157,68,1638,4.0,717,4.0,1564,1.0
6158,283,1314,3.0,1084,3.0,461,4.0
6158,563,1314,1.0,1084,2.0,461,3.0
6158,293,1314,4.0,1084,3.0,461,3.0
6158,290,1314,3.0,1084,1.0,461,4.0
6158,63,1314,4.0,1084,3.0,461,4.0
6159,173,602,2.0,603,5.0,1564,3.0
6159,354,602,1.0,603,4.0,1564,3.0
