group,item,user-1,rating-1,user-2,rating-2,user-3,rating-3,user-4,rating-4,user-5,rating-5,user-6,rating-6
4772,35,967,5.0,1017,3.0,1694,4.0,585,3.0,1314,1.0,254,3.0
4772,281,967,4.0,1017,5.0,1694,3.0,585,2.0,1314,3.0,254,2.0
4773,217,281,1.0,146,4.0,1314,2.0,1093,4.0,1253,3.0,1694,3.0
4773,203,281,1.0,146,1.0,1314,1.0,1093,4.0,1253,2.0,1694,4.0
4773,416,281,3.0,146,5.0,1314,3.0,1093,2.0,1253,4.0,1694,4.0
4773,321,281,1.0,146,3.0,1314,2.0,1093,2.0,1253,1.0,1694,3.0
4773,112,281,3.0,146,4.0,1314,2.0,1093,4.0,1253,2.0,1694,3.0
4774,61,1694,4.0,1303,4.0,453,3.0,1611,5.0,1006,4.0,311,5.0
4774,295,1694,4.0,1303,4.0,453,3.0,1611,3.0,1006,5.0,311,4.0
4774,76,1694,4.0,1303,4.0,453,3.0,1611,5.0,1006,5.0,311,4.0
4774,221,1694,4.0,1303,4.0,453,3.0,1611,4.0,1006,4.0,311,4.0
4774,11,1694,4.0,1303,4.0,453,5.0,1611,4.0,1006,4.0,311,3.0
4775,109,468,2.0,1314,5.0,227,5.0,1093,5.0,853,3.0,1638,4.0
4775,634,468,2.0,1314,2.0,227,4.0,1093,1.0,853,3.0,1638,1.0
4775,191,468,3.0,1314,1.0,227,3.0,1093,4.0,853,2.0,1638,1.0
4775,42,468,5.0,1314,2.0,227,3.0,1093,3.0,853,5.0,1638,1.0
4775,329,468,2.0,1314,1.0,227,3.0,1093,2.0,853,3.0,1638,1.0
4776,129,146,5.0,967,5.0,166,5.0,603,3.0,1314,5.0,227,5.0
4776,634,146,4.0,967,4.0,166,4.0,603,2.0,1314,2.0,227,4.0
4776,9,146,4.0,967,4.0,166,4.0,603,4.0,1314,4.0,227,4.0
4776,135,146,5.0,967,5.0,166,2.0,603,4.0,1314,3.0,227,4.0
4776,579,146,5.0,967,3.0,166,1.0,603,5.0,1314,1.0,227,2.0
4777,129,263,4.0,1017,4.0,831,5.0,166,5.0,1228,5.0,1564,5.0
4777,30,263,4.0,1017,4.0,831,4.0,166,4.0,1228,4.0,1564,3.0
4777,133,263,3.0,1017,4.0,831,1.0,166,2.0,1228,3.0,1564,2.0
4777,389,263,3.0,1017,4.0,831,4.0,166,3.0,1228,4.0,1564,3.0
4777,51,263,5.0,1017,2.0,831,5.0,166,5.0,1228,5.0,1564,4.0
4778,322,1181,4.0,865,5.0,1158,4.0,166,5.0,967,4.0,1694,4.0
4778,583,1181,1.0,865,5.0,1158,4.0,166,3.0,967,3.0,1694,4.0
4778,128,1181,5.0,865,4.0,1158,5.0,166,5.0,967,5.0,1694,4.0
4778,185,1181,3.0,865,5.0,1158,4.0,166,5.0,967,4.0,1694,4.0
4778,587,1181,2.0,865,5.0,1158,4.0,166,5.0,967,3.0,1694,2.0
4779,212,1253,4.0,1093,3.0,461,3.0,585,2.0,1564,2.0,1694,3.0
4779,558,1253,1.0,1093,2.0,461,3.0,585,2.0,1564,2.0,1694,3.0
4779,109,1253,5.0,1093,5.0,461,5.0,585,3.0,1564,3.0,1694,5.0
4779,201,1253,1.0,1093,1.0,461,1.0,585,3.0,1564,2.0,1694,2.0
4779,11,1253,4.0,1093,5.0,461,4.0,585,2.0,1564,4.0,1694,4.0
4780,184,623,3.0,1250,3.0,281,3.0,603,3.0,1314,3.0,1694,2.0
4780,21,623,5.0,1250,3.0,281,2.0,603,3.0,1314,3.0,1694,4.0
4780,110,623,4.0,1250,3.0,281,3.0,603,4.0,1314,5.0,1694,4.0
4780,326,623,2.0,1250,3.0,281,1.0,603,4.0,1314,1.0,1694,2.0
4780,222,623,5.0,1250,4.0,281,3.0,603,4.0,1314,4.0,1694,3.0
4781,155,576,3.0,1122,1.0,1303,5.0,967,4.0,1642,3.0,585,4.0
4781,185,576,2.0,1122,2.0,1303,5.0,967,4.0,1642,3.0,585,3.0
4781,8,576,3.0,1122,3.0,1303,4.0,967,5.0,1642,4.0,585,5.0
4781,296,576,5.0,1122,4.0,1303,4.0,967,4.0,1642,3.0,585,3.0
4781,456,576,3.0,1122,3.0,1303,4.0,967,5.0,1642,2.0,585,3.0
4782,430,251,4.0,967,2.0,1253,3.0,865,4.0,1564,3.0,1314,1.0
4782,182,251,2.0,967,4.0,1253,2.0,865,5.0,1564,3.0,1314,2.0
4782,148,251,3.0,967,3.0,1253,1.0,865,4.0,1564,3.0,1314,3.0
4782,138,251,2.0,967,3.0,1253,4.0,865,4.0,1564,2.0,1314,2.0
4782,225,251,5.0,967,5.0,1253,5.0,865,5.0,1564,4.0,1314,4.0
4783,180,146,4.0,1006,3.0,1694,4.0,406,3.0,1253,3.0,166,4.0
4783,288,146,3.0,1006,3.0,1694,3.0,406,4.0,1253,4.0,166,4.0
4783,354,146,4.0,1006,4.0,1694,5.0,406,5.0,1253,1.0,166,4.0
4783,269,146,2.0,1006,3.0,1694,2.0,406,2.0,1253,1.0,166,3.0
4783,174,146,4.0,1006,5.0,1694,4.0,406,4.0,1253,3.0,166,5.0
4784,85,1642,5.0,1664,4.0,166,4.0,1122,3.0,520,4.0,1250,3.0
4784,5,1642,3.0,1664,5.0,166,5.0,1122,2.0,520,3.0,1250,4.0
4784,389,1642,2.0,1664,4.0,166,3.0,1122,2.0,520,4.0,1250,3.0
4784,193,1642,5.0,1664,5.0,166,5.0,1122,3.0,520,5.0,1250,5.0
4784,49,1642,5.0,1664,5.0,166,5.0,1122,3.0,520,5.0,1250,4.0
4785,246,632,3.0,254,3.0,1303,3.0,1642,4.0,1638,3.0,1694,4.0
4785,321,632,3.0,254,3.0,1303,3.0,1642,3.0,1638,1.0,1694,3.0
4785,439,632,4.0,254,4.0,1303,4.0,1642,4.0,1638,5.0,1694,4.0
4785,127,632,3.0,254,3.0,1303,5.0,1642,4.0,1638,4.0,1694,4.0
4785,92,632,3.0,254,3.0,1303,4.0,1642,3.0,1638,3.0,1694,4.0
4786,604,585,3.0,1158,4.0,1418,2.0,1253,3.0,622,1.0,1314,3.0
4786,212,585,2.0,1158,4.0,1418,3.0,1253,4.0,622,4.0,1314,4.0
4786,487,585,3.0,1158,4.0,1418,4.0,1253,4.0,622,3.0,1314,4.0
4786,181,585,4.0,1158,4.0,1418,2.0,1253,2.0,622,3.0,1314,4.0
4786,270,585,3.0,1158,5.0,1418,4.0,1253,2.0,622,5.0,1314,4.0
4787,373,294,1.0,405,2.0,999,3.0,293,2.0,967,3.0,468,2.0
4787,339,294,4.0,405,3.0,999,2.0,293,2.0,967,4.0,468,3.0
4787,390,294,2.0,405,2.0,999,4.0,293,2.0,967,2.0,468,3.0
4787,374,294,5.0,405,5.0,999,1.0,293,4.0,967,3.0,468,4.0
4787,61,294,5.0,405,5.0,999,3.0,293,4.0,967,5.0,468,4.0
4788,332,468,4.0,1314,1.0,1093,3.0,602,1.0,585,2.0,405,2.0
4788,723,468,2.0,1314,2.0,1093,3.0,602,1.0,585,3.0,405,2.0
4788,170,468,5.0,1314,4.0,1093,4.0,602,2.0,585,4.0,405,4.0
4788,314,468,5.0,1314,3.0,1093,4.0,602,2.0,585,3.0,405,3.0
4788,51,468,5.0,1314,4.0,1093,5.0,602,4.0,585,5.0,405,5.0
4789,73,227,5.0,1093,4.0,1084,3.0,251,5.0,281,4.0,585,4.0
4789,134,227,5.0,1093,4.0,1084,2.0,251,3.0,281,2.0,585,2.0
4789,464,227,2.0,1093,3.0,1084,3.0,251,3.0,281,1.0,585,2.0
4789,127,227,5.0,1093,4.0,1084,3.0,251,3.0,281,5.0,585,3.0
4789,273,227,3.0,1093,2.0,1084,1.0,251,2.0,281,2.0,585,3.0
4790,276,1006,3.0,1552,2.0,1564,3.0,1093,4.0,585,2.0,967,3.0
4790,58,1006,4.0,1552,4.0,1564,3.0,1093,4.0,585,2.0,967,2.0
4790,73,1006,5.0,1552,3.0,1564,4.0,1093,4.0,585,4.0,967,5.0
4790,587,1006,3.0,1552,3.0,1564,1.0,1093,3.0,585,3.0,967,3.0
4790,314,1006,5.0,1552,4.0,1564,3.0,1093,4.0,585,3.0,967,4.0
4791,73,378,2.0,166,5.0,1694,3.0,1314,4.0,1253,4.0,146,5.0
4791,661,378,3.0,166,3.0,1694,4.0,1314,3.0,1253,4.0,146,3.0
4791,112,378,4.0,166,4.0,1694,3.0,1314,2.0,1253,2.0,146,4.0
4791,343,378,3.0,166,4.0,1694,3.0,1314,2.0,1253,3.0,146,2.0
4791,379,378,2.0,166,5.0,1694,5.0,1314,5.0,1253,5.0,146,3.0
4792,0,1169,3.0,1564,2.0,1314,4.0,1295,2.0,967,4.0,1694,4.0
4792,213,1169,3.0,1564,3.0,1314,2.0,1295,3.0,967,3.0,1694,4.0
4792,253,1169,3.0,1564,3.0,1314,3.0,1295,4.0,967,4.0,1694,3.0
4792,203,1169,3.0,1564,2.0,1314,1.0,1295,4.0,967,3.0,1694,4.0
4792,296,1169,4.0,1564,4.0,1314,3.0,1295,4.0,967,4.0,1694,4.0
4793,107,101,4.0,717,3.0,166,2.0,532,3.0,1181,2.0,1006,3.0
4793,81,101,5.0,717,3.0,166,4.0,532,4.0,1181,5.0,1006,5.0
4793,541,101,4.0,717,3.0,166,4.0,532,3.0,1181,1.0,1006,4.0
4793,172,101,2.0,717,3.0,166,3.0,532,2.0,1181,1.0,1006,3.0
4793,436,101,2.0,717,5.0,166,4.0,532,3.0,1181,3.0,1006,5.0
4794,69,865,5.0,405,4.0,133,4.0,1093,5.0,309,5.0,1314,5.0
4794,266,865,3.0,405,4.0,133,3.0,1093,4.0,309,2.0,1314,2.0
4794,314,865,5.0,405,3.0,133,3.0,1093,4.0,309,4.0,1314,3.0
4794,762,865,5.0,405,1.0,133,1.0,1093,1.0,309,1.0,1314,1.0
4794,44,865,5.0,405,5.0,133,4.0,1093,4.0,309,5.0,1314,3.0
4795,307,602,2.0,1694,4.0,1006,4.0,1122,1.0,1084,2.0,967,4.0
4795,269,602,1.0,1694,2.0,1006,3.0,1122,1.0,1084,2.0,967,3.0
4795,51,602,4.0,1694,5.0,1006,5.0,1122,5.0,1084,4.0,967,5.0
4795,627,602,3.0,1694,4.0,1006,4.0,1122,4.0,1084,3.0,967,4.0
4795,161,602,2.0,1694,4.0,1006,3.0,1122,1.0,1084,2.0,967,4.0
4796,579,97,1.0,167,3.0,967,3.0,166,1.0,1564,3.0,146,5.0
4796,346,97,1.0,167,3.0,967,4.0,166,4.0,1564,1.0,146,4.0
4796,103,97,3.0,167,4.0,967,4.0,166,3.0,1564,2.0,146,3.0
4796,214,97,4.0,167,4.0,967,4.0,166,5.0,1564,3.0,146,3.0
4796,229,97,4.0,167,3.0,967,4.0,166,5.0,1564,4.0,146,5.0
4797,105,967,2.0,1694,4.0,585,1.0,166,4.0,834,2.0,405,5.0
4797,513,967,1.0,1694,4.0,585,3.0,166,1.0,834,4.0,405,2.0
4797,95,967,3.0,1694,3.0,585,4.0,166,4.0,834,2.0,405,2.0
4797,564,967,4.0,1694,4.0,585,2.0,166,4.0,834,5.0,405,4.0
4797,442,967,4.0,1694,2.0,585,3.0,166,3.0,834,5.0,405,3.0
4798,277,967,3.0,1006,2.0,281,4.0,1559,2.0,1606,2.0,251,5.0
4798,33,967,4.0,1006,4.0,281,2.0,1559,5.0,1606,4.0,251,3.0
4798,393,967,3.0,1006,4.0,281,1.0,1559,4.0,1606,3.0,251,3.0
4798,21,967,2.0,1006,4.0,281,2.0,1559,4.0,1606,3.0,251,5.0
4798,175,967,5.0,1006,5.0,281,2.0,1559,4.0,1606,4.0,251,5.0
4799,76,1638,4.0,405,5.0,1093,4.0,1694,4.0,1253,5.0,483,5.0
4799,394,1638,3.0,405,2.0,1093,4.0,1694,2.0,1253,4.0,483,3.0
4799,232,1638,4.0,405,5.0,1093,4.0,1694,4.0,1253,3.0,483,4.0
4799,83,1638,5.0,405,5.0,1093,5.0,1694,4.0,1253,4.0,483,4.0
4799,132,1638,2.0,405,4.0,1093,1.0,1694,3.0,1253,2.0,483,3.0
4800,253,311,4.0,456,3.0,1093,2.0,1006,4.0,1564,3.0,1694,3.0
4800,277,311,3.0,456,3.0,1093,4.0,1006,2.0,1564,1.0,1694,3.0
4800,155,311,4.0,456,3.0,1093,4.0,1006,5.0,1564,2.0,1694,4.0
4800,15,311,5.0,456,4.0,1093,5.0,1006,5.0,1564,4.0,1694,4.0
4800,76,311,4.0,456,4.0,1093,4.0,1006,5.0,1564,5.0,1694,4.0
4801,213,1253,4.0,831,4.0,146,2.0,1606,4.0,1564,3.0,1093,3.0
4801,92,1253,4.0,831,4.0,146,3.0,1606,4.0,1564,3.0,1093,3.0
4801,196,1253,3.0,831,2.0,146,2.0,1606,3.0,1564,2.0,1093,2.0
4801,321,1253,1.0,831,3.0,146,3.0,1606,4.0,1564,2.0,1093,2.0
4801,297,1253,4.0,831,5.0,146,3.0,1606,4.0,1564,4.0,1093,3.0
4802,225,623,5.0,1093,4.0,1694,5.0,820,4.0,78,3.0,1377,3.0
4802,190,623,3.0,1093,4.0,1694,5.0,820,3.0,78,3.0,1377,4.0
4802,23,623,5.0,1093,5.0,1694,4.0,820,3.0,78,4.0,1377,4.0
4802,302,623,4.0,1093,3.0,1694,1.0,820,2.0,78,2.0,1377,4.0
4802,149,623,3.0,1093,4.0,1694,4.0,820,5.0,78,3.0,1377,4.0
4803,427,623,5.0,1314,5.0,1253,4.0,166,5.0,397,4.0,254,4.0
4803,23,623,5.0,1314,4.0,1253,2.0,166,5.0,397,5.0,254,5.0
4803,202,623,4.0,1314,2.0,1253,3.0,166,4.0,397,4.0,254,3.0
4803,662,623,1.0,1314,1.0,1253,1.0,166,1.0,397,3.0,254,1.0
4803,274,623,4.0,1314,4.0,1253,4.0,166,4.0,397,4.0,254,4.0
4804,94,1253,3.0,619,4.0,1433,3.0,943,4.0,1006,4.0,1564,3.0
4804,205,1253,4.0,619,4.0,1433,3.0,943,2.0,1006,5.0,1564,2.0
4804,149,1253,4.0,619,3.0,1433,3.0,943,5.0,1006,4.0,1564,3.0
4804,50,1253,4.0,619,3.0,1433,4.0,943,4.0,1006,4.0,1564,4.0
4804,69,1253,5.0,619,1.0,1433,5.0,943,5.0,1006,5.0,1564,5.0
4805,90,1084,2.0,1642,4.0,166,4.0,603,4.0,999,2.0,269,3.0
4805,180,1084,3.0,1642,4.0,166,4.0,603,4.0,999,4.0,269,4.0
4805,333,1084,3.0,1642,4.0,166,3.0,603,3.0,999,2.0,269,3.0
4805,149,1084,4.0,1642,4.0,166,4.0,603,3.0,999,5.0,269,5.0
4805,33,1084,4.0,1642,5.0,166,4.0,603,3.0,999,2.0,269,4.0
4806,31,1694,3.0,1025,1.0,78,3.0,405,3.0,1181,4.0,1253,4.0
4806,586,1694,4.0,1025,3.0,78,1.0,405,2.0,1181,3.0,1253,2.0
4806,248,1694,5.0,1025,2.0,78,5.0,405,5.0,1181,4.0,1253,4.0
4806,270,1694,3.0,1025,4.0,78,3.0,405,2.0,1181,3.0,1253,2.0
4806,313,1694,5.0,1025,3.0,78,4.0,405,4.0,1181,4.0,1253,5.0
4807,55,1364,4.0,1314,3.0,1253,3.0,1006,4.0,1638,3.0,406,4.0
4807,21,1364,4.0,1314,3.0,1253,4.0,1006,4.0,1638,3.0,406,3.0
4807,149,1364,4.0,1314,4.0,1253,4.0,1006,4.0,1638,4.0,406,4.0
4807,91,1364,4.0,1314,4.0,1253,4.0,1006,5.0,1638,3.0,406,4.0
4807,97,1364,3.0,1314,3.0,1253,4.0,1006,3.0,1638,3.0,406,3.0
4808,446,865,4.0,943,4.0,1606,4.0,1564,2.0,1694,4.0,1093,4.0
4808,129,865,5.0,943,5.0,1606,5.0,1564,5.0,1694,5.0,1093,5.0
4808,196,865,4.0,943,2.0,1606,3.0,1564,2.0,1694,3.0,1093,2.0
4808,178,865,4.0,943,4.0,1606,5.0,1564,3.0,1694,4.0,1093,3.0
4808,266,865,3.0,943,3.0,1606,4.0,1564,1.0,1694,3.0,1093,4.0
4809,634,1638,1.0,806,2.0,1433,3.0,618,3.0,166,4.0,1158,4.0
4809,379,1638,5.0,806,5.0,1433,4.0,618,4.0,166,5.0,1158,4.0
4809,310,1638,4.0,806,5.0,1433,4.0,618,5.0,166,5.0,1158,5.0
4809,287,1638,4.0,806,4.0,1433,3.0,618,1.0,166,5.0,1158,2.0
4809,19,1638,3.0,806,2.0,1433,3.0,618,3.0,166,4.0,1158,4.0
4810,86,853,5.0,146,4.0,967,5.0,865,5.0,1564,5.0,1182,4.0
4810,81,853,5.0,146,3.0,967,5.0,865,5.0,1564,4.0,1182,5.0
4810,10,853,1.0,146,3.0,967,4.0,865,3.0,1564,5.0,1182,4.0
4810,31,853,3.0,146,4.0,967,4.0,865,4.0,1564,3.0,1182,4.0
4810,357,853,4.0,146,3.0,967,5.0,865,5.0,1564,2.0,1182,5.0
4811,152,603,3.0,1253,4.0,453,4.0,1577,4.0,585,2.0,146,4.0
4811,346,603,3.0,1253,2.0,453,2.0,1577,3.0,585,2.0,146,4.0
4811,671,603,4.0,1253,4.0,453,3.0,1577,5.0,585,4.0,146,4.0
4811,137,603,4.0,1253,2.0,453,4.0,1577,5.0,585,4.0,146,5.0
4811,424,603,3.0,1253,4.0,453,3.0,1577,4.0,585,4.0,146,3.0
4812,375,1253,4.0,444,4.0,1314,4.0,1552,4.0,1564,5.0,967,3.0
4812,111,1253,5.0,444,5.0,1314,3.0,1552,3.0,1564,3.0,967,5.0
4812,343,1253,3.0,444,3.0,1314,2.0,1552,4.0,1564,2.0,967,4.0
4812,15,1253,2.0,444,3.0,1314,3.0,1552,5.0,1564,4.0,967,5.0
4812,137,1253,2.0,444,2.0,1314,3.0,1552,4.0,1564,2.0,967,4.0
4813,85,936,5.0,34,3.0,461,3.0,1122,3.0,227,2.0,311,4.0
4813,43,936,5.0,34,5.0,461,5.0,1122,3.0,227,5.0,311,5.0
4813,200,936,4.0,34,4.0,461,5.0,1122,3.0,227,5.0,311,4.0
4813,165,936,4.0,34,4.0,461,1.0,1122,2.0,227,2.0,311,3.0
4813,222,936,4.0,34,2.0,461,5.0,1122,4.0,227,1.0,311,5.0
4814,538,585,3.0,1564,2.0,1253,4.0,1314,3.0,1017,3.0,254,3.0
4814,26,585,5.0,1564,3.0,1253,4.0,1314,4.0,1017,4.0,254,4.0
4814,387,585,3.0,1564,1.0,1253,3.0,1314,2.0,1017,2.0,254,3.0
4814,106,585,3.0,1564,3.0,1253,2.0,1314,1.0,1017,5.0,254,4.0
4814,212,585,2.0,1564,2.0,1253,4.0,1314,4.0,1017,2.0,254,3.0
4815,207,1253,3.0,1334,3.0,397,3.0,468,4.0,602,1.0,311,3.0
4815,97,1253,4.0,1334,4.0,397,4.0,468,4.0,602,2.0,311,5.0
4815,306,1253,3.0,1334,4.0,397,3.0,468,3.0,602,1.0,311,5.0
4815,188,1253,3.0,1334,4.0,397,4.0,468,5.0,602,1.0,311,4.0
4815,415,1253,4.0,1334,3.0,397,4.0,468,5.0,602,3.0,311,5.0
4816,52,520,4.0,1642,1.0,1158,4.0,294,3.0,967,4.0,1006,3.0
4816,183,520,5.0,1642,5.0,1158,4.0,294,5.0,967,5.0,1006,4.0
4816,311,520,3.0,1642,3.0,1158,3.0,294,3.0,967,3.0,1006,3.0
4816,219,520,3.0,1642,4.0,1158,4.0,294,4.0,967,5.0,1006,5.0
4816,129,520,4.0,1642,4.0,1158,3.0,294,5.0,967,5.0,1006,5.0
4817,377,468,5.0,623,5.0,1182,4.0,1241,5.0,585,4.0,1093,5.0
4817,54,468,4.0,623,2.0,1182,5.0,1241,4.0,585,3.0,1093,4.0
4817,423,468,2.0,623,2.0,1182,3.0,1241,4.0,585,3.0,1093,4.0
4817,52,468,4.0,623,3.0,1182,3.0,1241,5.0,585,3.0,1093,3.0
4817,27,468,3.0,623,4.0,1182,4.0,1241,4.0,585,2.0,1093,3.0
4818,90,1270,4.0,834,4.0,166,4.0,254,4.0,1241,4.0,1642,4.0
4818,11,1270,5.0,834,4.0,166,5.0,254,5.0,1241,4.0,1642,4.0
4818,96,1270,3.0,834,3.0,166,4.0,254,2.0,1241,4.0,1642,2.0
4818,661,1270,4.0,834,5.0,166,3.0,254,1.0,1241,5.0,1642,1.0
4818,109,1270,3.0,834,3.0,166,5.0,254,5.0,1241,4.0,1642,5.0
4819,33,834,4.0,1259,4.0,1158,2.0,227,1.0,967,4.0,146,4.0
4819,180,834,5.0,1259,1.0,1158,5.0,227,4.0,967,5.0,146,4.0
4819,346,834,5.0,1259,2.0,1158,3.0,227,2.0,967,4.0,146,4.0
4819,175,834,5.0,1259,5.0,1158,3.0,227,3.0,967,5.0,146,3.0
4819,594,834,3.0,1259,3.0,1158,3.0,227,4.0,967,3.0,146,3.0
4820,127,585,3.0,1182,5.0,101,2.0,1544,4.0,489,5.0,967,5.0
4820,374,585,5.0,1182,4.0,101,2.0,1544,4.0,489,4.0,967,3.0
4820,49,585,4.0,1182,3.0,101,2.0,1544,4.0,489,5.0,967,5.0
4820,352,585,3.0,1182,4.0,101,2.0,1544,3.0,489,5.0,967,4.0
4820,281,585,2.0,1182,4.0,101,2.0,1544,5.0,489,4.0,967,4.0
4821,159,461,4.0,1093,3.0,820,3.0,1084,3.0,585,5.0,227,5.0
4821,93,461,4.0,1093,3.0,820,3.0,1084,4.0,585,2.0,227,5.0
4821,15,461,4.0,1093,5.0,820,5.0,1084,3.0,585,2.0,227,3.0
4821,270,461,5.0,1093,5.0,820,4.0,1084,3.0,585,3.0,227,3.0
4821,153,461,2.0,1093,2.0,820,1.0,1084,3.0,585,1.0,227,2.0
4822,12,1564,5.0,537,5.0,1642,3.0,456,3.0,1253,5.0,1093,3.0
4822,187,1564,4.0,537,3.0,1642,1.0,456,2.0,1253,4.0,1093,3.0
4822,314,1564,3.0,537,4.0,1642,4.0,456,3.0,1253,3.0,1093,4.0
4822,462,1564,5.0,537,4.0,1642,3.0,456,5.0,1253,5.0,1093,3.0
4822,166,1564,3.0,537,3.0,1642,4.0,456,2.0,1253,4.0,1093,3.0
4823,16,456,3.0,1253,4.0,1638,2.0,1642,4.0,894,3.0,806,1.0
4823,25,456,2.0,1253,2.0,1638,1.0,1642,3.0,894,3.0,806,2.0
4823,754,456,3.0,1253,4.0,1638,3.0,1642,2.0,894,2.0,806,3.0
4823,174,456,3.0,1253,3.0,1638,3.0,1642,2.0,894,4.0,806,3.0
4823,438,456,3.0,1253,4.0,1638,4.0,1642,3.0,894,3.0,806,5.0
4824,63,405,4.0,166,5.0,1694,4.0,461,4.0,1093,5.0,1564,3.0
4824,524,405,2.0,166,2.0,1694,3.0,461,3.0,1093,3.0,1564,2.0
4824,329,405,1.0,166,1.0,1694,2.0,461,3.0,1093,2.0,1564,1.0
4824,49,405,4.0,166,5.0,1694,5.0,461,3.0,1093,5.0,1564,5.0
4824,202,405,5.0,166,4.0,1694,4.0,461,5.0,1093,5.0,1564,3.0
4825,16,1503,3.0,294,3.0,1158,4.0,34,4.0,623,4.0,405,4.0
4825,471,1503,4.0,294,4.0,1158,5.0,34,3.0,623,3.0,405,2.0
4825,11,1503,4.0,294,4.0,1158,4.0,34,3.0,623,2.0,405,5.0
4825,235,1503,4.0,294,2.0,1158,4.0,34,4.0,623,3.0,405,4.0
4825,200,1503,2.0,294,5.0,1158,5.0,34,4.0,623,3.0,405,4.0
4826,160,330,3.0,468,4.0,603,5.0,227,2.0,585,2.0,309,2.0
4826,1,330,4.0,468,4.0,603,4.0,227,5.0,585,2.0,309,4.0
4826,134,330,4.0,468,2.0,603,4.0,227,5.0,585,2.0,309,3.0
4826,154,330,5.0,468,5.0,603,3.0,227,5.0,585,4.0,309,5.0
4826,27,330,3.0,468,3.0,603,4.0,227,4.0,585,2.0,309,3.0
4827,634,1314,2.0,227,4.0,585,3.0,967,4.0,999,2.0,64,3.0
4827,415,1314,3.0,227,4.0,585,4.0,967,3.0,999,3.0,64,4.0
4827,292,1314,3.0,227,3.0,585,3.0,967,4.0,999,2.0,64,3.0
4827,529,1314,2.0,227,1.0,585,1.0,967,2.0,999,2.0,64,1.0
4827,177,1314,3.0,227,4.0,585,4.0,967,3.0,999,5.0,64,2.0
4828,197,1093,3.0,405,4.0,483,4.0,461,3.0,1241,3.0,585,4.0
4828,73,1093,4.0,405,2.0,483,4.0,461,3.0,1241,4.0,585,4.0
4828,118,1093,3.0,405,2.0,483,3.0,461,2.0,1241,4.0,585,3.0
4828,159,1093,3.0,405,2.0,483,3.0,461,4.0,1241,4.0,585,5.0
4828,839,1093,1.0,405,1.0,483,3.0,461,2.0,1241,2.0,585,3.0
4829,43,1006,5.0,913,3.0,1253,5.0,281,4.0,585,5.0,1314,5.0
4829,187,1006,4.0,913,3.0,1253,4.0,281,4.0,585,4.0,1314,4.0
4829,323,1006,3.0,913,2.0,1253,2.0,281,3.0,585,2.0,1314,3.0
4829,357,1006,4.0,913,3.0,1253,3.0,281,2.0,585,2.0,1314,2.0
4829,89,1006,4.0,913,3.0,1253,4.0,281,4.0,585,3.0,1314,3.0
4830,207,405,1.0,623,1.0,254,1.0,967,5.0,330,3.0,1295,2.0
4830,202,405,5.0,623,4.0,254,3.0,967,4.0,330,4.0,1295,4.0
4830,266,405,4.0,623,1.0,254,3.0,967,3.0,330,2.0,1295,4.0
4830,621,405,1.0,623,2.0,254,2.0,967,4.0,330,2.0,1295,1.0
4830,50,405,3.0,623,2.0,254,3.0,967,5.0,330,5.0,1295,4.0
4831,140,585,2.0,166,3.0,1182,3.0,405,4.0,1314,2.0,1564,5.0
4831,107,585,4.0,166,2.0,1182,4.0,405,3.0,1314,4.0,1564,2.0
4831,109,585,3.0,166,5.0,1182,3.0,405,5.0,1314,5.0,1564,3.0
4831,195,585,3.0,166,3.0,1182,4.0,405,3.0,1314,3.0,1564,2.0
4831,158,585,2.0,166,5.0,1182,3.0,405,1.0,1314,2.0,1564,1.0
4832,200,166,5.0,1098,3.0,1694,5.0,1253,4.0,1564,3.0,1314,5.0
4832,54,166,5.0,1098,4.0,1694,4.0,1253,4.0,1564,4.0,1314,2.0
4832,217,166,4.0,1098,5.0,1694,3.0,1253,3.0,1564,2.0,1314,2.0
4832,416,166,5.0,1098,4.0,1694,4.0,1253,4.0,1564,3.0,1314,3.0
4832,267,166,5.0,1098,4.0,1694,4.0,1253,4.0,1564,4.0,1314,4.0
4833,149,585,3.0,107,3.0,1253,4.0,532,4.0,167,5.0,1711,3.0
4833,199,585,3.0,107,5.0,1253,3.0,532,3.0,167,3.0,1711,3.0
4833,377,585,4.0,107,4.0,1253,3.0,532,4.0,167,3.0,1711,3.0
4833,535,585,3.0,107,2.0,1253,1.0,532,3.0,167,2.0,1711,3.0
4833,0,585,3.0,107,1.0,1253,4.0,532,2.0,167,2.0,1711,5.0
4834,465,480,5.0,254,3.0,532,4.0,623,5.0,1158,5.0,78,3.0
4834,8,480,4.0,254,4.0,532,4.0,623,4.0,1158,4.0,78,4.0
4834,280,480,5.0,254,2.0,532,3.0,623,5.0,1158,5.0,78,3.0
4834,549,480,4.0,254,3.0,532,4.0,623,4.0,1158,5.0,78,4.0
4834,288,480,4.0,254,3.0,532,3.0,623,3.0,1158,3.0,78,2.0
4835,248,1158,5.0,461,4.0,468,5.0,1638,3.0,1253,4.0,834,5.0
4835,109,1158,5.0,461,5.0,468,2.0,1638,4.0,1253,5.0,834,3.0
4835,321,1158,4.0,461,4.0,468,4.0,1638,1.0,1253,1.0,834,5.0
4835,117,1158,4.0,461,4.0,468,3.0,1638,1.0,1253,2.0,834,3.0
4835,52,1158,4.0,461,2.0,468,4.0,1638,2.0,1253,3.0,834,4.0
4836,64,1084,3.0,468,3.0,1017,4.0,1564,1.0,585,3.0,1253,1.0
