item,user-1,rating-1,user-2,rating-2,user-3,rating-3,user-4,rating-4,user-5,rating-5,user-6,rating-6,user-7,rating-7,user-8,rating-8,user-9,rating-9
464,999,1.0,281,1.0,468,3.0,332,1.0,1577,2.0,585,2.0,32,1.0,251,3.0,293,2.0
627,974,3.0,97,3.0,293,3.0,754,5.0,806,2.0,602,3.0,603,4.0,996,3.0,1122,4.0
797,722,1.0,1259,5.0,1158,5.0,326,3.0,166,3.0,1254,3.0,1210,3.0,1509,4.0,1642,1.0
657,235,2.0,677,4.0,831,3.0,601,2.0,659,3.0,269,3.0,1364,3.0,603,3.0,585,3.0
123,4,4.0,1093,4.0,1318,2.0,1235,4.0,405,3.0,1564,1.0,603,3.0,913,1.0,1563,4.0
338,518,4.0,834,4.0,1314,2.0,125,2.0,1334,3.0,324,3.0,592,3.0,107,3.0,417,1.0
657,689,3.0,210,3.0,109,4.0,202,2.0,496,1.0,465,2.0,1398,3.0,1019,5.0,1182,3.0
204,893,2.0,287,1.0,778,3.0,564,1.0,171,4.0,406,4.0,449,3.0,166,3.0,458,3.0
374,936,2.0,765,3.0,452,2.0,768,4.0,1258,3.0,521,5.0,339,4.0,453,3.0,405,5.0
39,853,5.0,524,3.0,1158,3.0,607,1.0,453,3.0,218,4.0,254,2.0,937,2.0,603,3.0
764,187,3.0,1657,4.0,288,4.0,1025,2.0,644,3.0,143,4.0,133,3.0,1642,3.0,1745,3.0
283,632,4.0,1186,4.0,411,4.0,1387,2.0,1301,3.0,1561,4.0,903,3.0,384,4.0,1010,3.0
24,1564,2.0,1070,2.0,1021,5.0,1747,1.0,1195,2.0,221,3.0,101,3.0,1093,3.0,585,2.0
655,405,2.0,337,4.0,526,3.0,1529,4.0,187,4.0,191,4.0,294,3.0,71,2.0,397,2.0
144,943,3.0,1279,4.0,1064,5.0,917,2.0,1048,3.0,883,3.0,521,3.0,1201,5.0,1190,3.0
184,820,4.0,1307,2.0,1250,3.0,865,5.0,1110,3.0,1319,2.0,166,3.0,468,4.0,508,2.0
783,842,3.0,1182,4.0,840,3.0,1212,3.0,162,2.0,806,3.0,984,3.0,456,3.0,1270,4.0
365,1270,1.0,864,4.0,461,4.0,1329,3.0,34,3.0,967,3.0,1537,2.0,103,4.0,1210,3.0
157,1070,4.0,1552,3.0,540,3.0,61,5.0,1497,4.0,577,2.0,639,4.0,537,4.0,506,4.0
707,1696,5.0,1523,4.0,1654,4.0,97,4.0,1723,4.0,722,4.0,1203,5.0,1403,2.0,842,4.0
888,1327,3.0,962,4.0,1041,4.0,1303,3.0,623,3.0,1182,4.0,1017,3.0,447,5.0,453,4.0
328,1158,4.0,1203,4.0,275,3.0,532,4.0,271,4.0,1642,4.0,1259,1.0,741,5.0,806,4.0
451,28,2.0,177,3.0,947,4.0,1503,3.0,1559,5.0,967,5.0,165,4.0,996,5.0,1175,5.0
247,1345,4.0,490,1.0,610,3.0,859,1.0,1314,3.0,650,3.0,817,4.0,1320,4.0,1635,4.0
608,62,4.0,244,5.0,281,3.0,1100,2.0,1533,4.0,1651,3.0,397,5.0,483,4.0,999,2.0
544,622,1.0,1433,1.0,1600,2.0,51,2.0,1030,1.0,1020,1.0,1642,1.0,423,2.0,1678,1.0
142,451,4.0,1036,2.0,1276,2.0,1227,4.0,1642,3.0,954,3.0,585,2.0,1275,3.0,230,2.0
265,622,3.0,1616,1.0,969,3.0,351,4.0,627,3.0,1282,5.0,311,4.0,1599,4.0,1505,4.0
960,1611,3.0,1711,3.0,1057,3.0,603,3.0,1651,3.0,888,1.0,1664,3.0,1038,4.0,480,4.0
534,120,4.0,119,1.0,321,4.0,186,3.0,1388,4.0,989,5.0,47,3.0,537,4.0,1523,4.0
672,1070,4.0,269,2.0,576,2.0,1093,4.0,1638,1.0,1327,3.0,865,4.0,78,1.0,166,4.0
634,580,2.0,363,5.0,974,2.0,123,3.0,1158,4.0,1259,4.0,967,4.0,1314,2.0,133,5.0
242,1388,4.0,348,4.0,1723,5.0,1344,4.0,417,2.0,453,3.0,202,4.0,585,4.0,385,5.0
670,187,4.0,280,2.0,125,2.0,1603,5.0,311,4.0,1642,3.0,165,2.0,1460,3.0,834,4.0
529,853,2.0,64,1.0,1635,1.0,101,1.0,616,2.0,1025,1.0,571,2.0,1358,1.0,1047,1.0
54,106,5.0,730,3.0,883,5.0,1587,5.0,197,3.0,1101,5.0,1601,4.0,1564,4.0,1722,5.0
546,567,4.0,411,4.0,51,2.0,1334,4.0,1591,1.0,1642,4.0,86,5.0,583,2.0,166,5.0
217,1093,4.0,1475,2.0,231,3.0,1610,3.0,294,1.0,1100,3.0,831,2.0,1564,2.0,1006,3.0
434,251,3.0,461,1.0,280,3.0,1054,2.0,1314,1.0,864,4.0,153,1.0,1021,3.0,1113,1.0
137,1096,4.0,281,2.0,862,4.0,444,2.0,864,3.0,1343,2.0,961,4.0,1057,3.0,728,5.0
642,585,2.0,1670,2.0,64,2.0,1534,3.0,280,2.0,1638,2.0,1544,4.0,133,5.0,487,4.0
417,1610,5.0,350,4.0,51,5.0,726,3.0,1278,4.0,1534,5.0,486,5.0,640,4.0,570,5.0
129,1059,5.0,1137,4.0,844,5.0,591,5.0,741,4.0,1623,4.0,1060,5.0,797,4.0,625,4.0
608,1100,2.0,281,3.0,359,4.0,62,4.0,358,3.0,1533,4.0,1547,4.0,397,5.0,1670,1.0
74,915,3.0,1068,3.0,1534,4.0,537,3.0,1694,3.0,1085,3.0,254,3.0,1203,3.0,1479,3.0
615,351,4.0,473,4.0,616,2.0,187,4.0,1250,3.0,583,4.0,204,1.0,62,4.0,244,3.0
87,1577,4.0,1190,2.0,146,1.0,467,3.0,1327,2.0,112,4.0,145,3.0,1026,4.0,679,1.0
718,1270,2.0,332,1.0,1564,1.0,101,1.0,380,1.0,351,1.0,1106,5.0,1694,2.0,1157,2.0
854,483,3.0,1670,3.0,254,2.0,281,1.0,1345,3.0,1093,4.0,384,1.0,221,2.0,1250,3.0
486,471,5.0,453,3.0,1151,4.0,1241,4.0,320,4.0,34,2.0,254,2.0,44,3.0,378,4.0
909,406,2.0,1310,3.0,842,1.0,1477,2.0,1203,3.0,1149,3.0,680,4.0,1455,2.0,1240,3.0
477,841,3.0,472,3.0,1181,2.0,1489,3.0,1730,1.0,1591,3.0,1017,1.0,592,4.0,1600,4.0
608,1100,2.0,999,2.0,62,4.0,483,4.0,359,4.0,451,2.0,1670,1.0,1547,4.0,1533,4.0
1,1450,2.0,271,2.0,963,2.0,1596,4.0,1701,5.0,1124,3.0,711,5.0,617,4.0,383,4.0
835,967,2.0,197,1.0,1098,3.0,632,2.0,1638,2.0,1006,2.0,1532,2.0,406,1.0,1345,2.0
536,47,5.0,1546,4.0,406,3.0,1282,3.0,705,3.0,603,4.0,881,3.0,1139,1.0,1741,5.0
248,404,4.0,64,4.0,1168,5.0,1021,1.0,865,5.0,262,4.0,1555,4.0,1714,4.0,309,5.0
42,277,5.0,97,3.0,920,4.0,1110,4.0,1172,3.0,1314,2.0,843,5.0,489,2.0,1647,4.0
878,1010,3.0,500,1.0,254,3.0,1544,4.0,537,4.0,352,4.0,618,4.0,726,4.0,967,4.0
563,444,1.0,659,5.0,1611,3.0,101,3.0,986,4.0,840,4.0,197,1.0,113,1.0,865,4.0
361,1552,2.0,1640,3.0,1241,2.0,378,2.0,231,3.0,690,2.0,1635,3.0,875,3.0,125,1.0
216,257,5.0,1279,3.0,411,5.0,417,2.0,1461,4.0,455,3.0,1335,4.0,713,3.0,1186,5.0
655,187,4.0,337,4.0,136,1.0,294,3.0,526,3.0,397,2.0,1020,3.0,1529,4.0,107,3.0
162,1564,3.0,1377,3.0,571,5.0,1460,4.0,325,3.0,1300,3.0,1052,4.0,1638,3.0,1450,4.0
186,1182,4.0,1144,4.0,1228,4.0,480,4.0,281,3.0,864,3.0,383,4.0,967,4.0,1329,2.0
370,1552,3.0,1642,4.0,717,5.0,1284,4.0,619,4.0,1696,4.0,1254,4.0,386,4.0,453,3.0
661,1748,3.0,1703,2.0,1421,5.0,609,4.0,636,3.0,745,3.0,357,3.0,1514,3.0,411,4.0
6,1017,3.0,106,4.0,967,4.0,1564,3.0,208,4.0,1698,5.0,451,3.0,191,4.0,650,3.0
224,107,5.0,1122,2.0,862,5.0,556,2.0,310,4.0,10,4.0,1730,5.0,417,2.0,1603,5.0
525,330,3.0,1090,4.0,1209,5.0,571,4.0,958,3.0,1696,5.0,955,3.0,254,2.0,834,3.0
854,1250,3.0,1345,3.0,281,1.0,254,2.0,820,3.0,384,1.0,1670,3.0,1093,4.0,483,3.0
404,101,2.0,623,1.0,434,4.0,1418,2.0,967,2.0,1025,1.0,639,2.0,822,3.0,1153,3.0
470,315,4.0,483,3.0,629,4.0,298,3.0,996,4.0,587,2.0,471,4.0,521,3.0,555,4.0
457,166,3.0,717,5.0,480,4.0,650,4.0,1169,3.0,332,3.0,1020,3.0,374,1.0,1267,3.0
705,1523,2.0,998,2.0,97,4.0,1274,3.0,663,1.0,344,4.0,988,1.0,415,4.0,1630,3.0
36,294,4.0,1334,5.0,507,4.0,221,4.0,1098,5.0,277,3.0,129,5.0,107,3.0,447,4.0
91,1005,5.0,680,4.0,278,4.0,145,3.0,602,4.0,281,2.0,839,5.0,1284,3.0,780,4.0
232,229,3.0,254,3.0,978,5.0,539,5.0,520,4.0,400,3.0,1364,4.0,1073,4.0,967,4.0
148,1194,4.0,1670,2.0,1303,4.0,988,5.0,372,3.0,152,3.0,1713,3.0,820,3.0,254,2.0
589,62,4.0,1270,2.0,54,3.0,652,3.0,1224,4.0,555,4.0,1068,3.0,451,3.0,1278,4.0
774,1181,1.0,251,2.0,1194,3.0,448,2.0,303,2.0,641,1.0,468,3.0,1144,4.0,1136,2.0
167,1239,2.0,888,2.0,1136,3.0,8,2.0,188,3.0,444,4.0,1054,2.0,1450,3.0,227,3.0
73,607,5.0,293,4.0,580,4.0,228,2.0,146,5.0,836,4.0,1698,3.0,1619,3.0,1027,5.0
793,968,3.0,1138,4.0,1078,3.0,650,3.0,806,4.0,548,2.0,286,1.0,316,5.0,380,4.0
888,1642,3.0,1100,3.0,1303,3.0,1327,3.0,1041,4.0,962,4.0,623,3.0,447,5.0,690,3.0
570,1713,3.0,334,5.0,1100,2.0,1314,5.0,520,3.0,947,3.0,924,3.0,440,3.0,1195,3.0
961,1241,3.0,1106,4.0,865,4.0,520,2.0,999,1.0,1611,5.0,585,1.0,1006,3.0,483,3.0
564,949,2.0,1253,3.0,405,4.0,1043,2.0,984,4.0,1713,3.0,519,4.0,888,1.0,1410,3.0
284,1606,5.0,1516,5.0,1077,3.0,1694,4.0,744,4.0,732,3.0,1238,4.0,1193,4.0,1158,5.0
175,1210,2.0,1564,1.0,1559,4.0,247,4.0,1654,2.0,281,2.0,451,3.0,294,5.0,453,2.0
427,786,5.0,965,4.0,186,4.0,1610,4.0,560,4.0,1132,5.0,671,5.0,351,4.0,378,2.0
870,1073,3.0,1434,2.0,924,5.0,1122,1.0,254,4.0,903,4.0,675,5.0,1205,4.0,1098,4.0
854,1093,4.0,1670,3.0,988,1.0,820,3.0,1250,3.0,1345,3.0,221,2.0,384,1.0,254,2.0
656,1041,4.0,753,4.0,113,3.0,1329,2.0,1611,2.0,1006,2.0,287,3.0,1253,3.0,1552,3.0
242,536,4.0,482,5.0,888,5.0,486,5.0,364,5.0,378,5.0,1364,5.0,178,5.0,638,5.0
437,988,3.0,46,1.0,21,3.0,1093,2.0,244,4.0,1462,3.0,1334,4.0,722,3.0,1661,3.0
629,1667,3.0,1629,4.0,125,2.0,451,2.0,461,3.0,1031,3.0,996,3.0,143,5.0,659,5.0
274,133,5.0,99,4.0,281,4.0,20,5.0,1609,5.0,461,5.0,892,4.0,974,4.0,1580,5.0
483,1484,2.0,444,3.0,1341,3.0,622,2.0,34,3.0,453,3.0,1282,4.0,1084,2.0,1730,3.0
208,141,4.0,1274,4.0,503,5.0,1023,5.0,251,5.0,20,5.0,283,3.0,357,4.0,429,4.0
443,420,4.0,23,4.0,1049,5.0,452,2.0,806,2.0,1651,3.0,755,3.0,281,3.0,251,3.0
216,518,4.0,1090,3.0,197,4.0,321,4.0,59,4.0,1736,2.0,851,4.0,1685,4.0,387,4.0
38,864,5.0,1552,4.0,244,4.0,396,5.0,225,4.0,1073,4.0,1042,3.0,1301,4.0,1743,4.0
809,1364,3.0,254,2.0,1122,3.0,351,2.0,1477,2.0,167,4.0,558,4.0,1479,4.0,1399,3.0
584,1711,2.0,62,4.0,1303,3.0,1276,2.0,967,2.0,1364,4.0,54,4.0,842,2.0,107,3.0
587,1158,4.0,854,1.0,166,5.0,281,1.0,999,2.0,1149,3.0,374,4.0,862,1.0,1181,2.0
581,1364,2.0,576,5.0,1608,4.0,1084,2.0,1006,5.0,1398,4.0,1184,5.0,1425,4.0,835,5.0
277,1450,3.0,603,3.0,817,1.0,1747,3.0,558,1.0,1357,3.0,834,2.0,170,3.0,309,3.0
529,705,2.0,1071,3.0,571,2.0,1282,2.0,166,5.0,226,5.0,1609,3.0,83,3.0,311,2.0
419,1070,3.0,20,3.0,228,3.0,468,2.0,1440,1.0,434,1.0,837,3.0,1603,2.0,167,1.0
2,1364,4.0,636,4.0,590,5.0,258,4.0,160,5.0,1423,5.0,0,5.0,1439,4.0,1093,4.0
200,877,3.0,1564,3.0,1643,3.0,670,3.0,265,4.0,1476,3.0,835,4.0,1581,4.0,1468,4.0
251,762,5.0,405,4.0,669,3.0,254,3.0,759,3.0,277,2.0,1178,4.0,897,4.0,1222,3.0
808,1278,3.0,636,3.0,456,3.0,1303,5.0,984,3.0,1254,3.0,1503,5.0,966,4.0,1240,3.0
694,1694,3.0,670,3.0,125,3.0,244,5.0,1025,1.0,1316,2.0,676,3.0,1071,2.0,663,1.0
537,817,1.0,778,3.0,310,3.0,456,2.0,1711,3.0,52,3.0,888,1.0,1478,2.0,254,3.0
705,1274,3.0,998,2.0,1270,5.0,344,4.0,988,1.0,97,4.0,415,4.0,663,1.0,1523,2.0
677,1314,3.0,1468,3.0,1418,3.0,915,2.0,1747,5.0,532,4.0,316,4.0,717,5.0,914,4.0
157,363,5.0,527,3.0,572,4.0,434,4.0,841,4.0,398,3.0,1086,5.0,526,5.0,943,5.0
547,1535,3.0,417,5.0,1334,4.0,931,3.0,795,4.0,772,4.0,323,5.0,1074,5.0,252,5.0
619,520,3.0,62,4.0,244,5.0,1388,4.0,1547,4.0,537,4.0,119,1.0,755,4.0,456,4.0
6,865,5.0,444,4.0,997,4.0,453,4.0,1688,3.0,215,5.0,1001,3.0,1542,5.0,1093,3.0
187,648,3.0,1533,4.0,585,4.0,1024,4.0,1098,4.0,862,3.0,783,4.0,1006,4.0,1530,1.0
643,1030,1.0,397,2.0,594,1.0,602,1.0,83,1.0,622,1.0,351,1.0,417,1.0,1433,1.0
838,1026,4.0,842,2.0,218,3.0,865,4.0,380,1.0,453,3.0,254,1.0,468,2.0,297,2.0
16,657,4.0,1025,4.0,1685,5.0,1647,4.0,1061,2.0,234,4.0,308,5.0,1670,4.0,1395,4.0
369,937,4.0,1728,4.0,823,4.0,366,4.0,967,5.0,133,4.0,1692,5.0,424,4.0,1711,3.0
239,1337,5.0,1642,4.0,1009,3.0,111,5.0,743,5.0,1311,5.0,1278,4.0,697,4.0,11,4.0
345,1006,5.0,1564,1.0,834,3.0,627,4.0,1269,4.0,451,3.0,1084,2.0,1256,3.0,1093,3.0
6,1001,3.0,1688,3.0,1327,3.0,865,5.0,788,4.0,1236,4.0,1552,4.0,230,3.0,537,4.0
635,594,3.0,1642,2.0,468,2.0,865,4.0,597,3.0,68,2.0,1205,4.0,977,1.0,1276,1.0
273,460,1.0,1169,4.0,1557,1.0,1266,1.0,1070,3.0,459,1.0,170,5.0,1065,2.0,828,2.0
166,149,5.0,1565,4.0,748,5.0,713,3.0,865,4.0,254,2.0,618,2.0,1594,4.0,1610,3.0
470,238,3.0,546,4.0,1694,3.0,496,4.0,294,4.0,378,4.0,324,4.0,603,4.0,320,3.0
873,1158,5.0,1700,1.0,1148,3.0,1509,3.0,254,3.0,301,5.0,1020,3.0,1737,4.0,1421,5.0
148,1228,3.0,1266,5.0,166,4.0,830,4.0,738,2.0,1399,4.0,1167,4.0,539,4.0,1242,5.0
254,988,1.0,909,2.0,1314,3.0,740,5.0,1658,4.0,839,4.0,744,3.0,405,4.0,1418,2.0
560,419,3.0,444,2.0,1632,2.0,599,4.0,844,2.0,1195,4.0,1520,3.0,1723,3.0,1479,3.0
896,947,5.0,918,5.0,254,3.0,650,5.0,971,3.0,717,3.0,1388,3.0,844,3.0,1638,3.0
804,1181,3.0,397,4.0,971,3.0,607,5.0,965,5.0,177,2.0,650,5.0,1309,5.0,806,3.0
548,1184,4.0,1248,3.0,1631,4.0,107,3.0,177,3.0,844,3.0,411,3.0,971,3.0,1728,3.0
873,1020,3.0,1737,4.0,258,5.0,1421,5.0,251,3.0,417,3.0,411,4.0,1714,4.0,1700,1.0
95,429,5.0,320,4.0,985,4.0,1577,4.0,635,3.0,207,3.0,406,3.0,603,4.0,166,4.0
332,468,4.0,217,1.0,1093,3.0,740,3.0,1651,2.0,622,3.0,479,2.0,1684,4.0,1297,2.0
577,1564,2.0,1276,3.0,351,3.0,874,2.0,294,4.0,1128,3.0,133,5.0,1093,3.0,962,4.0
82,1642,3.0,440,4.0,1417,5.0,819,5.0,619,4.0,1342,4.0,885,3.0,941,2.0,1588,4.0
644,281,1.0,999,1.0,64,1.0,329,2.0,1235,4.0,277,3.0,1010,2.0,542,2.0,1266,4.0
861,1638,4.0,1098,4.0,721,3.0,1651,4.0,1122,2.0,1301,3.0,502,2.0,1364,4.0,928,3.0
164,871,3.0,353,5.0,429,4.0,906,4.0,20,3.0,690,3.0,1407,3.0,834,4.0,1238,3.0
44,583,4.0,567,5.0,145,5.0,243,5.0,843,5.0,767,3.0,598,4.0,1291,5.0,1743,3.0
59,1694,3.0,124,1.0,686,3.0,1651,3.0,1642,2.0,1160,3.0,1638,4.0,1278,4.0,494,4.0
478,1564,2.0,865,5.0,1432,2.0,1677,2.0,62,3.0,1084,1.0,397,2.0,1229,3.0,1561,3.0
615,1250,3.0,204,1.0,62,4.0,351,4.0,616,2.0,473,4.0,585,3.0,244,3.0,583,4.0
878,1544,4.0,1535,4.0,650,3.0,537,4.0,352,4.0,967,4.0,1010,3.0,618,4.0,916,5.0
242,638,5.0,1692,4.0,482,5.0,501,4.0,1723,5.0,204,4.0,378,5.0,1344,4.0,992,1.0
92,520,4.0,473,4.0,1101,3.0,1588,4.0,146,3.0,1644,5.0,371,3.0,1178,4.0,1603,2.0
527,1056,4.0,471,1.0,1030,3.0,1084,3.0,1480,2.0,1537,3.0,857,1.0,681,4.0,1235,3.0
738,1057,3.0,1611,3.0,1100,1.0,177,2.0,1559,4.0,453,3.0,621,3.0,351,3.0,864,4.0
254,820,3.0,167,3.0,1421,5.0,1701,3.0,1489,2.0,1694,4.0,610,3.0,1680,3.0,251,4.0
194,83,5.0,1520,3.0,855,5.0,1433,1.0,597,3.0,133,4.0,8,4.0,842,1.0,1663,4.0
352,166,5.0,1228,4.0,1634,2.0,227,3.0,187,4.0,645,3.0,398,4.0,1579,2.0,844,4.0
341,950,5.0,1421,5.0,1697,4.0,1603,5.0,411,5.0,1396,5.0,726,4.0,749,4.0,1334,4.0
426,537,5.0,1696,5.0,456,5.0,1606,5.0,254,3.0,1337,5.0,1565,5.0,1344,5.0,1722,4.0
524,1561,3.0,166,2.0,1694,3.0,602,3.0,1393,3.0,479,3.0,1065,4.0,502,2.0,1534,1.0
222,535,5.0,511,5.0,1345,4.0,142,3.0,1212,4.0,1266,2.0,1356,3.0,1193,4.0,862,5.0
842,244,4.0,918,5.0,1508,4.0,945,3.0,1388,4.0,537,4.0,1638,4.0,254,3.0,1523,2.0
378,997,3.0,1637,4.0,1715,4.0,51,3.0,1388,4.0,1006,5.0,166,3.0,1635,4.0,1730,5.0
518,1620,3.0,1642,4.0,1278,4.0,1623,5.0,1606,4.0,238,4.0,1181,5.0,1334,3.0,1100,5.0
562,444,3.0,274,3.0,1611,3.0,1594,4.0,229,3.0,411,4.0,1394,3.0,1270,2.0,1388,4.0
659,286,5.0,996,5.0,244,4.0,453,3.0,356,4.0,74,5.0,537,4.0,546,5.0,470,4.0
280,240,3.0,1381,4.0,169,3.0,788,4.0,251,4.0,411,5.0,311,4.0,254,2.0,566,3.0
514,1646,2.0,37,5.0,109,3.0,917,2.0,1437,1.0,1186,1.0,1747,4.0,163,1.0,1270,1.0
114,1254,4.0,851,5.0,862,4.0,993,3.0,4,3.0,726,3.0,857,2.0,233,2.0,1398,4.0
575,424,3.0,793,4.0,52,5.0,1621,3.0,537,3.0,197,4.0,1713,2.0,483,5.0,941,1.0
475,1065,1.0,167,3.0,622,1.0,602,1.0,937,1.0,1756,1.0,34,1.0,865,4.0,468,3.0
560,197,3.0,1304,4.0,1291,4.0,177,3.0,1632,2.0,599,4.0,419,3.0,1184,3.0,1677,2.0
599,1700,3.0,1278,2.0,1020,3.0,567,4.0,254,2.0,740,3.0,143,3.0,274,5.0,1469,2.0
164,1601,3.0,331,3.0,954,3.0,1282,3.0,1144,3.0,1271,3.0,1388,3.0,157,4.0,459,3.0
438,1074,4.0,1737,3.0,1564,5.0,913,3.0,1603,5.0,831,3.0,1301,3.0,621,5.0,104,3.0
499,576,4.0,726,4.0,215,4.0,334,4.0,1120,5.0,965,4.0,1711,3.0,36,4.0,822,4.0
477,1227,3.0,34,1.0,1057,2.0,585,2.0,296,3.0,841,3.0,472,3.0,468,1.0,1160,2.0
65,244,3.0,1688,4.0,125,2.0,1615,4.0,1100,3.0,1479,3.0,444,3.0,857,5.0,397,4.0
139,1250,3.0,623,4.0,281,1.0,251,1.0,303,3.0,740,4.0,1031,4.0,221,3.0,217,2.0
372,1638,4.0,617,1.0,1052,1.0,1588,5.0,585,3.0,1241,3.0,20,5.0,1015,4.0,1639,5.0
891,301,4.0,254,3.0,606,3.0,583,3.0,1509,4.0,1158,4.0,1025,3.0,288,3.0,1105,3.0
94,1013,5.0,1203,3.0,1122,4.0,1696,5.0,812,4.0,75,3.0,1003,2.0,1479,3.0,836,4.0
444,455,3.0,1564,1.0,411,4.0,62,4.0,475,5.0,311,5.0,254,2.0,602,4.0,29,3.0
337,1680,1.0,623,2.0,1093,1.0,1010,2.0,315,3.0,622,1.0,1181,2.0,227,1.0,1314,1.0
960,1664,3.0,1057,3.0,888,1.0,1611,3.0,1711,3.0,480,4.0,603,3.0,1038,4.0,1651,3.0
421,101,1.0,1393,5.0,1638,2.0,897,3.0,1169,4.0,218,4.0,1205,4.0,1295,4.0,772,1.0
957,645,3.0,521,3.0,467,2.0,967,3.0,974,2.0,1122,1.0,1254,2.0,461,4.0,502,1.0
685,189,3.0,91,4.0,321,4.0,1697,4.0,1547,4.0,1628,3.0,1534,3.0,937,3.0,874,4.0
111,1218,3.0,686,4.0,1470,4.0,18,3.0,1687,1.0,1458,4.0,1561,4.0,1186,4.0,1737,3.0
273,1266,1.0,1093,2.0,1437,2.0,1557,1.0,1025,1.0,64,2.0,1561,3.0,552,3.0,1518,1.0
403,999,3.0,1278,4.0,1020,3.0,668,5.0,1259,4.0,1608,2.0,1444,1.0,1181,4.0,865,5.0
100,1756,1.0,1512,2.0,1184,3.0,378,3.0,1745,3.0,840,3.0,1694,3.0,620,4.0,580,4.0
759,555,2.0,337,4.0,1093,2.0,1065,1.0,1043,1.0,1756,1.0,865,4.0,1277,1.0,1388,1.0
448,1303,4.0,1210,1.0,27,3.0,602,4.0,864,4.0,311,4.0,999,1.0,1203,4.0,1694,3.0
662,1092,4.0,976,1.0,309,1.0,424,3.0,1147,2.0,228,4.0,1157,3.0,1282,1.0,281,3.0
403,688,3.0,1278,4.0,1647,3.0,989,3.0,1020,3.0,1181,4.0,599,3.0,411,1.0,1259,4.0
533,1621,3.0,251,3.0,1093,2.0,1235,2.0,592,4.0,1182,4.0,1270,1.0,405,3.0,67,2.0
219,1177,4.0,1060,1.0,822,4.0,1017,5.0,1133,4.0,1394,5.0,885,3.0,924,4.0,1192,4.0
451,193,3.0,521,3.0,52,2.0,996,5.0,1559,5.0,1184,3.0,167,4.0,177,3.0,1635,5.0
387,974,5.0,1654,2.0,1147,3.0,1627,2.0,598,3.0,1564,1.0,1006,4.0,998,5.0,1017,2.0
213,1047,5.0,1267,5.0,1209,5.0,722,2.0,1747,4.0,644,5.0,502,4.0,1488,4.0,828,4.0
394,1314,3.0,1354,3.0,650,4.0,1010,3.0,354,2.0,644,4.0,483,3.0,1310,3.0,363,4.0
642,1314,2.0,585,2.0,820,3.0,999,3.0,217,3.0,133,5.0,1006,4.0,506,2.0,1638,2.0
891,288,3.0,316,5.0,301,4.0,1105,3.0,1509,4.0,1158,4.0,1025,3.0,606,3.0,254,3.0
122,844,3.0,62,5.0,537,2.0,748,4.0,1255,5.0,660,4.0,928,5.0,339,4.0,8,4.0
265,34,5.0,1054,4.0,229,3.0,187,4.0,1345,2.0,1604,4.0,1017,5.0,999,3.0,1603,4.0
842,244,4.0,254,3.0,1523,2.0,918,5.0,351,3.0,945,3.0,770,4.0,204,3.0,1638,4.0
239,405,5.0,1253,5.0,1611,4.0,681,4.0,960,4.0,1009,3.0,309,5.0,1664,3.0,1344,5.0
194,853,4.0,83,5.0,967,4.0,8,4.0,132,4.0,405,3.0,585,4.0,617,1.0,429,5.0
374,597,4.0,715,4.0,281,1.0,825,5.0,244,3.0,339,4.0,398,2.0,815,4.0,845,4.0
693,1071,3.0,650,5.0,204,2.0,1635,3.0,1634,2.0,1181,4.0,1093,4.0,1310,4.0,358,1.0
188,1084,3.0,145,5.0,877,4.0,1417,4.0,294,1.0,254,4.0,1025,1.0,1539,5.0,1158,5.0
53,1665,3.0,2,2.0,351,3.0,874,1.0,321,2.0,864,4.0,348,5.0,497,4.0,112,2.0
595,1093,3.0,632,4.0,1169,3.0,1250,2.0,125,3.0,1235,3.0,188,2.0,650,2.0,1433,2.0
921,311,3.0,1158,5.0,351,2.0,645,3.0,1334,3.0,309,3.0,1270,4.0,468,5.0,550,3.0
472,133,3.0,1277,3.0,397,1.0,904,3.0,560,3.0,1183,5.0,228,2.0,853,2.0,34,2.0
314,851,5.0,188,5.0,1564,3.0,1073,4.0,61,4.0,1004,4.0,1186,4.0,1228,3.0,537,4.0
464,603,3.0,1266,1.0,599,4.0,817,3.0,281,1.0,967,3.0,1093,3.0,1196,4.0,585,2.0
63,1552,3.0,783,5.0,1588,5.0,755,5.0,675,4.0,1565,3.0,1182,4.0,815,5.0,1554,5.0
66,783,4.0,947,4.0,177,5.0,54,3.0,967,5.0,996,5.0,1480,4.0,1343,3.0,1303,4.0
611,639,5.0,1723,4.0,1041,4.0,344,2.0,62,4.0,635,3.0,862,4.0,204,3.0,321,2.0
134,716,5.0,1410,4.0,820,4.0,309,3.0,1564,1.0,198,2.0,1071,3.0,1067,3.0,992,2.0
477,472,3.0,1697,3.0,404,4.0,1730,1.0,592,4.0,841,3.0,254,1.0,1006,3.0,1057,2.0
651,293,3.0,1064,5.0,1667,3.0,1180,3.0,857,1.0,166,1.0,616,3.0,146,2.0,221,3.0
235,254,3.0,1270,4.0,1395,5.0,537,3.0,1374,1.0,1243,2.0,231,5.0,1054,5.0,1168,3.0
921,397,3.0,351,2.0,645,3.0,550,3.0,1334,3.0,1282,4.0,1270,4.0,606,3.0,1158,5.0
321,149,5.0,1747,4.0,865,4.0,1539,3.0,1006,4.0,1391,2.0,1182,4.0,146,3.0,1122,2.0
246,178,3.0,409,4.0,1518,4.0,501,3.0,902,4.0,322,4.0,213,4.0,1164,4.0,316,5.0
