group,item,user-1,rating-1,user-2,rating-2,user-3,rating-3,user-4,rating-4,user-5,rating-5,user-6,rating-6,user-7,rating-7,user-8,rating-8
4340,7,1334,5.0,1356,4.0,537,5.0,726,4.0,788,5.0,1364,5.0,532,3.0,254,3.0
4340,2,1334,4.0,1356,3.0,537,4.0,726,4.0,788,5.0,1364,4.0,532,5.0,254,3.0
4340,129,1334,4.0,1356,5.0,537,4.0,726,5.0,788,4.0,1364,4.0,532,5.0,254,5.0
4340,222,1334,4.0,1356,3.0,537,3.0,726,2.0,788,4.0,1364,4.0,532,3.0,254,4.0
4340,246,1334,4.0,1356,3.0,537,4.0,726,2.0,788,4.0,1364,4.0,532,4.0,254,3.0
4341,112,1253,2.0,1259,3.0,1694,3.0,146,4.0,1270,1.0,1314,2.0,166,4.0,405,3.0
4341,1,1253,4.0,1259,4.0,1694,4.0,146,2.0,1270,3.0,1314,3.0,166,5.0,405,4.0
4341,661,1253,4.0,1259,1.0,1694,4.0,146,3.0,1270,4.0,1314,3.0,166,3.0,405,4.0
4341,127,1253,1.0,1259,1.0,1694,4.0,146,4.0,1270,5.0,1314,3.0,166,2.0,405,3.0
4341,202,1253,3.0,1259,4.0,1694,4.0,146,2.0,1270,4.0,1314,2.0,166,4.0,405,5.0
4342,11,1694,4.0,281,3.0,585,2.0,483,4.0,107,4.0,1100,4.0,865,5.0,1638,4.0
4342,27,1694,3.0,281,2.0,585,2.0,483,2.0,107,2.0,1100,1.0,865,4.0,1638,1.0
4342,713,1694,4.0,281,3.0,585,2.0,483,4.0,107,4.0,1100,4.0,865,4.0,1638,4.0
4342,223,1694,4.0,281,3.0,585,3.0,483,3.0,107,3.0,1100,4.0,865,4.0,1638,5.0
4342,276,1694,3.0,281,3.0,585,2.0,483,3.0,107,5.0,1100,4.0,865,4.0,1638,2.0
4343,346,251,3.0,332,2.0,967,4.0,324,3.0,1182,3.0,1181,3.0,1564,1.0,227,2.0
4343,118,251,4.0,332,2.0,967,3.0,324,3.0,1182,4.0,1181,1.0,1564,2.0,227,1.0
4343,354,251,4.0,332,4.0,967,4.0,324,5.0,1182,5.0,1181,3.0,1564,3.0,227,3.0
4343,19,251,5.0,332,3.0,967,5.0,324,3.0,1182,4.0,1181,3.0,1564,3.0,227,2.0
4343,10,251,3.0,332,2.0,967,4.0,324,3.0,1182,4.0,1181,4.0,1564,5.0,227,4.0
4344,103,1017,4.0,1694,3.0,227,3.0,1642,2.0,924,2.0,166,3.0,177,3.0,1270,4.0
4344,232,1017,4.0,1694,4.0,227,5.0,1642,5.0,924,3.0,166,5.0,177,2.0,1270,2.0
4344,317,1017,3.0,1694,4.0,227,4.0,1642,5.0,924,5.0,166,5.0,177,3.0,1270,5.0
4344,83,1017,4.0,1694,4.0,227,3.0,1642,4.0,924,3.0,166,5.0,177,4.0,1270,3.0
4344,49,1017,5.0,1694,5.0,227,5.0,1642,5.0,924,5.0,166,5.0,177,2.0,1270,4.0
4345,124,1158,5.0,1694,4.0,280,4.0,1664,3.0,1181,3.0,34,5.0,615,5.0,1093,4.0
4345,162,1158,4.0,1694,3.0,280,2.0,1664,5.0,1181,4.0,34,4.0,615,3.0,1093,4.0
4345,169,1158,5.0,1694,4.0,280,4.0,1664,3.0,1181,4.0,34,1.0,615,5.0,1093,4.0
4345,200,1158,5.0,1694,5.0,280,3.0,1664,2.0,1181,3.0,34,4.0,615,5.0,1093,4.0
4345,127,1158,4.0,1694,4.0,280,3.0,1664,4.0,1181,5.0,34,5.0,615,3.0,1093,4.0
4346,103,281,4.0,1334,4.0,585,1.0,309,3.0,453,3.0,1564,2.0,1600,4.0,1057,3.0
4346,296,281,2.0,1334,4.0,585,3.0,309,3.0,453,4.0,1564,4.0,1600,4.0,1057,3.0
4346,154,281,3.0,1334,4.0,585,4.0,309,5.0,453,3.0,1564,5.0,1600,4.0,1057,3.0
4346,164,281,3.0,1334,4.0,585,5.0,309,3.0,453,4.0,1564,3.0,1600,2.0,1057,3.0
4346,25,281,2.0,1334,3.0,585,4.0,309,4.0,453,4.0,1564,1.0,1600,5.0,1057,2.0
4347,44,311,4.0,602,2.0,453,4.0,967,5.0,834,5.0,294,5.0,603,4.0,585,4.0
4347,106,311,4.0,602,2.0,453,4.0,967,5.0,834,3.0,294,4.0,603,5.0,585,3.0
4347,350,311,4.0,602,1.0,453,2.0,967,2.0,834,3.0,294,1.0,603,4.0,585,2.0
4347,444,311,5.0,602,4.0,453,4.0,967,1.0,834,2.0,294,5.0,603,4.0,585,3.0
4347,105,311,5.0,602,2.0,453,1.0,967,2.0,834,2.0,294,2.0,603,1.0,585,1.0
4348,8,294,5.0,1694,5.0,166,3.0,623,4.0,1552,4.0,34,5.0,576,3.0,1564,4.0
4348,124,294,5.0,1694,4.0,166,5.0,623,4.0,1552,3.0,34,5.0,576,3.0,1564,3.0
4348,164,294,2.0,1694,3.0,166,5.0,623,2.0,1552,5.0,34,4.0,576,3.0,1564,3.0
4348,246,294,5.0,1694,4.0,166,5.0,623,5.0,1552,4.0,34,4.0,576,5.0,1564,4.0
4348,354,294,5.0,1694,5.0,166,4.0,623,4.0,1552,5.0,34,5.0,576,5.0,1564,3.0
4349,38,51,3.0,1694,4.0,1278,3.0,1564,4.0,519,5.0,607,5.0,406,5.0,456,5.0
4349,128,51,5.0,1694,4.0,1278,4.0,1564,5.0,519,5.0,607,4.0,406,5.0,456,4.0
4349,234,51,3.0,1694,5.0,1278,4.0,1564,4.0,519,5.0,607,4.0,406,5.0,456,4.0
4349,556,51,4.0,1694,4.0,1278,4.0,1564,3.0,519,5.0,607,5.0,406,5.0,456,1.0
4349,113,51,5.0,1694,4.0,1278,3.0,1564,4.0,519,5.0,607,5.0,406,4.0,456,4.0
4350,558,636,5.0,1084,2.0,1006,2.0,281,1.0,806,2.0,1694,3.0,717,4.0,1253,1.0
4350,238,636,4.0,1084,3.0,1006,5.0,281,3.0,806,2.0,1694,4.0,717,4.0,1253,5.0
4350,562,636,4.0,1084,2.0,1006,3.0,281,2.0,806,2.0,1694,4.0,717,3.0,1253,2.0
4350,146,636,5.0,1084,3.0,1006,4.0,281,2.0,806,2.0,1694,4.0,717,4.0,1253,4.0
4350,210,636,5.0,1084,1.0,1006,5.0,281,3.0,806,3.0,1694,4.0,717,5.0,1253,5.0
4351,172,1314,1.0,281,2.0,1564,3.0,405,4.0,1017,4.0,585,5.0,834,4.0,294,3.0
4351,49,1314,4.0,281,3.0,1564,5.0,405,4.0,1017,5.0,585,4.0,834,3.0,294,3.0
4351,222,1314,4.0,281,3.0,1564,3.0,405,4.0,1017,3.0,585,4.0,834,5.0,294,5.0
4351,387,1314,2.0,281,1.0,1564,1.0,405,2.0,1017,2.0,585,3.0,834,5.0,294,3.0
4351,175,1314,1.0,281,2.0,1564,1.0,405,4.0,1017,5.0,585,4.0,834,5.0,294,5.0
4352,280,1253,3.0,1694,4.0,1084,3.0,1564,3.0,166,5.0,820,4.0,603,4.0,20,4.0
4352,424,1253,4.0,1694,4.0,1084,3.0,1564,2.0,166,5.0,820,4.0,603,3.0,20,5.0
4352,209,1253,4.0,1694,4.0,1084,2.0,1564,4.0,166,4.0,820,3.0,603,4.0,20,5.0
4352,184,1253,1.0,1694,2.0,1084,3.0,1564,2.0,166,3.0,820,4.0,603,3.0,20,3.0
4352,83,1253,4.0,1694,4.0,1084,4.0,1564,3.0,166,5.0,820,3.0,603,5.0,20,4.0
4353,1,166,5.0,834,2.0,623,4.0,101,3.0,254,3.0,167,5.0,865,3.0,1314,3.0
4353,579,166,1.0,834,2.0,623,4.0,101,4.0,254,2.0,167,3.0,865,5.0,1314,1.0
4353,38,166,5.0,834,3.0,623,4.0,101,4.0,254,3.0,167,4.0,865,4.0,1314,5.0
4353,264,166,3.0,834,3.0,623,4.0,101,3.0,254,3.0,167,3.0,865,4.0,1314,4.0
4353,166,166,4.0,834,2.0,623,3.0,101,3.0,254,2.0,167,4.0,865,4.0,1314,4.0
4354,324,834,3.0,1158,2.0,1433,2.0,227,1.0,1314,1.0,999,2.0,1564,1.0,1694,3.0
4354,442,834,5.0,1158,4.0,1433,2.0,227,3.0,1314,2.0,999,1.0,1564,1.0,1694,2.0
4354,595,834,3.0,1158,3.0,1433,2.0,227,3.0,1314,2.0,999,2.0,1564,3.0,1694,3.0
4354,42,834,5.0,1158,4.0,1433,3.0,227,3.0,1314,2.0,999,2.0,1564,4.0,1694,4.0
4354,268,834,2.0,1158,4.0,1433,2.0,227,2.0,1314,3.0,999,4.0,1564,2.0,1694,3.0
4355,112,697,3.0,281,3.0,101,3.0,967,5.0,1093,4.0,585,2.0,294,3.0,107,3.0
4355,214,697,2.0,281,3.0,101,3.0,967,4.0,1093,3.0,585,2.0,294,3.0,107,4.0
4355,134,697,4.0,281,2.0,101,2.0,967,5.0,1093,4.0,585,2.0,294,3.0,107,3.0
4355,113,697,4.0,281,3.0,101,3.0,967,5.0,1093,5.0,585,5.0,294,4.0,107,3.0
4355,377,697,1.0,281,2.0,101,3.0,967,4.0,1093,5.0,585,4.0,294,5.0,107,4.0
4356,422,1694,3.0,967,3.0,759,4.0,1278,2.0,1006,4.0,1314,4.0,166,4.0,456,1.0
4356,415,1694,4.0,967,3.0,759,4.0,1278,2.0,1006,4.0,1314,3.0,166,5.0,456,2.0
4356,238,1694,4.0,967,5.0,759,4.0,1278,3.0,1006,5.0,1314,5.0,166,5.0,456,4.0
4356,149,1694,4.0,967,5.0,759,4.0,1278,4.0,1006,4.0,1314,4.0,166,4.0,456,1.0
4356,231,1694,4.0,967,5.0,759,3.0,1278,4.0,1006,5.0,1314,4.0,166,4.0,456,3.0
4357,393,1603,4.0,489,1.0,107,3.0,406,4.0,461,3.0,603,3.0,1536,4.0,1193,4.0
4357,280,1603,5.0,489,5.0,107,4.0,406,4.0,461,4.0,603,4.0,1536,3.0,1193,5.0
4357,25,1603,3.0,489,2.0,107,4.0,406,1.0,461,4.0,603,2.0,1536,4.0,1193,4.0
4357,146,1603,5.0,489,2.0,107,3.0,406,4.0,461,3.0,603,4.0,1536,1.0,1193,4.0
4357,113,1603,5.0,489,5.0,107,3.0,406,4.0,461,4.0,603,5.0,1536,3.0,1193,5.0
4358,197,468,5.0,17,4.0,461,3.0,615,5.0,34,5.0,707,4.0,603,3.0,1606,5.0
4358,294,468,3.0,17,5.0,461,4.0,615,3.0,34,3.0,707,3.0,603,3.0,1606,4.0
4358,44,468,5.0,17,5.0,461,4.0,615,5.0,34,5.0,707,5.0,603,4.0,1606,5.0
4358,222,468,5.0,17,2.0,461,5.0,615,5.0,34,2.0,707,3.0,603,4.0,1606,5.0
4358,0,468,5.0,17,4.0,461,3.0,615,3.0,34,2.0,707,4.0,603,5.0,1606,5.0
4359,428,1694,5.0,1253,5.0,107,5.0,227,5.0,1314,5.0,759,3.0,1564,5.0,1711,5.0
4359,129,1694,5.0,1253,5.0,107,5.0,227,5.0,1314,5.0,759,5.0,1564,5.0,1711,4.0
4359,166,1694,5.0,1253,4.0,107,4.0,227,1.0,1314,4.0,759,2.0,1564,3.0,1711,4.0
4359,212,1694,3.0,1253,4.0,107,3.0,227,4.0,1314,4.0,759,3.0,1564,2.0,1711,4.0
4359,266,1694,3.0,1253,3.0,107,3.0,227,1.0,1314,2.0,759,4.0,1564,1.0,1711,3.0
4360,266,585,5.0,461,5.0,281,3.0,146,4.0,1314,2.0,865,3.0,483,4.0,254,3.0
4360,49,585,4.0,461,3.0,281,3.0,146,4.0,1314,4.0,865,5.0,483,4.0,254,4.0
4360,356,585,3.0,461,4.0,281,2.0,146,2.0,1314,3.0,865,4.0,483,3.0,254,4.0
4360,204,585,4.0,461,2.0,281,4.0,146,3.0,1314,4.0,865,4.0,483,4.0,254,4.0
4360,210,585,2.0,461,4.0,281,3.0,146,3.0,1314,5.0,865,5.0,483,4.0,254,2.0
4361,214,967,4.0,444,3.0,1638,3.0,1564,3.0,1694,4.0,1314,3.0,294,3.0,483,4.0
4361,72,967,5.0,444,4.0,1638,3.0,1564,4.0,1694,4.0,1314,5.0,294,5.0,483,4.0
4361,191,967,2.0,444,3.0,1638,1.0,1564,1.0,1694,2.0,1314,1.0,294,1.0,483,3.0
4361,358,967,5.0,444,4.0,1638,3.0,1564,4.0,1694,4.0,1314,4.0,294,5.0,483,4.0
4361,293,967,4.0,444,4.0,1638,4.0,1564,3.0,1694,3.0,1314,4.0,294,5.0,483,3.0
4362,377,378,4.0,1253,3.0,166,4.0,834,2.0,311,5.0,1564,2.0,133,4.0,1006,4.0
4362,346,378,2.0,1253,2.0,166,4.0,834,5.0,311,3.0,1564,1.0,133,1.0,1006,4.0
4362,415,378,2.0,1253,4.0,166,5.0,834,4.0,311,5.0,1564,3.0,133,4.0,1006,4.0
4362,355,378,4.0,1253,4.0,166,5.0,834,3.0,311,5.0,1564,3.0,133,4.0,1006,2.0
4362,68,378,4.0,1253,4.0,166,5.0,834,3.0,311,5.0,1564,1.0,133,5.0,1006,4.0
4363,58,166,1.0,1253,1.0,1564,3.0,351,3.0,1694,4.0,1210,3.0,1006,4.0,1314,2.0
4363,163,166,5.0,1253,5.0,1564,4.0,351,3.0,1694,4.0,1210,3.0,1006,4.0,1314,4.0
4363,39,166,3.0,1253,4.0,1564,4.0,351,4.0,1694,3.0,1210,1.0,1006,5.0,1314,5.0
4363,1,166,5.0,1253,4.0,1564,4.0,351,3.0,1694,4.0,1210,3.0,1006,3.0,1314,3.0
4363,161,166,4.0,1253,2.0,1564,3.0,351,4.0,1694,4.0,1210,3.0,1006,3.0,1314,2.0
4364,290,1314,3.0,1564,2.0,461,4.0,281,2.0,820,3.0,974,3.0,254,1.0,78,2.0
4364,36,1314,2.0,1564,3.0,461,4.0,281,2.0,820,4.0,974,4.0,254,3.0,78,3.0
4364,387,1314,2.0,1564,1.0,461,3.0,281,1.0,820,3.0,974,5.0,254,3.0,78,1.0
4364,274,1314,4.0,1564,3.0,461,5.0,281,4.0,820,3.0,974,4.0,254,4.0,78,4.0
4364,31,1314,3.0,1564,3.0,461,3.0,281,1.0,820,3.0,974,3.0,254,3.0,78,3.0
4365,27,357,4.0,1303,4.0,897,3.0,1253,1.0,1694,3.0,166,3.0,834,4.0,1642,4.0
4365,688,357,3.0,1303,3.0,897,3.0,1253,2.0,1694,3.0,166,4.0,834,2.0,1642,2.0
4365,234,357,5.0,1303,5.0,897,3.0,1253,5.0,1694,5.0,166,5.0,834,3.0,1642,5.0
4365,49,357,5.0,1303,5.0,897,4.0,1253,4.0,1694,5.0,166,5.0,834,3.0,1642,5.0
4365,54,357,5.0,1303,3.0,897,3.0,1253,4.0,1694,4.0,166,5.0,834,2.0,1642,5.0
4366,473,1333,2.0,1564,2.0,1694,4.0,967,3.0,166,4.0,1552,4.0,397,3.0,1017,3.0
4366,456,1333,2.0,1564,3.0,1694,4.0,967,5.0,166,5.0,1552,3.0,397,5.0,1017,3.0
4366,183,1333,5.0,1564,4.0,1694,4.0,967,5.0,166,5.0,1552,4.0,397,4.0,1017,5.0
4366,0,1333,4.0,1564,2.0,1694,4.0,967,4.0,166,3.0,1552,4.0,397,4.0,1017,4.0
4366,58,1333,4.0,1564,3.0,1694,4.0,967,2.0,166,1.0,1552,4.0,397,4.0,1017,4.0
4367,50,1314,4.0,537,4.0,726,3.0,623,2.0,453,2.0,967,5.0,351,3.0,1303,5.0
4367,352,1314,3.0,537,5.0,726,4.0,623,4.0,453,4.0,967,4.0,351,5.0,1303,4.0
4367,72,1314,5.0,537,3.0,726,3.0,623,5.0,453,4.0,967,5.0,351,4.0,1303,4.0
4367,541,1314,4.0,537,4.0,726,3.0,623,5.0,453,2.0,967,4.0,351,4.0,1303,4.0
4367,452,1314,4.0,537,4.0,726,3.0,623,3.0,453,4.0,967,4.0,351,3.0,1303,5.0
4368,343,1181,3.0,146,2.0,1158,3.0,967,4.0,1259,4.0,1253,3.0,405,4.0,18,3.0
4368,310,1181,5.0,146,5.0,1158,5.0,967,5.0,1259,5.0,1253,5.0,405,5.0,18,3.0
4368,207,1181,1.0,146,2.0,1158,5.0,967,5.0,1259,1.0,1253,3.0,405,1.0,18,3.0
4368,346,1181,3.0,146,4.0,1158,3.0,967,4.0,1259,2.0,1253,2.0,405,3.0,18,2.0
4368,113,1181,4.0,146,2.0,1158,4.0,967,5.0,1259,4.0,1253,4.0,405,3.0,18,3.0
4369,62,967,5.0,1433,5.0,1564,5.0,1314,5.0,585,5.0,717,2.0,1253,5.0,1694,4.0
4369,217,967,3.0,1433,2.0,1564,2.0,1314,2.0,585,3.0,717,2.0,1253,3.0,1694,3.0
4369,323,967,4.0,1433,3.0,1564,1.0,1314,3.0,585,2.0,717,2.0,1253,2.0,1694,3.0
4369,337,967,2.0,1433,2.0,1564,1.0,1314,1.0,585,3.0,717,1.0,1253,1.0,1694,3.0
4369,166,967,5.0,1433,3.0,1564,3.0,1314,4.0,585,2.0,717,5.0,1253,4.0,1694,5.0
4370,203,166,3.0,967,3.0,585,3.0,1093,4.0,311,3.0,280,3.0,1711,3.0,1564,2.0
4370,198,166,4.0,967,4.0,585,5.0,1093,5.0,311,4.0,280,4.0,1711,3.0,1564,2.0
4370,155,166,5.0,967,4.0,585,4.0,1093,4.0,311,4.0,280,3.0,1711,2.0,1564,2.0
4370,269,166,3.0,967,3.0,585,3.0,1093,1.0,311,2.0,280,2.0,1711,2.0,1564,1.0
4370,277,166,4.0,967,3.0,585,3.0,1093,4.0,311,3.0,280,1.0,1711,3.0,1564,1.0
4371,207,251,4.0,834,2.0,532,3.0,1694,4.0,905,5.0,603,4.0,405,1.0,717,5.0
4371,535,251,2.0,834,3.0,532,3.0,1694,3.0,905,3.0,603,4.0,405,3.0,717,3.0
4371,96,251,4.0,834,3.0,532,3.0,1694,5.0,905,4.0,603,5.0,405,3.0,717,2.0
4371,81,251,4.0,834,5.0,532,4.0,1694,5.0,905,4.0,603,4.0,405,5.0,717,3.0
4371,11,251,4.0,834,4.0,532,3.0,1694,4.0,905,3.0,603,5.0,405,5.0,717,5.0
4372,184,1253,1.0,1093,3.0,1564,2.0,1611,2.0,967,3.0,411,2.0,1344,3.0,1314,3.0
4372,15,1253,2.0,1093,5.0,1564,4.0,1611,1.0,967,5.0,411,5.0,1344,5.0,1314,3.0
4372,37,1253,5.0,1093,4.0,1564,4.0,1611,5.0,967,5.0,411,5.0,1344,4.0,1314,4.0
4372,281,1253,2.0,1093,1.0,1564,3.0,1611,3.0,967,4.0,411,3.0,1344,2.0,1314,3.0
4372,91,1253,4.0,1093,3.0,1564,3.0,1611,3.0,967,4.0,411,3.0,1344,4.0,1314,4.0
4373,196,1253,3.0,1606,3.0,1122,2.0,281,1.0,1694,3.0,1093,2.0,585,4.0,1314,1.0
4373,113,1253,4.0,1606,4.0,1122,3.0,281,3.0,1694,4.0,1093,5.0,585,5.0,1314,4.0
4373,713,1253,4.0,1606,4.0,1122,3.0,281,3.0,1694,4.0,1093,4.0,585,2.0,1314,4.0
4373,129,1253,5.0,1606,5.0,1122,5.0,281,3.0,1694,5.0,1093,5.0,585,4.0,1314,5.0
4373,287,1253,1.0,1606,3.0,1122,2.0,281,4.0,1694,4.0,1093,4.0,585,3.0,1314,3.0
4374,277,1181,1.0,1025,3.0,890,2.0,78,2.0,456,3.0,166,4.0,254,3.0,1091,5.0
4374,274,1181,3.0,1025,4.0,890,4.0,78,4.0,456,3.0,166,4.0,254,4.0,1091,5.0
4374,551,1181,5.0,1025,4.0,890,3.0,78,3.0,456,2.0,166,4.0,254,3.0,1091,5.0
4374,181,1181,1.0,1025,2.0,890,4.0,78,3.0,456,3.0,166,5.0,254,1.0,1091,2.0
4374,209,1181,4.0,1025,4.0,890,3.0,78,3.0,456,2.0,166,4.0,254,3.0,1091,5.0
4375,110,585,2.0,1564,3.0,1254,4.0,840,3.0,865,1.0,453,4.0,1182,3.0,1006,5.0
4375,533,585,2.0,1564,2.0,1254,2.0,840,4.0,865,4.0,453,3.0,1182,4.0,1006,4.0
4375,178,585,2.0,1564,3.0,1254,3.0,840,4.0,865,4.0,453,4.0,1182,4.0,1006,5.0
4375,35,585,3.0,1564,4.0,1254,4.0,840,3.0,865,5.0,453,3.0,1182,4.0,1006,5.0
4375,558,585,2.0,1564,2.0,1254,2.0,840,3.0,865,5.0,453,4.0,1182,4.0,1006,2.0
4376,26,834,2.0,1314,4.0,1070,5.0,227,4.0,311,5.0,1564,3.0,1253,4.0,166,2.0
4376,138,834,3.0,1314,2.0,1070,3.0,227,2.0,311,3.0,1564,2.0,1253,4.0,166,4.0
4376,209,834,3.0,1314,5.0,1070,4.0,227,4.0,311,2.0,1564,4.0,1253,4.0,166,4.0
4376,39,834,3.0,1314,5.0,1070,4.0,227,5.0,311,4.0,1564,4.0,1253,4.0,166,3.0
4376,267,834,2.0,1314,4.0,1070,3.0,227,3.0,311,4.0,1564,4.0,1253,4.0,166,5.0
4377,195,251,3.0,1694,4.0,1314,3.0,888,3.0,166,3.0,1253,1.0,1564,2.0,1638,1.0
4377,72,251,3.0,1694,4.0,1314,5.0,888,5.0,166,5.0,1253,3.0,1564,4.0,1638,3.0
4377,26,251,2.0,1694,5.0,1314,4.0,888,5.0,166,2.0,1253,4.0,1564,3.0,1638,4.0
4377,214,251,3.0,1694,4.0,1314,3.0,888,3.0,166,5.0,1253,5.0,1564,3.0,1638,3.0
4377,8,251,5.0,1694,5.0,1314,4.0,888,4.0,166,3.0,1253,5.0,1564,4.0,1638,5.0
4378,390,1047,4.0,1084,4.0,1638,3.0,405,2.0,480,4.0,1564,2.0,943,3.0,1006,4.0
4378,416,1047,5.0,1084,4.0,1638,4.0,405,4.0,480,4.0,1564,3.0,943,4.0,1006,4.0
4378,109,1047,5.0,1084,3.0,1638,4.0,405,5.0,480,5.0,1564,3.0,943,4.0,1006,5.0
4378,73,1047,4.0,1084,3.0,1638,2.0,405,2.0,480,4.0,1564,4.0,943,4.0,1006,5.0
4378,15,1047,5.0,1084,3.0,1638,3.0,405,4.0,480,4.0,1564,4.0,943,5.0,1006,5.0
4379,446,865,4.0,351,4.0,166,2.0,585,1.0,967,2.0,1253,2.0,1564,2.0,1433,3.0
4379,110,865,1.0,351,4.0,166,5.0,585,2.0,967,5.0,1253,5.0,1564,3.0,1433,4.0
4379,277,865,5.0,351,1.0,166,4.0,585,3.0,967,3.0,1253,3.0,1564,1.0,1433,3.0
4379,377,865,5.0,351,4.0,166,4.0,585,4.0,967,4.0,1253,3.0,1564,2.0,1433,3.0
4379,415,865,5.0,351,4.0,166,5.0,585,4.0,967,3.0,1253,4.0,1564,3.0,1433,3.0
4380,562,864,4.0,520,3.0,461,3.0,1711,3.0,1694,4.0,254,1.0,281,2.0,1253,2.0
4380,49,864,4.0,520,5.0,461,3.0,1711,4.0,1694,5.0,254,4.0,281,3.0,1253,4.0
4380,290,864,3.0,520,2.0,461,4.0,1711,2.0,1694,2.0,254,1.0,281,2.0,1253,3.0
4380,586,864,3.0,520,3.0,461,3.0,1711,3.0,1694,4.0,254,3.0,281,2.0,1253,2.0
4380,85,864,4.0,520,4.0,461,3.0,1711,3.0,1694,5.0,254,4.0,281,5.0,1253,4.0
4381,1,166,5.0,468,4.0,717,2.0,1270,3.0,101,3.0,967,5.0,1606,5.0,1253,4.0
4381,185,166,5.0,468,5.0,717,5.0,1270,4.0,101,3.0,967,4.0,1606,4.0,1253,4.0
4381,106,166,2.0,468,4.0,717,2.0,1270,4.0,101,2.0,967,5.0,1606,4.0,1253,2.0
4381,21,166,4.0,468,3.0,717,4.0,1270,2.0,101,2.0,967,2.0,1606,3.0,1253,4.0
4381,90,166,4.0,468,3.0,717,3.0,1270,4.0,101,5.0,967,5.0,1606,4.0,1253,3.0
4382,446,1564,2.0,967,2.0,1694,4.0,330,3.0,453,4.0,1253,2.0,1334,2.0,166,2.0
4382,239,1564,4.0,967,5.0,1694,4.0,330,5.0,453,4.0,1253,5.0,1334,4.0,166,5.0
4382,81,1564,4.0,967,5.0,1694,5.0,330,5.0,453,4.0,1253,5.0,1334,4.0,166,4.0
4382,9,1564,3.0,967,4.0,1694,3.0,330,3.0,453,2.0,1253,3.0,1334,4.0,166,4.0
4382,97,1564,1.0,967,4.0,1694,4.0,330,4.0,453,3.0,1253,4.0,1334,4.0,166,3.0
4383,538,967,4.0,1235,5.0,1564,2.0,280,2.0,585,3.0,576,2.0,865,5.0,1158,5.0
4383,471,967,3.0,1235,3.0,1564,2.0,280,4.0,585,4.0,576,4.0,865,5.0,1158,5.0
4383,36,967,5.0,1235,5.0,1564,3.0,280,3.0,585,2.0,576,4.0,865,5.0,1158,5.0
4383,314,967,4.0,1235,3.0,1564,3.0,280,3.0,585,3.0,576,3.0,865,5.0,1158,5.0
4383,155,967,4.0,1235,3.0,1564,2.0,280,3.0,585,4.0,576,3.0,865,5.0,1158,5.0
4384,183,1144,3.0,1006,4.0,1314,5.0,1318,4.0,1093,4.0,1377,5.0,834,4.0,468,5.0
4384,161,1144,3.0,1006,3.0,1314,2.0,1318,3.0,1093,2.0,1377,4.0,834,4.0,468,5.0
4384,109,1144,5.0,1006,5.0,1314,5.0,1318,4.0,1093,5.0,1377,5.0,834,3.0,468,2.0
4384,188,1144,4.0,1006,4.0,1314,3.0,1318,3.0,1093,4.0,1377,5.0,834,5.0,468,5.0
4384,375,1144,4.0,1006,5.0,1314,4.0,1318,4.0,1093,4.0,1377,5.0,834,5.0,468,4.0
4385,132,1158,4.0,405,4.0,865,1.0,1253,2.0,456,2.0,1670,3.0,451,1.0,1093,1.0
4385,11,1158,4.0,405,5.0,865,5.0,1253,4.0,456,2.0,1670,3.0,451,2.0,1093,5.0
4385,780,1158,3.0,405,1.0,865,5.0,1253,1.0,456,1.0,1670,3.0,451,3.0,1093,1.0
4385,42,1158,4.0,405,5.0,865,5.0,1253,2.0,456,1.0,1670,3.0,451,4.0,1093,3.0
4385,38,1158,5.0,405,5.0,865,4.0,1253,5.0,456,5.0,1670,5.0,451,4.0,1093,5.0
4386,358,1638,3.0,254,3.0,1253,4.0,1694,4.0,947,5.0,738,2.0,726,3.0,681,3.0
4386,62,1638,4.0,254,4.0,1253,5.0,1694,4.0,947,5.0,738,2.0,726,4.0,681,5.0
4386,61,1638,4.0,254,4.0,1253,3.0,1694,4.0,947,5.0,738,3.0,726,4.0,681,4.0
4386,741,1638,5.0,254,4.0,1253,4.0,1694,5.0,947,5.0,738,2.0,726,3.0,681,5.0
4386,109,1638,4.0,254,5.0,1253,5.0,1694,5.0,947,2.0,738,5.0,726,5.0,681,4.0
4387,23,967,5.0,1564,5.0,820,3.0,1093,5.0,999,3.0,468,4.0,146,5.0,697,4.0
4387,180,967,5.0,1564,3.0,820,2.0,1093,4.0,999,4.0,468,4.0,146,4.0,697,2.0
4387,196,967,3.0,1564,2.0,820,3.0,1093,2.0,999,3.0,468,3.0,146,2.0,697,4.0
4387,419,967,2.0,1564,1.0,820,2.0,1093,1.0,999,2.0,468,2.0,146,1.0,697,2.0
4387,483,967,3.0,1564,1.0,820,3.0,1093,3.0,999,1.0,468,4.0,146,2.0,697,2.0
4388,96,1314,2.0,405,3.0,1564,3.0,834,3.0,1093,3.0,251,4.0,999,4.0,1694,5.0
4388,595,1314,2.0,405,3.0,1564,3.0,834,3.0,1093,3.0,251,3.0,999,2.0,1694,3.0
4388,38,1314,5.0,405,5.0,1564,4.0,834,3.0,1093,5.0,251,5.0,999,3.0,1694,4.0
4388,172,1314,1.0,405,4.0,1564,3.0,834,4.0,1093,1.0,251,4.0,999,2.0,1694,4.0
4388,273,1314,1.0,405,1.0,1564,1.0,834,2.0,1093,2.0,251,2.0,999,2.0,1694,2.0
4389,197,585,4.0,1182,3.0,1564,3.0,311,4.0,453,2.0,1054,3.0,227,3.0,834,5.0
