group,item,user-1,rating-1,user-2,rating-2,user-3,rating-3,user-4,rating-4,user-5,rating-5
5655,272,1642,3.0,1093,2.0,834,5.0,1303,3.0,453,3.0
5655,688,1642,2.0,1093,4.0,834,2.0,1303,3.0,453,4.0
5655,152,1642,4.0,1093,4.0,834,4.0,1303,3.0,453,4.0
5656,220,101,1.0,483,4.0,585,4.0,865,4.0,602,3.0
5656,144,101,4.0,483,3.0,585,3.0,865,5.0,602,2.0
5656,276,101,1.0,483,3.0,585,2.0,865,4.0,602,1.0
5656,52,101,2.0,483,2.0,585,3.0,865,5.0,602,2.0
5656,49,101,2.0,483,4.0,585,4.0,865,5.0,602,4.0
5657,350,1564,1.0,453,2.0,967,2.0,603,4.0,227,1.0
5657,92,1564,3.0,453,4.0,967,5.0,603,5.0,227,2.0
5657,172,1564,3.0,453,3.0,967,5.0,603,5.0,227,5.0
5657,309,1564,2.0,453,3.0,967,2.0,603,3.0,227,1.0
5657,152,1564,4.0,453,4.0,967,5.0,603,3.0,227,2.0
5658,343,1694,3.0,1564,2.0,1006,3.0,227,2.0,1253,3.0
5658,207,1694,4.0,1564,3.0,1006,3.0,227,3.0,1253,3.0
5658,113,1694,4.0,1564,4.0,1006,5.0,227,5.0,1253,4.0
5658,675,1694,2.0,1564,1.0,1006,2.0,227,4.0,1253,1.0
5658,35,1694,4.0,1564,4.0,1006,5.0,227,3.0,1253,1.0
5659,452,483,4.0,967,4.0,107,4.0,1314,4.0,306,5.0
5659,42,483,3.0,967,4.0,107,4.0,1314,2.0,306,3.0
5659,105,483,4.0,967,2.0,107,1.0,1314,4.0,306,4.0
5659,290,483,3.0,967,4.0,107,3.0,1314,3.0,306,1.0
5659,193,483,5.0,967,4.0,107,5.0,1314,5.0,306,3.0
5660,438,1093,3.0,167,4.0,1253,4.0,1314,4.0,602,5.0
5660,51,1093,5.0,167,4.0,1253,4.0,1314,4.0,602,4.0
5660,113,1093,5.0,167,5.0,1253,4.0,1314,4.0,602,1.0
5660,649,1093,4.0,167,5.0,1253,2.0,1314,3.0,602,1.0
5660,273,1093,2.0,167,5.0,1253,1.0,1314,1.0,602,1.0
5661,207,1711,5.0,1158,5.0,1181,1.0,146,2.0,1564,3.0
5661,130,1711,1.0,1158,5.0,1181,4.0,146,3.0,1564,3.0
5661,36,1711,3.0,1158,5.0,1181,5.0,146,2.0,1564,3.0
5661,175,1711,4.0,1158,3.0,1181,3.0,146,3.0,1564,1.0
5661,270,1711,5.0,1158,5.0,1181,3.0,146,4.0,1564,2.0
5662,207,1006,3.0,1694,4.0,603,4.0,254,1.0,717,5.0
5662,319,1006,4.0,1694,4.0,603,3.0,254,2.0,717,4.0
5662,627,1006,4.0,1694,4.0,603,4.0,254,4.0,717,3.0
5662,71,1006,5.0,1694,5.0,603,4.0,254,4.0,717,5.0
5662,11,1006,4.0,1694,4.0,603,5.0,254,5.0,717,5.0
5663,311,1182,4.0,1093,3.0,967,3.0,1694,4.0,146,3.0
5663,68,1182,5.0,1093,5.0,967,4.0,1694,4.0,146,5.0
5663,22,1182,3.0,1093,3.0,967,5.0,1694,4.0,146,4.0
5663,217,1182,2.0,1093,4.0,967,3.0,1694,3.0,146,4.0
5663,180,1182,4.0,1093,4.0,967,5.0,1694,4.0,146,4.0
5664,155,1253,4.0,1544,3.0,167,3.0,405,4.0,623,4.0
5664,106,1253,2.0,1544,3.0,167,5.0,405,4.0,623,2.0
5664,255,1253,4.0,1544,3.0,167,4.0,405,2.0,623,4.0
5664,460,1253,5.0,1544,3.0,167,4.0,405,5.0,623,4.0
5664,207,1253,3.0,1544,3.0,167,2.0,405,1.0,623,1.0
5665,215,967,4.0,294,4.0,444,4.0,1182,4.0,166,2.0
5665,68,967,4.0,294,5.0,444,4.0,1182,5.0,166,5.0
5665,83,967,5.0,294,5.0,444,4.0,1182,5.0,166,5.0
5665,353,967,4.0,294,3.0,444,2.0,1182,4.0,166,4.0
5665,219,967,5.0,294,4.0,444,3.0,1182,5.0,166,5.0
5666,579,71,4.0,585,3.0,1084,3.0,1642,2.0,483,2.0
5666,85,71,4.0,585,3.0,1084,3.0,1642,5.0,483,4.0
5666,97,71,5.0,585,5.0,1084,3.0,1642,3.0,483,3.0
5666,142,71,4.0,585,2.0,1084,3.0,1642,3.0,483,2.0
5666,23,71,5.0,585,5.0,1084,4.0,1642,4.0,483,3.0
5667,480,251,3.0,1564,3.0,603,4.0,397,3.0,468,4.0
5667,272,251,2.0,1564,2.0,603,4.0,397,1.0,468,3.0
5667,347,251,3.0,1564,2.0,603,4.0,397,2.0,468,3.0
5667,103,251,5.0,1564,2.0,603,4.0,397,3.0,468,5.0
5667,21,251,5.0,1564,3.0,603,3.0,397,2.0,468,3.0
5668,361,1564,2.0,444,1.0,227,1.0,834,2.0,451,3.0
5668,583,1564,2.0,444,3.0,227,3.0,834,2.0,451,3.0
5668,109,1564,3.0,444,5.0,227,5.0,834,3.0,451,5.0
5668,222,1564,3.0,444,4.0,227,1.0,834,5.0,451,4.0
5668,357,1564,2.0,444,3.0,227,3.0,834,4.0,451,3.0
5669,120,167,5.0,1564,1.0,967,3.0,1235,4.0,166,1.0
5669,27,167,5.0,1564,3.0,967,3.0,1235,5.0,166,3.0
5669,275,167,3.0,1564,2.0,967,4.0,1235,5.0,166,4.0
5669,180,167,3.0,1564,3.0,967,5.0,1235,3.0,166,4.0
5669,529,167,2.0,1564,1.0,967,2.0,1235,2.0,166,5.0
5670,170,1006,5.0,1093,4.0,166,5.0,1314,4.0,1635,3.0
5670,585,1006,4.0,1093,2.0,166,3.0,1314,3.0,1635,4.0
5670,162,1006,4.0,1093,4.0,166,5.0,1314,3.0,1635,3.0
5670,411,1006,1.0,1093,4.0,166,4.0,1314,2.0,1635,3.0
5670,59,1006,3.0,1093,3.0,166,3.0,1314,4.0,1635,2.0
5671,99,456,2.0,146,5.0,988,5.0,254,2.0,166,3.0
5671,172,456,2.0,146,2.0,988,3.0,254,2.0,166,3.0
5671,219,456,3.0,146,3.0,988,3.0,254,4.0,166,5.0
5671,229,456,4.0,146,5.0,988,4.0,254,4.0,166,5.0
5671,110,456,3.0,146,3.0,988,1.0,254,3.0,166,5.0
5672,389,1694,4.0,1054,4.0,834,3.0,221,3.0,281,3.0
5672,180,1694,4.0,1054,4.0,834,5.0,221,3.0,281,3.0
5672,197,1694,4.0,1054,3.0,834,5.0,221,3.0,281,3.0
5672,332,1694,3.0,1054,4.0,834,5.0,221,2.0,281,1.0
5672,15,1694,4.0,1054,4.0,834,3.0,221,5.0,281,3.0
5673,58,1606,4.0,1314,2.0,281,1.0,1253,1.0,1182,4.0
5673,238,1606,5.0,1314,5.0,281,3.0,1253,5.0,1182,4.0
5673,2,1606,4.0,1314,4.0,281,5.0,1253,4.0,1182,3.0
5673,129,1606,5.0,1314,5.0,281,3.0,1253,5.0,1182,4.0
5673,649,1606,5.0,1314,3.0,281,2.0,1253,2.0,1182,2.0
5674,283,1694,4.0,1181,4.0,1158,5.0,405,4.0,1253,3.0
5674,669,1694,4.0,1181,3.0,1158,5.0,405,3.0,1253,4.0
5674,270,1694,3.0,1181,3.0,1158,5.0,405,2.0,1253,2.0
5674,343,1694,3.0,1181,3.0,1158,3.0,405,4.0,1253,3.0
5674,68,1694,4.0,1181,1.0,1158,3.0,405,4.0,1253,4.0
5675,333,820,3.0,167,3.0,1093,3.0,479,2.0,1333,1.0
5675,33,820,3.0,167,3.0,1093,3.0,479,3.0,1333,4.0
5675,323,820,3.0,167,1.0,1093,1.0,479,1.0,1333,4.0
5675,368,820,3.0,167,5.0,1093,2.0,479,5.0,1333,4.0
5675,316,820,2.0,167,3.0,1093,2.0,479,1.0,1333,4.0
5676,447,1100,2.0,1333,2.0,603,4.0,1611,2.0,453,3.0
5676,61,1100,5.0,1333,3.0,603,4.0,1611,5.0,453,3.0
5676,90,1100,3.0,1333,3.0,603,4.0,1611,3.0,453,2.0
5676,11,1100,4.0,1333,5.0,603,5.0,1611,4.0,453,5.0
5676,44,1100,3.0,1333,5.0,603,4.0,1611,4.0,453,4.0
5677,166,1564,3.0,166,4.0,281,4.0,1314,4.0,405,4.0
5677,255,1564,4.0,166,4.0,281,3.0,1314,4.0,405,2.0
5677,73,1564,4.0,166,5.0,281,4.0,1314,4.0,405,2.0
5677,184,1564,2.0,166,3.0,281,3.0,1314,3.0,405,3.0
5677,529,1564,1.0,166,5.0,281,1.0,1314,2.0,405,3.0
5678,464,967,3.0,1084,3.0,1093,3.0,281,1.0,1182,4.0
5678,205,967,5.0,1084,3.0,1093,3.0,281,3.0,1182,4.0
5678,112,967,5.0,1084,3.0,1093,4.0,281,3.0,1182,2.0
5678,97,967,4.0,1084,3.0,1093,4.0,281,3.0,1182,4.0
5678,256,967,4.0,1084,2.0,1093,3.0,281,1.0,1182,4.0
5679,426,254,3.0,1642,1.0,726,3.0,417,4.0,166,5.0
5679,23,254,5.0,1642,4.0,726,4.0,417,3.0,166,5.0
5679,149,254,4.0,1642,4.0,726,4.0,417,3.0,166,4.0
5679,436,254,3.0,1642,3.0,726,5.0,417,4.0,166,4.0
5679,579,254,2.0,1642,2.0,726,2.0,417,2.0,166,1.0
5680,62,585,5.0,1564,5.0,1006,5.0,461,4.0,351,3.0
5680,364,585,3.0,1564,3.0,1006,3.0,461,2.0,351,1.0
5680,106,585,3.0,1564,3.0,1006,4.0,461,4.0,351,4.0
5680,272,585,2.0,1564,2.0,1006,3.0,461,4.0,351,3.0
5680,413,585,3.0,1564,4.0,1006,4.0,461,3.0,351,3.0
5681,106,1093,3.0,1025,1.0,1314,1.0,254,4.0,585,3.0
5681,212,1093,3.0,1025,2.0,1314,4.0,254,3.0,585,2.0
5681,107,1093,5.0,1025,1.0,1314,4.0,254,3.0,585,4.0
5681,361,1093,3.0,1025,2.0,1314,1.0,254,1.0,585,4.0
5681,711,1093,1.0,1025,1.0,1314,2.0,254,2.0,585,1.0
5682,106,1552,4.0,1377,2.0,405,4.0,1314,1.0,585,3.0
5682,124,1552,3.0,1377,4.0,405,3.0,1314,5.0,585,3.0
5682,26,1552,5.0,1377,4.0,405,5.0,1314,4.0,585,5.0
5682,19,1552,4.0,1377,3.0,405,5.0,1314,2.0,585,3.0
5682,103,1552,3.0,1377,3.0,405,3.0,1314,2.0,585,1.0
5683,462,1047,3.0,1253,5.0,1564,5.0,1638,5.0,1314,4.0
5683,148,1047,5.0,1253,1.0,1564,3.0,1638,2.0,1314,3.0
5683,202,1047,3.0,1253,3.0,1564,3.0,1638,2.0,1314,2.0
5683,442,1047,2.0,1253,4.0,1564,1.0,1638,2.0,1314,2.0
5683,31,1047,2.0,1253,4.0,1564,3.0,1638,2.0,1314,3.0
5684,247,1638,3.0,334,3.0,254,3.0,500,5.0,1253,3.0
5684,34,1638,4.0,334,5.0,254,3.0,500,4.0,1253,5.0
5684,456,1638,2.0,334,5.0,254,2.0,500,4.0,1253,4.0
5684,198,1638,4.0,334,4.0,254,3.0,500,5.0,1253,4.0
5684,181,1638,3.0,334,3.0,254,1.0,500,5.0,1253,2.0
5685,281,988,1.0,1564,3.0,623,4.0,1253,2.0,166,4.0
5685,113,988,1.0,1564,4.0,623,4.0,1253,4.0,166,5.0
5685,280,988,3.0,1564,3.0,623,5.0,1253,3.0,166,5.0
5685,30,988,1.0,1564,3.0,623,3.0,1253,4.0,166,4.0
5685,314,988,3.0,1564,3.0,623,3.0,1253,3.0,166,5.0
5686,564,1025,1.0,999,3.0,405,4.0,1093,4.0,834,5.0
5686,49,1025,2.0,999,5.0,405,4.0,1093,5.0,834,3.0
5686,98,1025,1.0,999,2.0,405,3.0,1093,4.0,834,5.0
5686,571,1025,3.0,999,3.0,405,3.0,1093,1.0,834,2.0
5686,9,1025,5.0,999,4.0,405,3.0,1093,5.0,834,3.0
5687,323,1006,3.0,167,1.0,1333,4.0,166,4.0,967,4.0
5687,69,1006,5.0,167,3.0,1333,5.0,166,5.0,967,5.0
5687,193,1006,4.0,167,5.0,1333,4.0,166,5.0,967,4.0
5687,473,1006,3.0,167,2.0,1333,2.0,166,4.0,967,3.0
5687,223,1006,4.0,167,4.0,1333,2.0,166,5.0,967,4.0
5688,104,865,5.0,294,2.0,1093,2.0,444,3.0,967,4.0
5688,181,865,2.0,294,2.0,1093,5.0,444,3.0,967,4.0
5688,162,865,5.0,294,4.0,1093,4.0,444,3.0,967,4.0
5688,167,865,4.0,294,4.0,1093,2.0,444,4.0,967,4.0
5688,93,865,5.0,294,5.0,1093,3.0,444,2.0,967,4.0
5689,443,943,3.0,602,3.0,585,4.0,52,4.0,1182,3.0
5689,135,943,3.0,602,2.0,585,4.0,52,5.0,1182,3.0
5689,54,943,4.0,602,4.0,585,3.0,52,5.0,1182,5.0
5689,266,943,3.0,602,2.0,585,5.0,52,1.0,1182,4.0
5689,51,943,5.0,602,4.0,585,5.0,52,5.0,1182,3.0
5690,347,865,5.0,1093,3.0,78,3.0,585,3.0,461,3.0
5690,269,865,5.0,1093,1.0,78,1.0,585,3.0,461,1.0
5690,52,865,5.0,1093,3.0,78,2.0,585,3.0,461,2.0
5690,385,865,5.0,1093,3.0,78,3.0,585,3.0,461,1.0
5690,230,865,4.0,1093,4.0,78,5.0,585,3.0,461,3.0
5691,117,690,3.0,831,3.0,967,3.0,585,4.0,1564,2.0
5691,323,690,3.0,831,3.0,967,4.0,585,2.0,1564,1.0
5691,168,690,3.0,831,3.0,967,4.0,585,4.0,1564,5.0
5691,73,690,4.0,831,1.0,967,5.0,585,4.0,1564,4.0
5691,25,690,4.0,831,3.0,967,2.0,585,4.0,1564,1.0
5692,580,806,3.0,483,4.0,1253,4.0,1006,5.0,967,3.0
5692,50,806,4.0,483,4.0,1253,4.0,1006,4.0,967,5.0
5692,193,806,4.0,483,5.0,1253,5.0,1006,4.0,967,4.0
5692,358,806,2.0,483,4.0,1253,4.0,1006,5.0,967,5.0
5692,31,806,3.0,483,3.0,1253,4.0,1006,4.0,967,4.0
5693,206,1314,2.0,1433,2.0,864,3.0,585,3.0,228,3.0
5693,89,1314,3.0,1433,3.0,864,3.0,585,3.0,228,2.0
5693,36,1314,2.0,1433,3.0,864,4.0,585,2.0,228,3.0
5693,109,1314,5.0,1433,4.0,864,5.0,585,3.0,228,3.0
5693,287,1314,3.0,1433,3.0,864,4.0,585,3.0,228,1.0
5694,430,585,2.0,967,2.0,999,4.0,1564,3.0,166,2.0
5694,193,585,4.0,967,4.0,999,5.0,1564,4.0,166,5.0
5694,69,585,4.0,967,5.0,999,5.0,1564,5.0,166,5.0
5694,444,585,3.0,967,1.0,999,1.0,1564,1.0,166,1.0
5694,138,585,2.0,967,3.0,999,2.0,1564,2.0,166,4.0
5695,38,294,5.0,1158,5.0,585,4.0,451,4.0,397,5.0
5695,314,294,4.0,1158,5.0,585,3.0,451,3.0,397,3.0
5695,52,294,3.0,1158,4.0,585,3.0,451,3.0,397,3.0
5695,188,294,1.0,1158,5.0,585,4.0,451,4.0,397,4.0
5695,125,294,1.0,1158,4.0,585,1.0,451,4.0,397,3.0
5696,163,1169,4.0,1564,4.0,1006,4.0,1253,5.0,1026,5.0
5696,559,1169,3.0,1564,2.0,1006,3.0,1253,3.0,1026,4.0
5696,129,1169,5.0,1564,5.0,1006,5.0,1253,5.0,1026,5.0
5696,223,1169,4.0,1564,2.0,1006,4.0,1253,4.0,1026,5.0
5696,487,1169,4.0,1564,3.0,1006,4.0,1253,4.0,1026,5.0
5697,292,258,4.0,585,3.0,1093,4.0,1182,4.0,967,4.0
5697,41,258,4.0,585,3.0,1093,3.0,1182,2.0,967,1.0
5697,4,258,4.0,585,3.0,1093,3.0,1182,4.0,967,2.0
5697,54,258,4.0,585,3.0,1093,4.0,1182,5.0,967,5.0
5697,215,258,4.0,585,2.0,1093,4.0,1182,4.0,967,4.0
5698,24,555,2.0,999,1.0,967,2.0,166,3.0,1241,3.0
5698,102,555,4.0,999,2.0,967,2.0,166,4.0,1241,3.0
5698,90,555,2.0,999,2.0,967,5.0,166,4.0,1241,4.0
5698,46,555,3.0,999,5.0,967,5.0,166,5.0,1241,5.0
5698,40,555,4.0,999,5.0,967,4.0,166,5.0,1241,3.0
5699,188,585,4.0,227,5.0,1093,4.0,834,5.0,722,2.0
5699,595,585,2.0,227,3.0,1093,3.0,834,3.0,722,1.0
5699,292,585,3.0,227,3.0,1093,4.0,834,3.0,722,3.0
5699,69,585,4.0,227,5.0,1093,5.0,834,3.0,722,3.0
5699,160,585,2.0,227,2.0,1093,3.0,834,5.0,722,3.0
5700,543,1694,4.0,1182,4.0,1093,2.0,1253,3.0,822,5.0
5700,83,1694,4.0,1182,5.0,1093,5.0,1253,4.0,822,4.0
5700,394,1694,2.0,1182,3.0,1093,4.0,1253,4.0,822,3.0
5700,162,1694,3.0,1182,4.0,1093,4.0,1253,3.0,822,3.0
5700,207,1694,4.0,1182,4.0,1093,5.0,1253,3.0,822,4.0
5701,415,258,3.0,1694,4.0,1253,4.0,1564,3.0,1642,4.0
5701,137,258,4.0,1694,4.0,1253,2.0,1564,2.0,1642,4.0
5701,248,258,5.0,1694,5.0,1253,4.0,1564,3.0,1642,3.0
5701,555,258,5.0,1694,4.0,1253,4.0,1564,4.0,1642,5.0
5701,141,258,4.0,1694,4.0,1253,1.0,1564,2.0,1642,3.0
5702,188,1314,3.0,1093,4.0,1158,5.0,1253,3.0,451,4.0
5702,167,1314,2.0,1093,2.0,1158,4.0,1253,2.0,451,3.0
5702,559,1314,1.0,1093,4.0,1158,3.0,1253,3.0,451,3.0
5702,19,1314,2.0,1093,3.0,1158,4.0,1253,4.0,451,5.0
5702,280,1314,3.0,1093,3.0,1158,5.0,1253,3.0,451,4.0
5703,329,166,1.0,1564,1.0,834,3.0,1182,1.0,1314,1.0
5703,238,166,5.0,1564,4.0,834,3.0,1182,4.0,1314,5.0
5703,135,166,2.0,1564,3.0,834,3.0,1182,3.0,1314,3.0
5703,423,166,1.0,1564,2.0,834,5.0,1182,3.0,1314,1.0
5703,197,166,4.0,1564,3.0,834,5.0,1182,3.0,1314,4.0
5704,314,1694,4.0,585,3.0,865,5.0,1253,3.0,1564,3.0
5704,199,1694,3.0,585,3.0,865,3.0,1253,3.0,1564,3.0
5704,361,1694,3.0,585,4.0,865,5.0,1253,1.0,1564,2.0
5704,23,1694,4.0,585,5.0,865,5.0,1253,2.0,1564,5.0
5704,195,1694,4.0,585,3.0,865,4.0,1253,1.0,1564,2.0
5705,26,1314,4.0,1503,4.0,1565,4.0,166,2.0,456,3.0
5705,11,1314,5.0,1503,4.0,1565,4.0,166,5.0,456,2.0
5705,124,1314,5.0,1503,4.0,1565,5.0,166,5.0,456,3.0
5705,202,1314,2.0,1503,3.0,1565,5.0,166,4.0,456,2.0
5705,426,1314,4.0,1503,4.0,1565,5.0,166,5.0,456,5.0
5706,322,1181,4.0,1093,3.0,281,2.0,1158,4.0,1314,3.0
5706,324,1181,1.0,1093,1.0,281,1.0,1158,2.0,1314,1.0
5706,571,1181,1.0,1093,1.0,281,1.0,1158,3.0,1314,1.0
5706,153,1181,1.0,1093,2.0,281,1.0,1158,1.0,1314,2.0
5706,124,1181,3.0,1093,4.0,281,3.0,1158,5.0,1314,5.0
5707,522,1054,2.0,1093,1.0,1564,1.0,1253,1.0,1314,1.0
5707,44,1054,4.0,1093,4.0,1564,4.0,1253,4.0,1314,3.0
5707,416,1054,5.0,1093,2.0,1564,3.0,1253,4.0,1314,3.0
5707,275,1054,3.0,1093,2.0,1564,2.0,1253,2.0,1314,3.0
5707,394,1054,3.0,1093,4.0,1564,1.0,1253,4.0,1314,3.0
5708,119,1122,2.0,1698,5.0,453,4.0,468,5.0,1270,5.0
5708,321,1122,2.0,1698,4.0,453,3.0,468,4.0,1270,3.0
5708,454,1122,3.0,1698,4.0,453,3.0,468,4.0,1270,2.0
5708,201,1122,2.0,1698,2.0,453,2.0,468,3.0,1270,4.0
5708,109,1122,5.0,1698,5.0,453,5.0,468,2.0,1270,3.0
5709,226,330,4.0,874,4.0,1333,3.0,1006,5.0,254,4.0
5709,568,330,4.0,874,3.0,1333,4.0,1006,4.0,254,3.0
5709,193,330,5.0,874,4.0,1333,4.0,1006,4.0,254,5.0
5709,577,330,3.0,874,2.0,1333,4.0,1006,2.0,254,1.0
5709,63,330,4.0,874,4.0,1333,3.0,1006,5.0,254,3.0
5710,155,1694,4.0,585,4.0,1084,3.0,607,5.0,405,4.0
5710,73,1694,3.0,585,4.0,1084,3.0,607,5.0,405,2.0
5710,706,1694,3.0,585,3.0,1084,3.0,607,5.0,405,4.0
5710,31,1694,3.0,585,4.0,1084,3.0,607,5.0,405,3.0
5710,127,1694,4.0,585,3.0,1084,3.0,607,3.0,405,3.0
5711,41,1694,4.0,834,5.0,1564,1.0,585,3.0,1093,3.0
5711,51,1694,5.0,834,3.0,1564,4.0,585,5.0,1093,5.0
5711,595,1694,3.0,834,3.0,1564,3.0,585,2.0,1093,3.0
5711,208,1694,5.0,834,5.0,1564,3.0,585,3.0,1093,5.0
5711,515,1694,4.0,834,5.0,1564,1.0,585,2.0,1093,3.0
5712,9,107,3.0,1564,3.0,1253,3.0,831,3.0,480,4.0
5712,283,107,4.0,1564,4.0,1253,3.0,831,3.0,480,3.0
5712,117,107,4.0,1564,2.0,1253,2.0,831,3.0,480,2.0
5712,438,107,4.0,1564,5.0,1253,4.0,831,3.0,480,5.0
5712,323,107,5.0,1564,1.0,1253,2.0,831,3.0,480,4.0
5713,463,461,5.0,1642,2.0,585,3.0,406,4.0,607,5.0
5713,169,461,5.0,1642,4.0,585,5.0,406,3.0,607,5.0
5713,292,461,5.0,1642,4.0,585,3.0,406,4.0,607,5.0
5713,101,461,3.0,1642,5.0,585,2.0,406,4.0,607,3.0
5713,97,461,4.0,1642,3.0,585,5.0,406,3.0,607,4.0
5714,253,1564,3.0,101,4.0,1084,3.0,167,3.0,1694,3.0
5714,54,1564,4.0,101,4.0,1084,5.0,167,4.0,1694,4.0
5714,138,1564,2.0,101,1.0,1084,3.0,167,4.0,1694,3.0
5714,28,1564,3.0,101,3.0,1084,3.0,167,4.0,1694,4.0
5714,44,1564,4.0,101,4.0,1084,3.0,167,5.0,1694,4.0
5715,44,1017,5.0,453,4.0,585,4.0,999,5.0,166,5.0
5715,166,1017,5.0,453,3.0,585,2.0,999,5.0,166,4.0
5715,719,1017,3.0,453,3.0,585,2.0,999,4.0,166,5.0
5715,424,1017,4.0,453,3.0,585,4.0,999,1.0,166,5.0
5715,133,1017,4.0,453,3.0,585,4.0,999,2.0,166,2.0
5716,456,1303,4.0,1093,3.0,1694,4.0,1642,2.0,1253,4.0
5716,33,1303,5.0,1093,3.0,1694,4.0,1642,5.0,1253,4.0
5716,76,1303,4.0,1093,4.0,1694,4.0,1642,4.0,1253,5.0
5716,218,1303,3.0,1093,5.0,1694,4.0,1642,2.0,1253,4.0
5716,688,1303,3.0,1093,4.0,1694,3.0,1642,2.0,1253,2.0
5717,32,897,3.0,78,3.0,532,4.0,167,3.0,166,4.0
5717,310,897,4.0,78,4.0,532,2.0,167,5.0,166,5.0
5717,275,897,3.0,78,3.0,532,3.0,167,3.0,166,4.0
5717,234,897,3.0,78,4.0,532,5.0,167,3.0,166,5.0
5717,199,897,3.0,78,2.0,532,3.0,167,3.0,166,5.0
5718,141,967,4.0,1694,4.0,1253,1.0,1564,2.0,281,2.0
5718,410,967,5.0,1694,5.0,1253,4.0,1564,3.0,281,2.0
5718,184,967,3.0,1694,2.0,1253,1.0,1564,2.0,281,3.0
5718,195,967,3.0,1694,4.0,1253,1.0,1564,2.0,281,1.0
5718,586,967,3.0,1694,4.0,1253,2.0,1564,3.0,281,2.0
5719,562,820,2.0,281,2.0,254,1.0,1084,2.0,603,3.0
5719,136,820,3.0,281,1.0,254,2.0,1084,3.0,603,3.0
5719,330,820,3.0,281,4.0,254,3.0,1084,3.0,603,3.0
5719,150,820,3.0,281,2.0,254,2.0,1084,3.0,603,1.0
5719,1,820,4.0,281,4.0,254,3.0,1084,3.0,603,4.0
5720,314,1093,4.0,166,5.0,988,3.0,585,3.0,1182,4.0
5720,423,1093,4.0,166,1.0,988,1.0,585,3.0,1182,3.0
5720,127,1093,4.0,166,2.0,988,3.0,585,3.0,1182,5.0
5720,266,1093,4.0,166,4.0,988,1.0,585,5.0,1182,4.0
5720,384,1093,3.0,166,2.0,988,1.0,585,2.0,1182,2.0
5721,442,1564,1.0,585,3.0,1711,3.0,1694,2.0,281,1.0
5721,223,1564,2.0,585,3.0,1711,3.0,1694,4.0,281,3.0
5721,276,1564,3.0,585,2.0,1711,2.0,1694,3.0,281,3.0
5721,587,1564,1.0,585,3.0,1711,2.0,1694,2.0,281,1.0
5721,154,1564,5.0,585,4.0,1711,3.0,1694,4.0,281,3.0
5722,223,405,5.0,1006,4.0,1169,4.0,1638,5.0,831,4.0
5722,435,405,5.0,1006,4.0,1169,4.0,1638,3.0,831,4.0
5722,16,405,4.0,1006,3.0,1169,4.0,1638,2.0,831,5.0
5722,595,405,3.0,1006,3.0,1169,3.0,1638,1.0,831,1.0
5722,390,405,2.0,1006,4.0,1169,3.0,1638,3.0,831,3.0
5723,467,468,4.0,1314,2.0,967,3.0,311,3.0,1564,1.0
5723,37,468,5.0,1314,4.0,967,5.0,311,5.0,1564,4.0
5723,483,468,4.0,1314,1.0,967,3.0,311,2.0,1564,1.0
5723,208,468,4.0,1314,4.0,967,4.0,311,3.0,1564,3.0
5723,200,468,4.0,1314,5.0,967,5.0,311,4.0,1564,3.0
5724,143,461,4.0,1158,4.0,1314,4.0,1181,3.0,1025,3.0
5724,434,461,1.0,1158,3.0,1314,1.0,1181,1.0,1025,1.0
5724,162,461,3.0,1158,4.0,1314,3.0,1181,4.0,1025,3.0
5724,324,461,1.0,1158,2.0,1314,1.0,1181,1.0,1025,1.0
5724,323,461,4.0,1158,3.0,1314,3.0,1181,2.0,1025,1.0
5725,135,1054,4.0,1694,4.0,585,4.0,1564,3.0,405,3.0
5725,141,1054,4.0,1694,4.0,585,3.0,1564,2.0,405,2.0
5725,283,1054,4.0,1694,4.0,585,3.0,1564,4.0,405,4.0
5725,222,1054,4.0,1694,3.0,585,4.0,1564,3.0,405,4.0
5725,276,1054,3.0,1694,3.0,585,2.0,1564,3.0,405,1.0
5726,442,1253,4.0,227,3.0,1239,4.0,468,3.0,101,1.0
5726,162,1253,3.0,227,5.0,1239,4.0,468,4.0,101,2.0
5726,161,1253,2.0,227,2.0,1239,3.0,468,5.0,101,4.0
5726,26,1253,4.0,227,4.0,1239,3.0,468,5.0,101,5.0
5726,247,1253,3.0,227,3.0,1239,4.0,468,2.0,101,1.0
5727,190,1314,3.0,405,5.0,585,1.0,166,4.0,1694,5.0
5727,270,1314,4.0,405,2.0,585,3.0,166,5.0,1694,3.0
5727,406,1314,4.0,405,1.0,585,3.0,166,4.0,1694,3.0
5727,513,1314,2.0,405,2.0,585,3.0,166,1.0,1694,4.0
5727,27,1314,2.0,405,2.0,585,2.0,166,3.0,1694,3.0
5728,166,453,3.0,166,4.0,294,5.0,1694,5.0,967,5.0
5728,474,453,3.0,166,4.0,294,3.0,1694,4.0,967,4.0
5728,587,453,2.0,166,5.0,294,3.0,1694,2.0,967,3.0
5728,119,453,4.0,166,5.0,294,5.0,1694,4.0,967,5.0
5728,58,453,4.0,166,1.0,294,3.0,1694,4.0,967,2.0
5729,129,967,5.0,603,3.0,806,5.0,1314,5.0,974,2.0
5729,627,967,4.0,603,4.0,806,2.0,1314,3.0,974,3.0
5729,634,967,4.0,603,2.0,806,2.0,1314,2.0,974,2.0
5729,11,967,5.0,603,5.0,806,4.0,1314,5.0,974,4.0
5729,181,967,4.0,603,3.0,806,3.0,1314,4.0,974,4.0
